Model Outputs
100
,,Maciej:LAbsAnkleAngle,,,Maciej:LAnkleAngles,,,Maciej:LAnkleForce,,,Maciej:LAnkleMoment,,,Maciej:LAnklePower,,,Maciej:LFE,,,,,,,,,Maciej:LFO,,,,,,,,,Maciej:LFootProgressAngles,,,Maciej:LHipAngles,,,Maciej:LHipForce,,,Maciej:LHipMoment,,,Maciej:LHipPower,,,Maciej:LKneeAngles,,,Maciej:LKneeForce,,,Maciej:LKneeMoment,,,Maciej:LKneePower,,,Maciej:LPelvisAngles,,,Maciej:LTI,,,,,,,,,Maciej:LTO,,,,,,,,,Maciej:PEL,,,,,,,,,Maciej:RAbsAnkleAngle,,,Maciej:RAnkleAngles,,,Maciej:RAnkleForce,,,Maciej:RAnkleMoment,,,Maciej:RAnklePower,,,Maciej:RFE,,,,,,,,,Maciej:RFO,,,,,,,,,Maciej:RFootProgressAngles,,,Maciej:RHipAngles,,,Maciej:RHipForce,,,Maciej:RHipMoment,,,Maciej:RHipPower,,,Maciej:RKneeAngles,,,Maciej:RKneeForce,,,Maciej:RKneeMoment,,,Maciej:RKneePower,,,Maciej:RPelvisAngles,,,Maciej:RTI,,,,,,,,,Maciej:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
205,0,5.75777,0,0,5.76156,-0.909552,2.07218,-0.142015,0.00648114,-0.00533592,-17.1951,1.6185e-015,0.808401,0,0,-7.09255e-005,-6.24836,5.37246,82.6128,-1009.45,-1467.94,531.985,384.931,384.931,384.931,68.3091,-66.2036,67.6879,-1049.18,-1355,84.2273,242.562,242.562,242.562,-87.8614,-2.6541,0.829015,-0.21195,-0.931381,1.24386,-0.202857,-0.0273401,1.5667,54.8379,1.05626,1.14204,0,0,0.00010143,0.756259,-3.44207,-8.87145,-0.080544,0.0377711,0.592132,-2.64462,8.38691,1.01343,0,0,-2.12555e-005,7.43003,-1.03788,6.01785,-3.37411,8.92698,91.1723,-1035.17,-1526.77,105.692,412.701,412.701,412.701,68.3091,-66.2035,67.6879,-1048.01,-1274.21,81.2103,80.854,80.854,80.854,-6.80923,4.60151,83.9201,-926.393,-1425.32,916.346,168.15,168.15,168.15,4.2859,0,0,4.288,-0.420129,-1.80503,-0.140215,-0.0233052,-0.00489027,-16.927,-2.31755e-015,2.80945,0,0,1.50589e-005,-4.58637,-1.81885,97.9458,-815.329,-1442.87,537.555,382.656,382.656,382.656,43.9764,-82.4187,58.9203,-677.996,-1370.64,82.656,241.508,241.508,241.508,-87.8178,-8.54863,-24.3686,6.26477,-2.43296,13.8283,-0.0516912,-0.106288,1.57475,26.3974,48.883,-0.1303,0,0,-0.00011282,8.64303,-1.24015,-30.5964,-0.0673368,-0.101396,0.585836,-0.255011,26.0436,2.9651,0,0,2.62774e-005,7.43003,1.03788,-6.01785,-12.5062,0.0248325,66.9751,-765.04,-1518.86,101.522,427.052,427.052,427.052,43.9764,-82.4187,58.9203,-644.78,-1297.36,79.8638,80.5026,80.5026,80.5025
206,0,5.75583,0,0,5.75964,-0.910693,2.08051,-0.142026,0.00647429,-0.0053194,-17.1947,-1.34961e-014,0.811115,0,0,-7.61502e-005,-6.25245,5.37692,82.6188,-1009.45,-1467.94,531.989,384.93,384.93,384.93,68.3078,-66.2027,67.6883,-1049.18,-1354.99,84.2236,242.562,242.562,242.562,-87.86,-2.65413,0.8293,-0.213043,-0.930964,1.23596,-0.203136,-0.0273969,1.56669,54.908,1.03212,1.14648,0,0,0.000141158,0.749956,-3.44316,-8.87326,-0.0805868,0.0377635,0.592164,-2.65487,8.37461,1.01624,0,0,-2.73966e-005,7.43434,-1.03741,6.01954,-3.37276,8.92724,91.1803,-1035.17,-1526.77,105.693,412.704,412.704,412.704,68.3078,-66.2026,67.6882,-1048.01,-1274.2,81.2047,80.854,80.854,80.854,-6.81245,4.60494,83.9183,-926.39,-1425.29,916.344,168.15,168.15,168.15,4.28662,0,0,4.28875,-0.420272,-1.80376,-0.14022,-0.0233186,-0.00489198,-16.9286,-9.51125e-015,2.81506,0,0,1.84916e-005,-4.5878,-1.81549,97.9451,-815.332,-1442.86,537.554,382.656,382.656,382.656,43.9769,-82.4176,58.9227,-678.001,-1370.64,82.653,241.508,241.508,241.508,-87.8167,-8.54898,-24.3667,6.26599,-2.43213,13.8292,-0.0517043,-0.106323,1.57474,26.3827,48.8986,-0.12447,0,0,-0.000102955,8.6419,-1.24171,-30.5954,-0.0673105,-0.101409,0.585838,-0.255012,26.0478,2.97073,0,0,3.33306e-005,7.43434,1.03741,-6.01954,-12.5079,0.0256431,66.9756,-765.04,-1518.86,101.521,427.054,427.054,427.054,43.9769,-82.4176,58.9227,-644.788,-1297.36,79.8593,80.5026,80.5026,80.5026
207,0,5.75358,0,0,5.75742,-0.911648,2.08747,-0.142036,0.00647548,-0.00543103,-17.1949,-8.67691e-015,0.814442,0,0,-8.0923e-005,-6.25678,5.38164,82.6235,-1009.44,-1467.93,531.994,384.929,384.929,384.929,68.3065,-66.2015,67.6893,-1049.18,-1354.99,84.2196,242.562,242.562,242.562,-87.8582,-2.65392,0.829211,-0.21458,-0.930578,1.22914,-0.203505,-0.0274802,1.56669,55.0618,0.99495,1.15447,0,0,0.000179439,0.743504,-3.4438,-8.87528,-0.0807222,0.0377473,0.59218,-2.71359,8.36455,1.01966,0,0,-3.43534e-005,7.43854,-1.03689,6.02141,-3.37184,8.92733,91.1873,-1035.17,-1526.76,105.694,412.707,412.707,412.707,68.3065,-66.2016,67.6893,-1048.01,-1274.2,81.1982,80.854,80.8541,80.854,-6.81551,4.6083,83.9163,-926.387,-1425.25,916.343,168.15,168.15,168.15,4.28758,0,0,4.28971,-0.420448,-1.80218,-0.140223,-0.0233344,-0.00489181,-16.9298,1.09901e-014,2.82118,0,0,2.2461e-005,-4.58925,-1.81216,97.9442,-815.335,-1442.85,537.553,382.656,382.656,382.656,43.9773,-82.4166,58.9252,-678.007,-1370.63,82.6499,241.508,241.508,241.508,-87.8155,-8.54946,-24.3648,6.26713,-2.43137,13.8301,-0.0517731,-0.106356,1.57472,26.3901,48.9143,-0.118426,0,0,-9.26459e-005,8.64106,-1.24329,-30.5945,-0.0673045,-0.101434,0.585834,-0.255202,26.0537,2.97686,0,0,4.06287e-005,7.43854,1.03689,-6.02141,-12.51,0.026566,66.9758,-765.041,-1518.86,101.521,427.056,427.056,427.056,43.9773,-82.4166,58.9252,-644.796,-1297.35,79.8547,80.5026,80.5026,80.5025
208,0,5.75113,0,0,5.75498,-0.91236,2.09266,-0.142043,0.00645722,-0.00534166,-17.1956,9.65304e-015,0.814136,0,0,-8.52228e-005,-6.26133,5.38657,82.6267,-1009.44,-1467.93,531.999,384.927,384.927,384.927,68.305,-66.1999,67.691,-1049.18,-1354.98,84.2155,242.562,242.562,242.562,-87.8559,-2.65352,0.828691,-0.216598,-0.930187,1.22373,-0.203708,-0.0275115,1.56669,55.049,0.986356,1.15308,0,0,0.000219661,0.737022,-3.44403,-8.87744,-0.0806405,0.0377255,0.592213,-2.67835,8.3489,1.01945,0,0,-4.00738e-005,7.44259,-1.03631,6.02338,-3.37147,8.92729,91.1928,-1035.17,-1526.75,105.697,412.71,412.71,412.71,68.305,-66.2,67.691,-1048.01,-1274.19,81.1909,80.854,80.854,80.854,-6.81846,4.61162,83.9142,-926.384,-1425.21,916.341,168.15,168.15,168.15,4.28871,0,0,4.29085,-0.420648,-1.80039,-0.140227,-0.0233517,-0.00488802,-16.9312,2.00734e-015,2.82741,0,0,2.74674e-005,-4.59073,-1.8088,97.9429,-815.339,-1442.83,537.551,382.656,382.656,382.656,43.9775,-82.4157,58.9279,-678.012,-1370.63,82.6468,241.508,241.508,241.508,-87.8143,-8.55008,-24.3629,6.26806,-2.43068,13.8307,-0.0518911,-0.10639,1.57471,26.4024,48.9326,-0.11253,0,0,-8.23307e-005,8.64044,-1.24496,-30.5935,-0.0673008,-0.101468,0.585832,-0.253482,26.0597,2.98311,0,0,4.8058e-005,7.44259,1.03631,-6.02338,-12.5123,0.027558,66.9758,-765.042,-1518.86,101.521,427.058,427.058,427.058,43.9775,-82.4156,58.9279,-644.804,-1297.35,79.85,80.5026,80.5026,80.5026
209,0,5.74843,0,0,5.75228,-0.912837,2.09615,-0.142053,0.00649135,-0.00545226,-17.1977,-1.39817e-014,0.818834,0,0,-8.8405e-005,-6.26605,5.3917,82.6282,-1009.45,-1467.92,532.005,384.924,384.925,384.924,68.3034,-66.198,67.6935,-1049.18,-1354.98,84.2112,242.562,242.562,242.562,-87.8533,-2.65285,0.827657,-0.218985,-0.929848,1.21991,-0.204261,-0.0274759,1.56667,55.2649,1.01859,1.16242,0,0,0.00026072,0.730538,-3.44373,-8.88001,-0.0808363,0.0377939,0.592224,-2.73943,8.3672,1.02422,0,0,-4.69563e-005,7.44652,-1.03566,6.02544,-3.37163,8.9271,91.1972,-1035.17,-1526.75,105.701,412.712,412.712,412.712,68.3034,-66.1979,67.6935,-1048.01,-1274.19,81.1829,80.854,80.854,80.854,-6.82121,4.61489,83.912,-926.382,-1425.16,916.339,168.15,168.15,168.15,4.29009,0,0,4.2922,-0.420866,-1.79845,-0.140229,-0.0233666,-0.00488028,-16.9324,5.57557e-015,2.83309,0,0,3.27573e-005,-4.59225,-1.80542,97.9415,-815.344,-1442.81,537.55,382.656,382.656,382.656,43.9775,-82.4148,58.9305,-678.017,-1370.63,82.6437,241.508,241.508,241.508,-87.8131,-8.55084,-24.3612,6.26887,-2.43007,13.8313,-0.0520261,-0.10641,1.57468,26.4166,48.9472,-0.10728,0,0,-7.04154e-005,8.64004,-1.24662,-30.5927,-0.0672958,-0.101497,0.585825,-0.249497,26.064,2.98882,0,0,5.48913e-005,7.44652,1.03566,-6.02544,-12.5149,0.0286438,66.9754,-765.042,-1518.86,101.521,427.06,427.06,427.06,43.9775,-82.4149,58.9305,-644.811,-1297.35,79.8453,80.5026,80.5026,80.5025
210,0,5.74545,0,0,5.74932,-0.912978,2.09718,-0.142051,0.00646106,-0.00547535,-17.1993,3.2873e-015,0.814156,0,0,-9.07224e-005,-6.27099,5.397,82.6272,-1009.45,-1467.92,532.012,384.922,384.922,384.922,68.3018,-66.1956,67.6966,-1049.18,-1354.98,84.207,242.562,242.562,242.562,-87.8502,-2.652,0.826144,-0.221886,-0.929529,1.21837,-0.204761,-0.0275038,1.56662,55.4123,1.01412,1.1603,0,0,0.00030135,0.724033,-3.44297,-8.88294,-0.0809545,0.0377999,0.592205,-2.76498,8.36096,1.01963,0,0,-5.34448e-005,7.45027,-1.03496,6.02759,-3.37236,8.92672,91.1995,-1035.16,-1526.74,105.706,412.713,412.713,412.713,68.3017,-66.1956,67.6966,-1048.01,-1274.19,81.1742,80.854,80.8539,80.854,-6.82379,4.61803,83.9097,-926.38,-1425.11,916.337,168.15,168.15,168.15,4.29165,0,0,4.29376,-0.421093,-1.79642,-0.140231,-0.023385,-0.00488029,-16.9337,9.13852e-015,2.83909,0,0,3.87606e-005,-4.59377,-1.80209,97.9399,-815.349,-1442.78,537.548,382.656,382.656,382.656,43.9773,-82.4141,58.9332,-678.022,-1370.63,82.6406,241.508,241.508,241.508,-87.8119,-8.55174,-24.3596,6.26953,-2.42954,13.8318,-0.0522327,-0.106443,1.57468,26.4638,48.9616,-0.10152,0,0,-5.97414e-005,8.63994,-1.2483,-30.5919,-0.0673267,-0.101545,0.585816,-0.25224,26.0712,2.99485,0,0,6.17178e-005,7.45027,1.03496,-6.02759,-12.5177,0.0298332,66.9747,-765.043,-1518.86,101.521,427.063,427.063,427.063,43.9774,-82.4141,58.9332,-644.817,-1297.34,79.8406,80.5026,80.5026,80.5026
211,0,5.7423,0,0,5.74614,-0.912772,2.09567,-0.142055,0.00647886,-0.00548606,-17.2029,1.54415e-014,0.813667,0,0,-9.12262e-005,-6.27615,5.4025,82.6236,-1009.45,-1467.91,532.02,384.919,384.919,384.918,68.3,-66.1929,67.7005,-1049.18,-1354.97,84.2026,242.562,242.562,242.562,-87.8466,-2.65089,0.82414,-0.225252,-0.929284,1.21946,-0.205361,-0.0275478,1.56655,55.5841,1.03685,1.1619,0,0,0.000344854,0.717579,-3.44161,-8.88643,-0.0810935,0.0378394,0.592181,-2.78539,8.37745,1.01922,0,0,-6.01158e-005,7.45385,-1.0342,6.02976,-3.37373,8.92613,91.1998,-1035.16,-1526.74,105.713,412.714,412.714,412.714,68.3001,-66.193,67.7005,-1048.02,-1274.18,81.1649,80.854,80.854,80.854,-6.82623,4.62114,83.9074,-926.378,-1425.06,916.335,168.15,168.15,168.15,4.29342,0,0,4.29552,-0.421325,-1.79435,-0.140235,-0.0234,-0.00489469,-16.9353,6.18342e-015,2.8439,0,0,4.51743e-005,-4.59529,-1.79877,97.938,-815.353,-1442.76,537.546,382.655,382.656,382.655,43.9769,-82.4135,58.9357,-678.026,-1370.62,82.6377,241.508,241.508,241.508,-87.8107,-8.5528,-24.3583,6.27,-2.42911,13.832,-0.0525413,-0.106472,1.57467,26.5453,48.9662,-0.0960091,0,0,-4.87656e-005,8.64006,-1.24998,-30.5912,-0.0674044,-0.101604,0.585802,-0.266908,26.0795,2.99969,0,0,6.80563e-005,7.45385,1.0342,-6.02976,-12.5207,0.0311172,66.9737,-765.044,-1518.85,101.521,427.066,427.066,427.066,43.9769,-82.4136,58.9358,-644.823,-1297.34,79.8361,80.5026,80.5026,80.5025
212,0,5.73893,0,0,5.74279,-0.912173,2.0913,-0.142056,0.00647246,-0.00561964,-17.207,5.7886e-015,0.808683,0,0,-8.99238e-005,-6.28151,5.40813,82.6169,-1009.46,-1467.9,532.028,384.915,384.915,384.915,68.2983,-66.1898,67.7049,-1049.18,-1354.97,84.1984,242.562,242.562,242.562,-87.8428,-2.64961,0.821721,-0.229114,-0.929133,1.2236,-0.206078,-0.0275784,1.56644,55.8499,1.04936,1.16209,0,0,0.000387658,0.711163,-3.43974,-8.89052,-0.0813493,0.0378811,0.592128,-2.85659,8.39448,1.0143,0,0,-6.69857e-005,7.45723,-1.03341,6.03199,-3.37568,8.92535,91.1976,-1035.15,-1526.74,105.721,412.714,412.714,412.714,68.2982,-66.1898,67.7049,-1048.02,-1274.18,81.1552,80.854,80.8539,80.8539,-6.82845,4.62409,83.9051,-926.377,-1425.01,916.333,168.15,168.15,168.15,4.29544,0,0,4.29754,-0.421568,-1.79218,-0.140237,-0.0234203,-0.00490916,-16.9366,-4.31512e-015,2.84896,0,0,5.24444e-005,-4.59678,-1.79549,97.936,-815.358,-1442.73,537.544,382.655,382.655,382.655,43.9762,-82.4132,58.9382,-678.029,-1370.62,82.635,241.508,241.508,241.508,-87.8096,-8.55401,-24.3572,6.27034,-2.42872,13.8322,-0.0528891,-0.106491,1.57466,26.6475,48.9722,-0.0905325,0,0,-3.70906e-005,8.64047,-1.25166,-30.5907,-0.0674961,-0.101677,0.585783,-0.283268,26.0906,3.00478,0,0,7.31916e-005,7.45723,1.03341,-6.03199,-12.524,0.0324916,66.9724,-765.045,-1518.85,101.521,427.069,427.069,427.069,43.9761,-82.4132,58.9381,-644.828,-1297.34,79.832,80.5026,80.5026,80.5025
213,0,5.73549,0,0,5.73931,-0.911104,2.0835,-0.142034,0.00649495,-0.00553132,-17.209,2.79004e-015,0.805198,0,0,-8.66669e-005,-6.28709,5.41395,82.6065,-1009.47,-1467.89,532.036,384.911,384.911,384.911,68.2965,-66.1865,67.71,-1049.18,-1354.97,84.1943,242.562,242.562,242.562,-87.8386,-2.64812,0.818865,-0.233489,-0.929121,1.23141,-0.206452,-0.0275873,1.56631,55.8848,1.10126,1.15694,0,0,0.000430288,0.704786,-3.43724,-8.89519,-0.0813144,0.0379255,0.59206,-2.81846,8.42451,1.01082,0,0,-7.24608e-005,7.46044,-1.03257,6.03416,-3.37834,8.92428,91.1923,-1035.14,-1526.73,105.729,412.714,412.714,412.714,68.2965,-66.1865,67.71,-1048.03,-1274.19,81.1452,80.854,80.854,80.854,-6.83049,4.62696,83.9028,-926.376,-1424.96,916.331,168.15,168.15,168.15,4.29767,0,0,4.29979,-0.421802,-1.79009,-0.14024,-0.0234325,-0.00491295,-16.9381,-1.78052e-015,2.85223,0,0,5.98227e-005,-4.5983,-1.7922,97.934,-815.364,-1442.7,537.541,382.655,382.655,382.655,43.9752,-82.413,58.9405,-678.032,-1370.62,82.6325,241.508,241.508,241.508,-87.8086,-8.55537,-24.3564,6.27048,-2.42842,13.8323,-0.0532289,-0.106503,1.57466,26.7336,48.9778,-0.0870636,0,0,-2.70964e-005,8.64107,-1.25332,-30.5903,-0.067571,-0.10174,0.58577,-0.292775,26.0977,3.00809,0,0,7.8166e-005,7.46044,1.03257,-6.03416,-12.5275,0.0339688,66.9708,-765.045,-1518.85,101.52,427.072,427.072,427.072,43.9752,-82.4131,58.9405,-644.831,-1297.33,79.8282,80.5026,80.5026,80.5026
214,0,5.73198,0,0,5.73577,-0.909611,2.07261,-0.142032,0.00649145,-0.00568112,-17.2139,1.04502e-014,0.798152,0,0,-8.16614e-005,-6.29288,5.41985,82.5925,-1009.47,-1467.89,532.046,384.906,384.906,384.906,68.2947,-66.1829,67.7154,-1049.18,-1354.98,84.1903,242.562,242.562,242.562,-87.8342,-2.64652,0.815801,-0.238335,-0.929188,1.24286,-0.207162,-0.0277335,1.56615,56.1449,1.08284,1.15485,0,0,0.000473139,0.698515,-3.4343,-8.90058,-0.0815695,0.0379268,0.591979,-2.88846,8.44688,1.00379,0,0,-7.83572e-005,7.46346,-1.03169,6.03632,-3.38152,8.92304,91.1841,-1035.14,-1526.74,105.739,412.714,412.714,412.714,68.2947,-66.1831,67.7154,-1048.03,-1274.19,81.135,80.854,80.8539,80.854,-6.83236,4.62975,83.9005,-926.375,-1424.9,916.328,168.15,168.15,168.15,4.30019,0,0,4.30229,-0.422003,-1.78829,-0.14024,-0.0234414,-0.00491431,-16.9391,4.53283e-016,2.85412,0,0,6.79648e-005,-4.59985,-1.78895,97.9316,-815.369,-1442.67,537.539,382.655,382.655,382.655,43.9739,-82.4131,58.9425,-678.034,-1370.61,82.6303,241.508,241.508,241.508,-87.8077,-8.55689,-24.356,6.27045,-2.42821,13.8322,-0.0536123,-0.106531,1.57464,26.831,48.9862,-0.0851467,0,0,-1.57174e-005,8.64189,-1.25492,-30.5898,-0.0676536,-0.10181,0.585749,-0.302207,26.1054,3.01001,0,0,8.1008e-005,7.46346,1.03169,-6.03632,-12.5311,0.035578,66.9691,-765.046,-1518.85,101.52,427.075,427.075,427.075,43.9739,-82.4131,58.9425,-644.834,-1297.33,79.8248,80.5026,80.5026,80.5025
215,0,5.72852,0,0,5.73223,-0.907641,2.05824,-0.142015,0.00647978,-0.00561258,-17.2171,-1.10389e-014,0.789287,0,0,-7.49395e-005,-6.29888,5.4259,82.5743,-1009.48,-1467.88,532.056,384.901,384.901,384.901,68.2928,-66.1793,67.7212,-1049.18,-1354.98,84.1864,242.562,242.562,242.562,-87.8296,-2.6448,0.812512,-0.243721,-0.929421,1.25847,-0.207688,-0.0278955,1.56596,56.2224,1.06696,1.14502,0,0,0.000514017,0.692294,-3.43082,-8.90679,-0.0816015,0.0378995,0.59189,-2.86278,8.46545,0.994899,0,0,-8.2111e-005,7.46627,-1.0308,6.03843,-3.38532,8.92158,91.1727,-1035.13,-1526.74,105.749,412.715,412.714,412.714,68.2928,-66.1793,67.7212,-1048.04,-1274.19,81.1247,80.854,80.854,80.854,-6.83406,4.6324,83.8983,-926.374,-1424.84,916.326,168.15,168.15,168.15,4.3029,0,0,4.30501,-0.422203,-1.78651,-0.14024,-0.0234572,-0.00493964,-16.9398,-3.75307e-015,2.85601,0,0,7.60278e-005,-4.60136,-1.78574,97.9294,-815.374,-1442.63,537.536,382.655,382.655,382.655,43.9724,-82.4135,58.9444,-678.035,-1370.61,82.6284,241.508,241.508,241.508,-87.8069,-8.55854,-24.3559,6.27025,-2.42803,13.832,-0.054078,-0.106547,1.57464,26.9725,48.9899,-0.0824937,0,0,-4.66132e-006,8.6429,-1.2565,-30.5897,-0.0677828,-0.101902,0.585721,-0.326608,26.1184,3.01194,0,0,8.33562e-005,7.46627,1.0308,-6.03843,-12.5349,0.03725,66.9671,-765.047,-1518.84,101.52,427.078,427.078,427.078,43.9724,-82.4135,58.9444,-644.835,-1297.33,79.8219,80.5026,80.5025,80.5026
216,0,5.72507,0,0,5.72875,-0.905244,2.04075,-0.142015,0.00650952,-0.00570821,-17.2222,-1.32703e-014,0.785625,0,0,-6.63173e-005,-6.30514,5.43201,82.5521,-1009.5,-1467.87,532.067,384.895,384.895,384.895,68.2909,-66.1755,67.727,-1049.18,-1354.99,84.1827,242.562,242.562,242.562,-87.8249,-2.64302,0.809182,-0.24955,-0.929766,1.27825,-0.20842,-0.0280609,1.56576,56.4517,1.05744,1.14473,0,0,0.000555469,0.686175,-3.42695,-8.914,-0.0818269,0.0379127,0.591802,-2.9104,8.50574,0.991169,0,0,-8.57823e-005,7.46891,-1.02988,6.04046,-3.38957,8.91994,91.1581,-1035.12,-1526.74,105.76,412.715,412.715,412.715,68.2909,-66.1756,67.727,-1048.04,-1274.2,81.1144,80.854,80.854,80.854,-6.83561,4.63493,83.8961,-926.373,-1424.78,916.323,168.15,168.15,168.15,4.30588,0,0,4.30798,-0.422349,-1.78521,-0.14024,-0.0234591,-0.00493875,-16.9405,-4.68722e-016,2.85485,0,0,8.39817e-005,-4.60291,-1.78251,97.9271,-815.379,-1442.6,537.533,382.655,382.655,382.655,43.9706,-82.4141,58.946,-678.035,-1370.61,82.6269,241.508,241.508,241.508,-87.8063,-8.56032,-24.3561,6.26986,-2.42793,13.8318,-0.0545087,-0.106543,1.57463,27.084,48.9909,-0.0834873,0,0,5.60931e-006,8.64405,-1.25797,-30.5895,-0.0678838,-0.101975,0.585696,-0.338317,26.1258,3.01082,0,0,8.42648e-005,7.46891,1.02988,-6.04046,-12.5388,0.0390806,66.9651,-765.049,-1518.84,101.519,427.082,427.082,427.082,43.9706,-82.4141,58.9459,-644.835,-1297.32,79.8196,80.5026,80.5026,80.5025
217,0,5.72185,0,0,5.72538,-0.902379,2.01985,-0.142004,0.00650209,-0.00574008,-17.2257,8.98795e-015,0.778935,0,0,-5.71356e-005,-6.31163,5.43818,82.5255,-1009.51,-1467.86,532.079,384.889,384.889,384.889,68.2889,-66.1719,67.7328,-1049.19,-1355,84.1792,242.562,242.562,242.562,-87.8203,-2.64126,0.805955,-0.255871,-0.930219,1.30244,-0.208985,-0.0283718,1.56555,56.5773,0.974548,1.13928,0,0,0.00059216,0.680124,-3.42278,-8.92197,-0.0819398,0.0378149,0.591721,-2.92274,8.51736,0.984367,0,0,-8.72452e-005,7.47136,-1.02895,6.04238,-3.39428,8.91816,91.1401,-1035.11,-1526.75,105.771,412.716,412.716,412.716,68.2889,-66.1718,67.7328,-1048.05,-1274.21,81.1042,80.854,80.8539,80.854,-6.83696,4.63736,83.894,-926.373,-1424.72,916.32,168.15,168.15,168.15,4.30906,0,0,4.31117,-0.422487,-1.78397,-0.140241,-0.0234633,-0.00496163,-16.9411,9.16194e-015,2.85316,0,0,9.21941e-005,-4.60446,-1.77935,97.9248,-815.384,-1442.56,537.529,382.655,382.655,382.655,43.9686,-82.4149,58.9473,-678.034,-1370.61,82.6256,241.508,241.508,241.508,-87.8058,-8.56221,-24.3566,6.26931,-2.42791,13.8314,-0.0550015,-0.106511,1.57463,27.2372,48.9748,-0.0837474,0,0,1.66121e-005,8.64536,-1.25939,-30.5895,-0.0680375,-0.102054,0.585673,-0.366076,26.135,3.00917,0,0,8.34074e-005,7.47136,1.02895,-6.04238,-12.5428,0.0409765,66.9629,-765.05,-1518.84,101.519,427.085,427.085,427.085,43.9686,-82.415,58.9474,-644.834,-1297.32,79.8178,80.5026,80.5026,80.5026
218,0,5.71871,0,0,5.72221,-0.899084,1.99581,-0.141996,0.00649731,-0.00564703,-17.2289,7.7726e-015,0.773407,0,0,-4.68984e-005,-6.3184,5.44438,82.4947,-1009.52,-1467.86,532.091,384.883,384.883,384.883,68.2869,-66.1682,67.7384,-1049.19,-1355.01,84.1758,242.562,242.562,242.562,-87.8157,-2.63957,0.802884,-0.262636,-0.930759,1.33084,-0.209331,-0.0286817,1.56534,56.5483,0.894313,1.13082,0,0,0.000625724,0.674158,-3.41842,-8.93078,-0.0818646,0.0376912,0.591652,-2.86741,8.52324,0.97868,0,0,-8.6938e-005,7.47365,-1.02802,6.0442,-3.39934,8.91628,91.1187,-1035.1,-1526.75,105.782,412.717,412.717,412.717,68.2868,-66.1683,67.7384,-1048.05,-1274.22,81.0944,80.854,80.854,80.8539,-6.83821,4.63966,83.8921,-926.372,-1424.66,916.317,168.15,168.15,168.15,4.31246,0,0,4.31457,-0.422574,-1.78319,-0.140238,-0.0234633,-0.0049791,-16.9409,8.64482e-015,2.84973,0,0,9.97575e-005,-4.60607,-1.77617,97.9228,-815.388,-1442.52,537.526,382.655,382.655,382.655,43.9664,-82.416,58.9485,-678.033,-1370.6,82.6248,241.508,241.508,241.508,-87.8055,-8.5642,-24.3575,6.26857,-2.42794,13.8312,-0.0554796,-0.10647,1.57464,27.3824,48.9576,-0.0859165,0,0,2.70616e-005,8.64674,-1.26067,-30.5895,-0.0681866,-0.102129,0.585649,-0.391445,26.1434,3.00578,0,0,8.19284e-005,7.47365,1.02802,-6.0442,-12.5468,0.0430067,66.9608,-765.051,-1518.83,101.518,427.089,427.089,427.089,43.9664,-82.416,58.9484,-644.831,-1297.32,79.8166,80.5026,80.5025,80.5026
