Model Outputs
100
,,Maciej:LAbsAnkleAngle,,,Maciej:LAnkleAngles,,,Maciej:LAnkleForce,,,Maciej:LAnkleMoment,,,Maciej:LAnklePower,,,Maciej:LFE,,,,,,,,,Maciej:LFO,,,,,,,,,Maciej:LFootProgressAngles,,,Maciej:LHipAngles,,,Maciej:LHipForce,,,Maciej:LHipMoment,,,Maciej:LHipPower,,,Maciej:LKneeAngles,,,Maciej:LKneeForce,,,Maciej:LKneeMoment,,,Maciej:LKneePower,,,Maciej:LPelvisAngles,,,Maciej:LTI,,,,,,,,,Maciej:LTO,,,,,,,,,Maciej:PEL,,,,,,,,,Maciej:RAbsAnkleAngle,,,Maciej:RAnkleAngles,,,Maciej:RAnkleForce,,,Maciej:RAnkleMoment,,,Maciej:RAnklePower,,,Maciej:RFE,,,,,,,,,Maciej:RFO,,,,,,,,,Maciej:RFootProgressAngles,,,Maciej:RHipAngles,,,Maciej:RHipForce,,,Maciej:RHipMoment,,,Maciej:RHipPower,,,Maciej:RKneeAngles,,,Maciej:RKneeForce,,,Maciej:RKneeMoment,,,Maciej:RKneePower,,,Maciej:RPelvisAngles,,,Maciej:RTI,,,,,,,,,Maciej:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
96,0,7.83262,0,0,7.96967,0.843191,-10.607,-0.141688,0.0117115,-0.00453108,-17.1521,4.7292e-015,1.41306,0,0,-5.87664e-005,-0.134117,7.21837,-6.5447,-1111.74,1061.76,514.408,382.762,382.762,382.762,14.4952,-87.056,7.49738,-1030.34,1141.39,67.9272,242.017,242.017,242.017,-88.1146,-4.27188,-14.1658,-1.36486,-3.07928,-3.70049,-0.196698,-0.0189195,1.56741,60.9272,5.61845,1.37307,0,0,-0.000560327,3.74151,-2.1066,-10.5203,-0.108791,0.0356524,0.587378,-9.93956,11.9537,1.58752,0,0,3.76202e-005,6.41304,-2.99447,10.1808,3.16037,10.5847,3.73576,-1192.26,1082.96,87.8007,416.258,416.258,416.258,14.4953,-87.056,7.49738,-952.159,1161.13,65.3537,80.6725,80.6724,80.6725,-3.55294,6.12865,-10.0002,-1077.36,977.172,900.229,168.15,168.15,168.15,4.11654,0,0,4.14006,-1.30779,6.106,-0.140322,-0.0223568,-0.00648583,-16.9269,-4.34245e-015,2.69984,0,0,5.0712e-005,-4.36608,-0.264157,3.7066,-1088.32,865.43,525.374,382.06,382.06,382.06,-20.8913,-84.9216,-7.62595,-1006.27,737.941,67.51,241.365,241.365,241.365,-87.2246,-8.15844,-18.5779,6.93757,-0.160232,13.4768,0.00320694,-0.124608,1.57483,9.7702,54.4832,-0.845236,0,0,8.13679e-005,10.1054,-2.26912,-28.3689,-0.0580527,-0.110548,0.585364,2.02424,25.8119,2.94793,0,0,1.80817e-005,6.41304,2.99447,-10.1808,-9.19648,7.8289,-24.7579,-1162.23,809.396,88.4079,428.3,428.3,428.3,-20.8913,-84.9216,-7.62592,-930.095,712.308,63.8173,80.4551,80.4551,80.4551
97,0,7.83159,0,0,7.96835,0.841766,-10.5969,-0.141688,0.011714,-0.00454075,-17.1522,1.73053e-014,1.41283,0,0,-5.95088e-005,-0.1337,7.21727,-6.53874,-1111.73,1061.76,514.407,382.757,382.757,382.758,14.4959,-87.0551,7.49757,-1030.33,1141.39,67.9245,242.017,242.017,242.017,-88.1138,-4.27207,-14.1664,-1.35974,-3.0796,-3.69371,-0.196725,-0.01884,1.56741,60.9484,5.63398,1.37296,0,0,-0.000563607,3.74227,-2.10706,-10.5251,-0.108814,0.0356873,0.587376,-9.94586,11.957,1.58723,0,0,3.60264e-005,6.41632,-2.99374,10.1683,3.16151,10.5842,3.74644,-1192.25,1082.96,87.8003,416.256,416.256,416.256,14.4959,-87.0551,7.49757,-952.152,1161.13,65.3499,80.6725,80.6725,80.6725,-3.55182,6.13237,-9.98768,-1077.34,977.168,900.223,168.15,168.15,168.15,4.11751,0,0,4.141,-1.30736,6.1022,-0.140322,-0.0223587,-0.00648796,-16.9271,4.91768e-015,2.69991,0,0,4.47855e-005,-4.36485,-0.261464,3.71095,-1088.3,865.431,525.367,382.057,382.057,382.057,-20.8926,-84.9202,-7.62645,-1006.27,737.942,67.5078,241.365,241.365,241.365,-87.2235,-8.15879,-18.5792,6.93816,-0.161209,13.4686,0.00304987,-0.124501,1.57483,9.80324,54.4644,-0.844748,0,0,8.78955e-005,10.1053,-2.26913,-28.3709,-0.0580907,-0.110548,0.585361,2.01832,25.8144,2.94792,0,0,3.64e-006,6.41632,2.99374,-10.1683,-9.19642,7.83139,-24.7554,-1162.23,809.401,88.4087,428.295,428.295,428.295,-20.8926,-84.9201,-7.62643,-930.097,712.307,63.8136,80.4551,80.4552,80.4551
98,0,7.83051,0,0,7.967,0.840329,-10.5868,-0.141689,0.0117175,-0.00455155,-17.1523,-1.62927e-014,1.41331,0,0,-6.0292e-005,-0.133122,7.2164,-6.53252,-1111.72,1061.76,514.405,382.754,382.754,382.754,14.4967,-87.0542,7.49742,-1030.32,1141.39,67.9219,242.017,242.017,242.017,-88.113,-4.2726,-14.1668,-1.35455,-3.07992,-3.6874,-0.196745,-0.0187402,1.5674,60.9739,5.6516,1.37367,0,0,-0.000566368,3.74278,-2.10775,-10.5295,-0.108837,0.0357278,0.587373,-9.95311,11.9604,1.58765,0,0,3.39467e-005,6.41989,-2.99282,10.156,3.16301,10.5837,3.75708,-1192.24,1082.96,87.7997,416.256,416.256,416.256,14.4967,-87.0542,7.49738,-952.145,1161.14,65.3463,80.6725,80.6724,80.6725,-3.55053,6.13637,-9.97535,-1077.32,977.161,900.216,168.15,168.15,168.15,4.11836,0,0,4.14184,-1.30699,6.09897,-0.140322,-0.0223594,-0.00648948,-16.9271,-2.62008e-015,2.6999,0,0,3.88477e-005,-4.36351,-0.258523,3.71544,-1088.29,865.429,525.36,382.054,382.054,382.054,-20.8936,-84.9187,-7.62727,-1006.27,737.942,67.5054,241.365,241.365,241.365,-87.2222,-8.15872,-18.5805,6.93882,-0.162214,13.4608,0.00288842,-0.124368,1.57483,9.83229,54.4413,-0.844072,0,0,9.52058e-005,10.1048,-2.26892,-28.3737,-0.0581249,-0.110538,0.585359,2.01416,25.8146,2.94785,0,0,-1.07014e-005,6.41989,2.99282,-10.156,-9.19604,7.83378,-24.7534,-1162.23,809.405,88.4096,428.29,428.29,428.29,-20.8937,-84.9187,-7.62725,-930.098,712.306,63.8096,80.4551,80.4551,80.4551
99,0,7.82948,0,0,7.96566,0.838888,-10.5766,-0.141691,0.0117217,-0.00456308,-17.1523,-1.13593e-014,1.41381,0,0,-6.03387e-005,-0.132402,7.21578,-6.5261,-1111.72,1061.75,514.404,382.751,382.751,382.751,14.4977,-87.0534,7.49689,-1030.32,1141.39,67.9196,242.017,242.017,242.017,-88.1124,-4.2735,-14.1672,-1.34934,-3.08015,-3.68152,-0.196741,-0.0186222,1.56738,60.9952,5.67506,1.37454,0,0,-0.000568847,3.74304,-2.10871,-10.5338,-0.108854,0.0357729,0.58737,-9.9608,11.9635,1.58809,0,0,3.16884e-005,6.42373,-2.99169,10.1439,3.16486,10.5832,3.76772,-1192.24,1082.96,87.7989,416.256,416.255,416.255,14.4976,-87.0535,7.49694,-952.139,1161.14,65.3431,80.6725,80.6726,80.6724,-3.54909,6.14066,-9.96324,-1077.3,977.15,900.21,168.15,168.15,168.15,4.11908,0,0,4.14254,-1.30668,6.09617,-0.140321,-0.0223591,-0.00649044,-16.9273,2.54306e-015,2.69974,0,0,3.25534e-005,-4.36207,-0.25534,3.71997,-1088.27,865.424,525.354,382.05,382.05,382.05,-20.8944,-84.9173,-7.62845,-1006.27,737.943,67.5027,241.365,241.365,241.365,-87.2209,-8.15819,-18.5819,6.93953,-0.163322,13.4534,0.00272352,-0.12421,1.57483,9.8563,54.4114,-0.843537,0,0,0.000101519,10.104,-2.26845,-28.3769,-0.0581556,-0.11052,0.585359,2.01105,25.8149,2.94764,0,0,-2.39449e-005,6.42373,2.99169,-10.1439,-9.19532,7.83608,-24.752,-1162.22,809.409,88.4107,428.284,428.284,428.284,-20.8944,-84.9172,-7.62845,-930.099,712.305,63.8051,80.4551,80.4551,80.4551
100,0,7.82832,0,0,7.96425,0.837491,-10.5668,-0.141692,0.0117267,-0.00457502,-17.1524,-1.07822e-014,1.4143,0,0,-5.98605e-005,-0.13156,7.21546,-6.51983,-1111.71,1061.74,514.404,382.748,382.748,382.748,14.4989,-87.0527,7.49615,-1030.31,1141.39,67.9174,242.017,242.017,242.017,-88.1118,-4.27471,-14.1676,-1.34412,-3.08033,-3.67586,-0.196699,-0.0184876,1.56735,61.0091,5.70118,1.37558,0,0,-0.000568861,3.74297,-2.10986,-10.5379,-0.108862,0.0358211,0.587367,-9.97128,11.9673,1.58851,0,0,2.91776e-005,6.42788,-2.99035,10.1322,3.16699,10.5826,3.77801,-1192.23,1082.96,87.7979,416.256,416.256,416.256,14.4989,-87.0527,7.49613,-952.132,1161.14,65.3401,80.6725,80.6724,80.6725,-3.54749,6.14526,-9.95153,-1077.28,977.135,900.204,168.15,168.15,168.15,4.11968,0,0,4.14313,-1.30641,6.09384,-0.140321,-0.0223577,-0.00649094,-16.9276,-3.03676e-015,2.69933,0,0,2.56996e-005,-4.36055,-0.251959,3.72467,-1088.25,865.416,525.349,382.047,382.047,382.047,-20.8948,-84.9158,-7.63001,-1006.27,737.943,67.4998,241.365,241.365,241.365,-87.2194,-8.15725,-18.5833,6.94037,-0.164484,13.4464,0.0025626,-0.124029,1.57483,9.87728,54.3757,-0.843049,0,0,0.000108821,10.1028,-2.26772,-28.3808,-0.0581832,-0.110492,0.58536,2.0087,25.8142,2.94718,0,0,-3.72323e-005,6.42788,2.99035,-10.1322,-9.19427,7.83829,-24.751,-1162.22,809.413,88.4119,428.278,428.278,428.278,-20.8948,-84.9158,-7.63003,-930.1,712.303,63.8002,80.4551,80.4551,80.4551
101,0,7.82728,0,0,7.9629,0.836127,-10.5571,-0.141693,0.0117326,-0.00458699,-17.1523,-1.16876e-014,1.41529,0,0,-5.86964e-005,-0.130562,7.21541,-6.51337,-1111.71,1061.73,514.403,382.746,382.746,382.746,14.5003,-87.0519,7.49505,-1030.3,1141.4,67.9154,242.017,242.017,242.017,-88.1113,-4.27624,-14.1678,-1.33888,-3.08046,-3.67077,-0.196622,-0.0183284,1.56733,61.0167,5.73227,1.37708,0,0,-0.000567257,3.7427,-2.11121,-10.5415,-0.108861,0.0358741,0.587366,-9.98009,11.9715,1.58944,0,0,2.61663e-005,6.43232,-2.98882,10.1208,3.16942,10.5821,3.78798,-1192.22,1082.96,87.7968,416.257,416.257,416.257,14.5003,-87.0519,7.49505,-952.126,1161.14,65.3375,80.6725,80.6724,80.6725,-3.54573,6.15015,-9.94013,-1077.26,977.117,900.199,168.15,168.15,168.15,4.12016,0,0,4.14359,-1.30622,6.09209,-0.140321,-0.0223552,-0.00649122,-16.9278,-4.67681e-016,2.69876,0,0,1.87695e-005,-4.35893,-0.248377,3.72931,-1088.24,865.406,525.343,382.043,382.043,382.043,-20.895,-84.9143,-7.63185,-1006.27,737.943,67.4966,241.365,241.365,241.365,-87.2178,-8.15589,-18.5847,6.9413,-0.165685,13.4398,0.00240187,-0.123819,1.57484,9.89495,54.3348,-0.842488,0,0,0.000114503,10.1012,-2.2668,-28.3853,-0.0582092,-0.110455,0.585362,2.00761,25.8118,2.94658,0,0,-4.89816e-005,6.43232,2.98882,-10.1208,-9.19293,7.84036,-24.7506,-1162.22,809.417,88.4133,428.271,428.272,428.271,-20.8949,-84.9143,-7.63186,-930.101,712.301,63.795,80.4551,80.4551,80.4551
102,0,7.82617,0,0,7.96155,0.834821,-10.5479,-0.141694,0.0117393,-0.00459899,-17.1523,-1.42538e-014,1.4162,0,0,-5.60205e-005,-0.12946,7.21565,-6.5071,-1111.7,1061.72,514.403,382.744,382.744,382.744,14.5018,-87.0513,7.49367,-1030.3,1141.4,67.9136,242.017,242.017,242.017,-88.111,-4.27809,-14.168,-1.33367,-3.08051,-3.66602,-0.196516,-0.0181413,1.5673,61.0187,5.77103,1.3786,0,0,-0.000563962,3.74215,-2.11277,-10.5449,-0.108851,0.0359336,0.587365,-9.98987,11.9766,1.59028,0,0,2.35934e-005,6.43703,-2.98708,10.11,3.17212,10.5815,3.79749,-1192.21,1082.97,87.7956,416.258,416.258,416.258,14.5019,-87.0513,7.49363,-952.119,1161.14,65.3352,80.6725,80.6724,80.6725,-3.54383,6.15534,-9.9293,-1077.24,977.096,900.193,168.15,168.15,168.15,4.12047,0,0,4.14389,-1.3061,6.09105,-0.140321,-0.0223516,-0.0064912,-16.9283,-2.48983e-015,2.69803,0,0,1.18174e-005,-4.35724,-0.244634,3.73395,-1088.23,865.393,525.338,382.038,382.038,382.038,-20.8948,-84.9128,-7.63407,-1006.27,737.943,67.4931,241.365,241.365,241.365,-87.2162,-8.1541,-18.5862,6.94238,-0.166948,13.4337,0.00224142,-0.123579,1.57484,9.91009,54.287,-0.841966,0,0,0.000119173,10.0993,-2.26565,-28.3904,-0.0582334,-0.110411,0.585364,2.00586,25.8102,2.94584,0,0,-5.9787e-005,6.43703,2.98708,-10.11,-9.19128,7.8423,-24.7509,-1162.22,809.42,88.4149,428.265,428.265,428.265,-20.8948,-84.9128,-7.63405,-930.101,712.299,63.7894,80.4551,80.4551,80.4551
103,0,7.8251,0,0,7.96026,0.833596,-10.5393,-0.141695,0.0117468,-0.00461092,-17.1522,9.61035e-015,1.41706,0,0,-5.27945e-005,-0.128248,7.2162,-6.50114,-1111.7,1061.7,514.402,382.742,382.742,382.742,14.5036,-87.0506,7.49198,-1030.29,1141.4,67.9121,242.017,242.017,242.017,-88.1107,-4.28024,-14.1681,-1.3285,-3.08048,-3.66156,-0.196385,-0.0179276,1.56727,61.0174,5.81576,1.38008,0,0,-0.000557069,3.74136,-2.11449,-10.548,-0.108835,0.0359999,0.587365,-10.0008,11.9835,1.59107,0,0,2.07199e-005,6.44202,-2.98514,10.0998,3.17507,10.581,3.80638,-1192.21,1082.97,87.7942,416.259,416.259,416.259,14.5036,-87.0506,7.49198,-952.113,1161.14,65.3333,80.6725,80.6725,80.6725,-3.54177,6.16077,-9.91904,-1077.22,977.072,900.188,168.15,168.15,168.15,4.12066,0,0,4.14408,-1.30605,6.09059,-0.140321,-0.0223469,-0.00649041,-16.9287,2.30389e-015,2.69693,0,0,4.2816e-006,-4.35547,-0.240773,3.73829,-1088.21,865.378,525.334,382.033,382.033,382.033,-20.8944,-84.9112,-7.63659,-1006.27,737.943,67.4895,241.365,241.365,241.365,-87.2144,-8.15194,-18.5877,6.94362,-0.168242,13.4278,0.0020838,-0.123315,1.57484,9.92255,54.2347,-0.84169,0,0,0.000122947,10.0971,-2.26435,-28.3958,-0.0582534,-0.110358,0.585366,2.00668,25.8064,2.94473,0,0,-6.95702e-005,6.44202,2.98514,-10.0998,-9.18938,7.84412,-24.7519,-1162.21,809.424,88.4166,428.258,428.258,428.258,-20.8944,-84.9112,-7.63657,-930.101,712.297,63.7835,80.4551,80.4551,80.4551
104,0,7.82418,0,0,7.95909,0.832464,-10.5313,-0.141696,0.011755,-0.00462286,-17.1521,9.85414e-015,1.41762,0,0,-4.82393e-005,-0.126945,7.21703,-6.49538,-1111.69,1061.68,514.402,382.741,382.741,382.741,14.5055,-87.0501,7.49012,-1030.28,1141.4,67.9108,242.017,242.017,242.017,-88.1104,-4.28268,-14.1682,-1.32338,-3.08037,-3.65759,-0.196238,-0.0176909,1.56723,61.0147,5.86758,1.38123,0,0,-0.000547754,3.7404,-2.11636,-10.5506,-0.108815,0.0360719,0.587364,-10.0108,11.9909,1.59157,0,0,1.79054e-005,6.44727,-2.98302,10.0903,3.17822,10.5806,3.8146,-1192.2,1082.97,87.7928,416.262,416.262,416.262,14.5054,-87.0501,7.49013,-952.108,1161.15,65.3316,80.6725,80.6725,80.6724,-3.53959,6.16649,-9.90954,-1077.19,977.045,900.183,168.15,168.15,168.15,4.12075,0,0,4.14418,-1.30606,6.09072,-0.140321,-0.0223413,-0.0064888,-16.9291,-7.19626e-015,2.69587,0,0,-3.12744e-006,-4.35364,-0.236811,3.74237,-1088.2,865.36,525.329,382.028,382.028,382.028,-20.8938,-84.9097,-7.6394,-1006.27,737.942,67.4856,241.365,241.365,241.365,-87.2126,-8.14943,-18.5892,6.94502,-0.16955,13.4225,0.00193724,-0.12303,1.57484,9.92583,54.1789,-0.841488,0,0,0.000125163,10.0947,-2.2629,-28.4016,-0.0582674,-0.110297,0.58537,2.0102,25.8019,2.94368,0,0,-7.7412e-005,6.44727,2.98302,-10.0903,-9.18723,7.84584,-24.7534,-1162.21,809.427,88.4184,428.251,428.251,428.251,-20.8938,-84.9097,-7.63938,-930.101,712.294,63.7772,80.4551,80.4551,80.4551
105,0,7.8233,0,0,7.95802,0.831441,-10.5241,-0.141697,0.0117639,-0.00463509,-17.152,-4.11008e-015,1.41863,0,0,-4.25002e-005,-0.125531,7.21819,-6.49014,-1111.69,1061.66,514.402,382.74,382.74,382.74,14.5075,-87.0495,7.48791,-1030.28,1141.4,67.9096,242.017,242.017,242.017,-88.1103,-4.28538,-14.1682,-1.31838,-3.08018,-3.65404,-0.196075,-0.0174331,1.56719,61.0124,5.92125,1.38303,0,0,-0.000533959,3.73922,-2.11836,-10.5528,-0.108793,0.0361474,0.587362,-10.0233,11.9983,1.59252,0,0,1.52082e-005,6.45277,-2.98071,10.0817,3.18157,10.5802,3.82195,-1192.2,1082.97,87.7913,416.264,416.264,416.264,14.5075,-87.0496,7.48795,-952.102,1161.15,65.3303,80.6725,80.6725,80.6725,-3.53729,6.17242,-9.90089,-1077.17,977.015,900.177,168.15,168.15,168.15,4.12066,0,0,4.1441,-1.30617,6.09166,-0.140321,-0.0223348,-0.00648694,-16.9296,6.67478e-016,2.69474,0,0,-1.13598e-005,-4.35175,-0.232752,3.74616,-1088.19,865.34,525.325,382.022,382.022,382.022,-20.8929,-84.9081,-7.64244,-1006.27,737.941,67.4816,241.365,241.365,241.365,-87.2107,-8.14654,-18.5907,6.9466,-0.170852,13.4177,0.00180591,-0.12272,1.57483,9.9256,54.1176,-0.84109,0,0,0.000125423,10.0919,-2.26134,-28.4078,-0.0582771,-0.110227,0.585374,2.01298,25.7972,2.94258,0,0,-8.40935e-005,6.45277,2.98071,-10.0817,-9.18486,7.84736,-24.7557,-1162.21,809.43,88.4203,428.243,428.243,428.243,-20.8929,-84.9081,-7.64247,-930.1,712.292,63.7706,80.4551,80.4551,80.4551
106,0,7.82256,0,0,7.95709,0.830546,-10.5177,-0.141699,0.0117736,-0.0046475,-17.1519,-5.8587e-015,1.41964,0,0,-3.5444e-005,-0.12408,7.21969,-6.48565,-1111.68,1061.64,514.403,382.739,382.739,382.739,14.5097,-87.049,7.48547,-1030.27,1141.4,67.9088,242.017,242.017,242.017,-88.1102,-4.28834,-14.1681,-1.31349,-3.07989,-3.65068,-0.195897,-0.0171532,1.56715,61.0076,5.97903,1.38493,0,0,-0.000517059,3.73786,-2.12045,-10.5549,-0.108768,0.0362257,0.58736,-10.0372,12.0062,1.59349,0,0,1.24874e-005,6.45851,-2.97821,10.074,3.18508,10.58,3.82835,-1192.19,1082.97,87.7898,416.267,416.267,416.267,14.5097,-87.0491,7.48549,-952.097,1161.15,65.3294,80.6725,80.6724,80.6726,-3.53489,6.17859,-9.89319,-1077.14,976.983,900.172,168.15,168.15,168.15,4.12046,0,0,4.14392,-1.30638,6.0935,-0.140322,-0.0223275,-0.00648531,-16.9301,-3.27387e-015,2.69332,0,0,-2.01928e-005,-4.34983,-0.228689,3.74938,-1088.18,865.318,525.322,382.016,382.016,382.016,-20.8917,-84.9066,-7.64575,-1006.26,737.94,67.4772,241.365,241.365,241.365,-87.2087,-8.14334,-18.5922,6.94843,-0.172148,13.4133,0.00167867,-0.122381,1.57483,9.92412,54.0502,-0.84086,0,0,0.000123468,10.089,-2.25969,-28.4144,-0.0582873,-0.11015,0.585379,2.01786,25.7904,2.9412,0,0,-8.86453e-005,6.45851,2.97821,-10.074,-9.18231,7.84876,-24.7588,-1162.2,809.432,88.4223,428.236,428.236,428.236,-20.8918,-84.9066,-7.64575,-930.099,712.289,63.7637,80.4551,80.4551,80.4551
107,0,7.82197,0,0,7.95635,0.829786,-10.5124,-0.1417,0.0117841,-0.00465966,-17.1517,6.73782e-015,1.42107,0,0,-2.67678e-005,-0.122566,7.22155,-6.4818,-1111.67,1061.62,514.403,382.738,382.738,382.738,14.512,-87.0486,7.48281,-1030.27,1141.4,67.9081,242.017,242.017,242.017,-88.1102,-4.29155,-14.1679,-1.30881,-3.07952,-3.64784,-0.195707,-0.0168467,1.5671,61,6.04173,1.38734,0,0,-0.000495011,3.73634,-2.12265,-10.5566,-0.108739,0.0363075,0.587358,-10.0517,12.0138,1.59487,0,0,9.81602e-006,6.46446,-2.97558,10.0675,3.18875,10.5799,3.83373,-1192.19,1082.97,87.7882,416.27,416.27,416.27,14.512,-87.0486,7.48279,-952.093,1161.15,65.3287,80.6725,80.6724,80.6725,-3.53243,6.18494,-9.88664,-1077.11,976.948,900.167,168.15,168.15,168.15,4.12012,0,0,4.14358,-1.30669,6.09629,-0.140322,-0.0223194,-0.00648414,-16.9307,-2.92487e-015,2.69208,0,0,-2.88232e-005,-4.34787,-0.224608,3.75193,-1088.17,865.294,525.319,382.009,382.009,382.009,-20.8904,-84.905,-7.64928,-1006.26,737.939,67.4727,241.365,241.365,241.365,-87.2067,-8.13982,-18.5937,6.95042,-0.173392,13.4094,0.00155176,-0.122012,1.57483,9.92129,53.9766,-0.840298,0,0,0.000120038,10.0858,-2.25802,-28.4212,-0.0582983,-0.110068,0.585383,2.02148,25.7845,2.94001,0,0,-9.13341e-005,6.46446,2.97558,-10.0675,-9.1796,7.84996,-24.7629,-1162.2,809.434,88.4243,428.228,428.228,428.228,-20.8903,-84.905,-7.64928,-930.097,712.286,63.7565,80.4551,80.4551,80.4551
108,0,7.8216,0,0,7.95587,0.829202,-10.5083,-0.141701,0.0117951,-0.00467103,-17.1514,1.15154e-014,1.42303,0,0,-1.65007e-005,-0.121012,7.22374,-6.47893,-1111.67,1061.59,514.403,382.737,382.737,382.737,14.5143,-87.0482,7.47989,-1030.27,1141.4,67.9078,242.017,242.017,242.017,-88.1103,-4.29495,-14.1677,-1.30431,-3.07908,-3.64529,-0.195506,-0.0165189,1.56706,60.9923,6.10601,1.39026,0,0,-0.000469334,3.73475,-2.12485,-10.558,-0.108706,0.0363914,0.587356,-10.0656,12.0212,1.59679,0,0,7.60911e-006,6.47062,-2.97279,10.0622,3.19247,10.5801,3.83778,-1192.18,1082.97,87.7867,416.274,416.274,416.274,14.5143,-87.0482,7.47988,-952.09,1161.15,65.3284,80.6725,80.6725,80.6724,-3.52988,6.1915,-9.88139,-1077.09,976.912,900.161,168.15,168.15,168.15,4.1196,0,0,4.14311,-1.30711,6.09996,-0.140322,-0.0223108,-0.0064832,-16.9315,4.28338e-015,2.69045,0,0,-3.79862e-005,-4.34587,-0.220591,3.75373,-1088.16,865.269,525.316,382.002,382.002,382.002,-20.8888,-84.9034,-7.65304,-1006.26,737.938,67.4679,241.365,241.365,241.365,-87.2045,-8.13604,-18.5952,6.95268,-0.174552,13.406,0.00143563,-0.12162,1.57483,9.91895,53.8996,-0.839938,0,0,0.000114302,10.0825,-2.25636,-28.4282,-0.0583078,-0.109982,0.585388,2.02488,25.7782,2.93846,0,0,-9.26184e-005,6.47062,2.97279,-10.0622,-9.17678,7.851,-24.7679,-1162.19,809.436,88.4264,428.221,428.221,428.221,-20.8888,-84.9034,-7.65305,-930.095,712.282,63.7489,80.4551,80.4551,80.4551
109,0,7.82148,0,0,7.95566,0.82882,-10.5056,-0.141701,0.0118064,-0.00468129,-17.1512,-7.75883e-015,1.42433,0,0,-4.6964e-006,-0.119445,7.22634,-6.47725,-1111.66,1061.57,514.404,382.737,382.737,382.737,14.5168,-87.0479,7.47684,-1030.26,1141.4,67.9077,242.017,242.017,242.017,-88.1104,-4.29855,-14.1673,-1.30012,-3.07851,-3.64302,-0.195299,-0.0161763,1.56701,60.9773,6.17497,1.39251,0,0,-0.000440526,3.73302,-2.12709,-10.559,-0.108669,0.0364772,0.587354,-10.0799,12.0302,1.59807,0,0,5.65547e-006,6.47694,-2.96985,10.0584,3.19627,10.5805,3.84035,-1192.18,1082.97,87.7851,416.278,416.278,416.278,14.5168,-87.0479,7.47681,-952.087,1161.15,65.3285,80.6725,80.6725,80.6725,-3.52729,6.19819,-9.87756,-1077.06,976.873,900.155,168.15,168.15,168.15,4.11901,0,0,4.14254,-1.30764,6.10465,-0.140323,-0.0223015,-0.0064822,-16.9322,1.15714e-015,2.68879,0,0,-4.71883e-005,-4.34386,-0.216634,3.75459,-1088.15,865.242,525.313,381.995,381.995,381.995,-20.887,-84.9019,-7.65691,-1006.26,737.936,67.463,241.365,241.365,241.365,-87.2024,-8.13203,-18.5967,6.95515,-0.175644,13.4031,0.00133906,-0.121213,1.57483,9.90935,53.8198,-0.839671,0,0,0.000107099,10.079,-2.25475,-28.4351,-0.0583128,-0.10989,0.585393,2.03082,25.7707,2.93689,0,0,-9.16418e-005,6.47694,2.96985,-10.0584,-9.17387,7.85186,-24.7738,-1162.19,809.438,88.4285,428.213,428.213,428.213,-20.887,-84.9019,-7.65692,-930.092,712.279,63.7412,80.4551,80.4551,80.4551
