Model Outputs
100
,,Maciej:LAbsAnkleAngle,,,Maciej:LAnkleAngles,,,Maciej:LAnkleForce,,,Maciej:LAnkleMoment,,,Maciej:LAnklePower,,,Maciej:LFE,,,,,,,,,Maciej:LFO,,,,,,,,,Maciej:LFootProgressAngles,,,Maciej:LHipAngles,,,Maciej:LHipForce,,,Maciej:LHipMoment,,,Maciej:LHipPower,,,Maciej:LKneeAngles,,,Maciej:LKneeForce,,,Maciej:LKneeMoment,,,Maciej:LKneePower,,,Maciej:LPelvisAngles,,,Maciej:LTI,,,,,,,,,Maciej:LTO,,,,,,,,,Maciej:PEL,,,,,,,,,Maciej:RAbsAnkleAngle,,,Maciej:RAnkleAngles,,,Maciej:RAnkleForce,,,Maciej:RAnkleMoment,,,Maciej:RAnklePower,,,Maciej:RFE,,,,,,,,,Maciej:RFO,,,,,,,,,Maciej:RFootProgressAngles,,,Maciej:RHipAngles,,,Maciej:RHipForce,,,Maciej:RHipMoment,,,Maciej:RHipPower,,,Maciej:RKneeAngles,,,Maciej:RKneeForce,,,Maciej:RKneeMoment,,,Maciej:RKneePower,,,Maciej:RPelvisAngles,,,Maciej:RTI,,,,,,,,,Maciej:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
178,0,7.4929,0,0,8.06918,2.50004,-21.7194,-0.141987,0.00645237,-0.00382247,-17.1332,-1.17938e-014,0.796794,0,0,-0.000373833,-1.27487,3.55334,-15.3436,-1114.46,1082.52,512.771,384.366,384.366,384.366,13.5283,-87.4363,9.8237,-1025.47,1147.23,69.4241,241.594,241.594,241.594,-88.2758,-2.15794,-14.98,4.51644,-1.35756,0.237745,-0.116176,-0.0449113,1.572,35.4801,-7.24,0.503731,0,0,-0.0160174,6.12648,0.231251,-8.65176,-0.10363,-0.00389064,0.589535,-8.118,4.9774,0.939146,0,0,0.00252108,8.39546,-0.911508,15.2601,0.0486339,9.67433,-6.75504,-1186.44,1087.14,89.3985,411.073,411.073,411.073,13.5283,-87.4363,9.8237,-947.708,1168.05,67.0833,80.5314,80.5315,80.5315,-2.02242,8.22418,-15.1656,-1110.87,1006.54,900.928,168.15,168.15,168.15,5.51266,0,0,5.86907,-2.96047,20.0382,-0.142128,-0.0293828,-0.00576711,-17.4002,-3.21965e-015,5.28657,0,0,0.00812747,-5.93495,-6.13786,-0.360283,-1091.14,885.557,526.155,383.645,383.645,383.645,-12.7308,-86.9421,-0.327667,-994.072,782.127,69.0163,241.116,241.116,241.116,-87.8452,-7.80489,-8.53044,15.3143,-1.11101,14.493,0.179184,-0.181789,1.56075,-38.2585,76.8847,-1.58461,0,0,0.0407355,14.9703,-2.05649,-27.9641,-0.0335966,-0.128241,0.587461,6.68458,27.9613,5.54652,0,0,-0.00686811,8.39546,0.911508,-15.2601,-9.89957,6.74327,-28.8363,-1160.14,825.007,88.6916,428.591,428.591,428.591,-12.7308,-86.9421,-0.327698,-914.645,770.205,66.0278,80.3719,80.3719,80.3719
179,0,7.48233,0,0,8.0547,2.49139,-21.6649,-0.141988,0.00631807,-0.00384176,-17.1362,3.48584e-015,0.77934,0,0,-0.000439805,-1.28326,3.33043,-15.1526,-1114.55,1082.92,512.669,384.344,384.344,384.344,13.4945,-87.4331,9.87131,-1025.44,1147.24,69.4088,241.594,241.594,241.594,-88.2657,-2.10416,-14.9884,4.7757,-1.36735,0.231651,-0.107062,-0.0461384,1.57276,33.504,-7.40739,0.475129,0,0,-0.01534,6.32265,0.274163,-8.51877,-0.103056,-0.00467468,0.589652,-8.04856,4.86628,0.920721,0,0,0.00249072,8.42776,-0.912442,15.0835,0.000832892,9.65606,-6.69461,-1186.4,1087.14,89.4266,410.918,410.918,410.918,13.4945,-87.4331,9.87133,-947.68,1168.07,67.0544,80.5314,80.5314,80.5314,-2.01479,8.25871,-14.9888,-1112.19,1007.16,900.87,168.15,168.15,168.15,5.70369,0,0,6.06184,-2.9252,19.7597,-0.141585,-0.0303958,-0.00549322,-17.2278,1.86517e-015,5.59053,0,0,0.00874419,-6.08478,-6.35524,-0.14389,-1090.68,885.187,526.168,383.816,383.816,383.816,-12.8313,-87.0475,-0.307146,-994.194,781.826,69.5033,241.116,241.116,241.116,-87.9652,-7.88877,-8.57311,15.5979,-1.2251,14.5374,0.18496,-0.187912,1.55842,-38.6295,78.3114,-1.54926,0,0,0.0421157,15.2825,-1.84322,-27.9218,-0.0349921,-0.128979,0.586614,6.35519,28.4113,5.82222,0,0,-0.00706052,8.42776,0.912442,-15.0835,-9.87933,6.84256,-28.6296,-1160.27,824.849,88.8034,428.558,428.558,428.558,-12.8313,-87.0475,-0.307158,-914.77,769.845,66.6815,80.3719,80.3719,80.3719
180,0,7.4697,0,0,8.03786,2.48219,-21.607,-0.14199,0.00618135,-0.00385694,-17.1392,-5.89247e-015,0.761442,0,0,-0.000501551,-1.29187,3.10661,-14.9535,-1114.66,1083.32,512.568,384.321,384.321,384.321,13.4607,-87.4297,9.91958,-1025.4,1147.25,69.3926,241.594,241.594,241.594,-88.2554,-2.04981,-14.997,5.03835,-1.37707,0.226899,-0.0976952,-0.0474671,1.57347,31.4342,-7.57758,0.446735,0,0,-0.0145741,6.51801,0.315506,-8.38164,-0.102377,-0.00547083,0.589775,-7.97091,4.75509,0.90163,0,0,0.00245669,8.46254,-0.914724,14.8978,-0.0473402,9.63571,-6.63039,-1186.36,1087.13,89.4547,410.762,410.762,410.762,13.4606,-87.4298,9.9196,-947.651,1168.09,67.0244,80.5314,80.5315,80.5314,-2.00802,8.29567,-14.8028,-1113.52,1007.79,900.807,168.15,168.15,168.15,5.89912,0,0,6.25719,-2.88501,19.441,-0.140966,-0.0313456,-0.00520861,-17.0308,8.88178e-016,5.87106,0,0,0.00934791,-6.23773,-6.57246,0.0828141,-1090.2,884.804,526.182,383.992,383.992,383.992,-12.9566,-87.1556,-0.305084,-994.34,781.434,70.0131,241.116,241.116,241.116,-88.0916,-7.97685,-8.64291,15.8841,-1.34294,14.5835,0.190569,-0.194047,1.5559,-38.9156,79.6567,-1.53503,0,0,0.0433545,15.597,-1.62335,-27.8754,-0.0365111,-0.129618,0.585667,5.97938,28.8446,6.07445,0,0,-0.00720923,8.46254,0.914724,-14.8978,-9.85829,6.94509,-28.4109,-1160.4,824.681,88.9178,428.526,428.526,428.526,-12.9566,-87.1556,-0.305062,-914.925,769.356,67.367,80.3719,80.3719,80.3719
181,0,7.4552,0,0,8.01883,2.47246,-21.5456,-0.14199,0.00604275,-0.00386828,-17.1421,1.1308e-014,0.74358,0,0,-0.000558235,-1.30051,2.88218,-14.7465,-1114.79,1083.73,512.469,384.297,384.297,384.297,13.4266,-87.4262,9.96826,-1025.37,1147.26,69.3758,241.594,241.594,241.594,-88.2449,-1.99511,-15.0058,5.304,-1.38669,0.223453,-0.0881188,-0.0488859,1.57412,29.2769,-7.75322,0.419051,0,0,-0.0137279,6.7125,0.355263,-8.24032,-0.101599,-0.00627546,0.589902,-7.88259,4.64357,0.882369,0,0,0.00242034,8.49965,-0.918286,14.703,-0.0956593,9.61346,-6.56252,-1186.31,1087.13,89.4826,410.605,410.605,410.605,13.4266,-87.4262,9.96828,-947.619,1168.11,66.9934,80.5314,80.5314,80.5315,-2.00206,8.33493,-14.6076,-1114.86,1008.42,900.739,168.15,168.15,168.15,6.09698,0,0,6.45285,-2.83959,19.0795,-0.140278,-0.0322051,-0.00492026,-16.8121,2.5091e-015,6.1191,0,0,0.00992407,-6.39321,-6.78889,0.319238,-1089.71,884.409,526.197,384.174,384.174,384.174,-13.1082,-87.2648,-0.324018,-994.513,780.944,70.5412,241.116,241.116,241.116,-88.223,-8.06841,-8.74253,16.172,-1.46432,14.631,0.19597,-0.200145,1.55322,-39.1169,80.8993,-1.54671,0,0,0.0444309,15.9128,-1.39762,-27.8239,-0.0381648,-0.130135,0.584631,5.55424,29.251,6.29473,0,0,-0.00730772,8.49965,0.918286,-14.703,-9.83649,7.05069,-28.1797,-1160.54,824.502,89.0343,428.496,428.496,428.496,-13.1082,-87.2648,-0.324029,-915.113,768.728,68.0779,80.3719,80.3719,80.3719
182,0,7.43902,0,0,7.99782,2.4622,-21.4808,-0.14199,0.00590279,-0.00387596,-17.1452,5.95791e-015,0.725614,0,0,-0.00060887,-1.30905,2.65736,-14.532,-1114.92,1084.15,512.371,384.273,384.273,384.273,13.3926,-87.4226,10.0172,-1025.33,1147.26,69.3583,241.594,241.594,241.594,-88.2343,-1.9402,-15.0148,5.57232,-1.39608,0.221568,-0.0783758,-0.0503855,1.57471,27.0308,-7.92675,0.39184,0,0,-0.0128029,6.90609,0.393446,-8.09534,-0.100731,-0.0070842,0.590033,-7.78924,4.53338,0.862823,0,0,0.00238379,8.53903,-0.922991,14.4995,-0.143962,9.58955,-6.49101,-1186.27,1087.13,89.5103,410.448,410.448,410.448,13.3927,-87.4226,10.0173,-947.586,1168.13,66.9616,80.5314,80.5314,80.5315,-1.99673,8.37641,-14.4035,-1116.19,1009.05,900.666,168.15,168.15,168.15,6.29506,0,0,6.64637,-2.78877,18.6731,-0.139534,-0.0329465,-0.00463939,-16.5752,3.17524e-015,6.32584,0,0,0.0104562,-6.55066,-7.00395,0.56464,-1089.21,884.004,526.21,384.36,384.36,384.36,-13.2873,-87.3731,-0.366439,-994.715,780.35,71.0822,241.116,241.116,241.116,-88.3578,-8.16265,-8.87435,16.4608,-1.58906,14.6794,0.201125,-0.206161,1.5504,-39.2267,82.0123,-1.58832,0,0,0.0453211,16.229,-1.16679,-27.7668,-0.0399657,-0.130511,0.583516,5.07647,29.6197,6.47483,0,0,-0.00734967,8.53903,0.922991,-14.4995,-9.81399,7.15911,-27.936,-1160.68,824.312,89.1527,428.467,428.467,428.467,-13.2872,-87.3731,-0.36646,-915.338,767.951,68.8065,80.3719,80.3719,80.3719
183,0,7.42136,0,0,7.97503,2.45134,-21.4122,-0.141989,0.0057622,-0.00388036,-17.1481,9.93272e-015,0.7077,0,0,-0.00065334,-1.31729,2.43227,-14.31,-1115.06,1084.56,512.274,384.248,384.248,384.248,13.3588,-87.4188,10.0663,-1025.29,1147.27,69.3402,241.594,241.594,241.594,-88.2236,-1.88531,-15.0239,5.84308,-1.40519,0.221102,-0.068515,-0.051951,1.57523,24.7191,-8.10096,0.365338,0,0,-0.0118144,7.09896,0.430029,-7.94706,-0.0997824,-0.00789082,0.590164,-7.68931,4.42381,0.843176,0,0,0.00234736,8.58051,-0.928742,14.2872,-0.19198,9.5642,-6.41542,-1186.22,1087.13,89.5377,410.291,410.291,410.291,13.3588,-87.4188,10.0663,-947.55,1168.15,66.9291,80.5314,80.5314,80.5315,-1.99194,8.41999,-14.1905,-1117.53,1009.66,900.588,168.15,168.15,168.15,6.49097,0,0,6.83518,-2.73241,18.22,-0.138749,-0.0335389,-0.0043745,-16.3252,1.17684e-015,6.48115,0,0,0.010923,-6.70941,-7.21702,0.818277,-1088.71,883.59,526.223,384.55,384.55,384.55,-13.4946,-87.4783,-0.43458,-994.95,779.644,71.63,241.116,241.116,241.116,-88.4941,-8.25868,-9.0405,16.7496,-1.71691,14.7282,0.206009,-0.212043,1.54747,-39.2546,82.9748,-1.66519,0,0,0.046017,16.5448,-0.931745,-27.7033,-0.0419212,-0.130722,0.582338,4.54558,29.9401,6.60519,0,0,-0.00733013,8.58051,0.928742,-14.2872,-9.79088,7.2701,-27.6798,-1160.83,824.111,89.2723,428.439,428.439,428.439,-13.4946,-87.4783,-0.434611,-915.604,767.015,69.544,80.3719,80.3719,80.3719
184,0,7.40249,0,0,7.95074,2.43987,-21.3396,-0.141988,0.00562157,-0.00388186,-17.1511,-2.75272e-015,0.689665,0,0,-0.000690166,-1.32503,2.20703,-14.0805,-1115.2,1084.97,512.179,384.222,384.222,384.222,13.3253,-87.4149,10.1154,-1025.25,1147.28,69.3215,241.594,241.594,241.594,-88.2128,-1.83061,-15.0333,6.11601,-1.41398,0.221718,-0.0585883,-0.0535664,1.57568,22.3448,-8.27234,0.339164,0,0,-0.0107683,7.29129,0.465042,-7.79558,-0.0987675,-0.00868988,0.590296,-7.58344,4.31667,0.823288,0,0,0.00231279,8.62392,-0.935408,14.0664,-0.239516,9.53773,-6.33561,-1186.16,1087.12,89.5645,410.136,410.136,410.136,13.3253,-87.4149,10.1154,-947.512,1168.17,66.896,80.5314,80.5314,80.5314,-1.98748,8.46552,-13.9691,-1118.86,1010.27,900.506,168.15,168.15,168.15,6.68222,0,0,7.01663,-2.67042,17.719,-0.137941,-0.0339527,-0.00412705,-16.0678,2.63123e-015,6.57617,0,0,0.0113024,-6.8688,-7.42753,1.07942,-1088.19,883.169,526.234,384.744,384.744,384.744,-13.7307,-87.5783,-0.530259,-995.221,778.824,72.1777,241.116,241.116,241.116,-88.6299,-8.35559,-9.24256,17.0374,-1.84761,14.7767,0.21061,-0.217745,1.54446,-39.2169,83.7629,-1.78073,0,0,0.0465044,16.8591,-0.693402,-27.6327,-0.044026,-0.130742,0.581114,3.96492,30.1976,6.6775,0,0,-0.00724761,8.62392,0.935408,-14.0664,-9.76723,7.38344,-27.4109,-1160.98,823.899,89.3928,428.412,428.412,428.412,-13.7307,-87.5783,-0.530268,-915.915,765.915,70.281,80.3719,80.3719,80.3719
185,0,7.38251,0,0,7.92513,2.42772,-21.2627,-0.141986,0.00548144,-0.00388062,-17.154,-1.07362e-014,0.671941,0,0,-0.000719167,-1.33209,1.98177,-13.8439,-1115.35,1085.38,512.085,384.197,384.197,384.197,13.2922,-87.411,10.1643,-1025.2,1147.29,69.3023,241.594,241.594,241.594,-88.2021,-1.7763,-15.0428,6.39092,-1.42234,0.22385,-0.0486395,-0.0552136,1.57604,19.919,-8.43401,0.313863,0,0,-0.00967233,7.4832,0.498529,-7.64178,-0.0976952,-0.00947531,0.590425,-7.47604,4.21135,0.803611,0,0,0.00228167,8.66916,-0.942842,13.8372,-0.286329,9.51037,-6.25122,-1186.11,1087.12,89.5907,409.981,409.981,409.981,13.2922,-87.411,10.1642,-947.471,1168.19,66.8622,80.5314,80.5315,80.5315,-1.9832,8.51292,-13.7391,-1120.18,1010.86,900.418,168.15,168.15,168.15,6.86619,0,0,7.1881,-2.6028,17.1692,-0.137127,-0.0341624,-0.00389228,-15.8095,-2.15383e-015,6.60251,0,0,0.0115674,-7.02816,-7.6349,1.34719,-1087.67,882.74,526.241,384.941,384.941,384.941,-13.9955,-87.6706,-0.654992,-995.529,777.886,72.7184,241.116,241.116,241.116,-88.7631,-8.45243,-9.48165,17.3236,-1.98094,14.8244,0.214933,-0.223227,1.54139,-39.1399,84.3609,-1.93903,0,0,0.0467877,17.1712,-0.452707,-27.5543,-0.0462633,-0.130546,0.579867,3.34624,30.3793,6.68388,0,0,-0.00710376,8.66916,0.942842,-13.8372,-9.7431,7.49891,-27.1291,-1161.14,823.676,89.5138,428.384,428.384,428.384,-13.9955,-87.6706,-0.65499,-916.274,764.646,71.0071,80.3719,80.3719,80.3719
186,0,7.36194,0,0,7.89861,2.41488,-21.1813,-0.141984,0.00534224,-0.00387668,-17.1568,-4.26325e-015,0.654568,0,0,-0.000740163,-1.33821,1.75642,-13.6002,-1115.5,1085.78,511.992,384.172,384.172,384.172,13.2597,-87.407,10.2128,-1025.16,1147.3,69.2827,241.594,241.594,241.594,-88.1913,-1.72258,-15.0524,6.66767,-1.43026,0.227156,-0.0387136,-0.0568717,1.5763,17.453,-8.58882,0.28944,0,0,-0.00853603,7.67515,0.530528,-7.48558,-0.0965774,-0.0102415,0.59055,-7.36309,4.10779,0.784234,0,0,0.00225338,8.71605,-0.950907,13.5998,-0.332174,9.48253,-6.16218,-1186.05,1087.12,89.6162,409.829,409.829,409.829,13.2596,-87.407,10.2127,-947.427,1168.22,66.8281,80.5314,80.5314,80.5314,-1.97896,8.56199,-13.5008,-1121.5,1011.43,900.325,168.15,168.15,168.15,7.04026,0,0,7.34696,-2.52961,16.5703,-0.13633,-0.0341468,-0.00367308,-15.5578,3.28626e-015,6.55339,0,0,0.0116919,-7.18678,-7.83853,1.62117,-1087.15,882.307,526.245,385.139,385.139,385.139,-14.2884,-87.7528,-0.809672,-995.879,776.83,73.2444,241.116,241.116,241.116,-88.8914,-8.54819,-9.7582,17.6069,-2.11658,14.871,0.218975,-0.228456,1.53831,-39.0493,84.7611,-2.14261,0,0,0.0468708,17.4801,-0.21056,-27.4675,-0.0486213,-0.130115,0.57862,2.69476,30.4768,6.61798,0,0,-0.00689812,8.71605,0.950907,-13.5998,-9.71852,7.61621,-26.8341,-1161.3,823.442,89.6347,428.357,428.357,428.357,-14.2884,-87.7528,-0.809688,-916.685,763.208,71.7119,80.3719,80.3719,80.3719
187,0,7.3409,0,0,7.87143,2.40128,-21.095,-0.141981,0.00520461,-0.00387041,-17.1594,-1.69808e-014,0.637204,0,0,-0.000751877,-1.34325,1.53104,-13.3496,-1115.65,1086.18,511.901,384.146,384.147,384.147,13.2278,-87.4029,10.2608,-1025.11,1147.31,69.2626,241.594,241.594,241.594,-88.1807,-1.66965,-15.0622,6.94611,-1.43766,0.231659,-0.0288603,-0.0585233,1.57647,14.9562,-8.7276,0.265481,0,0,-0.00736649,7.86742,0.561077,-7.32781,-0.0954277,-0.0109817,0.59067,-7.24795,4.00682,0.764847,0,0,0.00222969,8.76441,-0.95944,13.3544,-0.37681,9.4545,-6.06795,-1185.99,1087.11,89.6407,409.679,409.679,409.679,13.2278,-87.4029,10.2608,-947.38,1168.24,66.7937,80.5314,80.5314,80.5314,-1.97454,8.61267,-13.2546,-1122.8,1011.99,900.227,168.15,168.15,168.15,7.20183,0,0,7.49082,-2.45108,15.9237,-0.135574,-0.0338882,-0.00348366,-15.3202,4.45199e-015,6.42371,0,0,0.0116492,-7.34396,-8.03799,1.9003,-1086.63,881.871,526.245,385.338,385.338,385.338,-14.6084,-87.8225,-0.994674,-996.271,775.658,73.7481,241.116,241.116,241.116,-89.0125,-8.642,-10.072,17.8868,-2.25425,14.9156,0.222717,-0.233407,1.53525,-38.9487,84.9494,-2.39131,0,0,0.0467477,17.785,0.0319707,-27.372,-0.0511004,-0.129443,0.5774,2.0146,30.4793,6.47503,0,0,-0.00662971,8.76441,0.95944,-13.3544,-9.69362,7.73505,-26.5265,-1161.46,823.198,89.7551,428.329,428.328,428.329,-14.6084,-87.8225,-0.994674,-917.15,761.602,72.3843,80.3719,80.3719,80.3719
188,0,7.31973,0,0,7.84386,2.38686,-21.0034,-0.141978,0.00506938,-0.00386242,-17.162,9.64684e-015,0.620718,0,0,-0.000755126,-1.34697,1.30552,-13.0921,-1115.8,1086.57,511.811,384.122,384.122,384.122,13.1968,-87.3988,10.3081,-1025.05,1147.32,69.242,241.594,241.594,241.594,-88.1702,-1.61772,-15.072,7.22624,-1.44456,0.237073,-0.0191223,-0.0601456,1.57654,12.4418,-8.8497,0.242892,0,0,-0.00617242,8.06044,0.590209,-7.1687,-0.0942617,-0.0116885,0.590782,-7.13369,3.90814,0.746349,0,0,0.00221177,8.81416,-0.968311,13.1011,-0.419991,9.42663,-5.96821,-1185.92,1087.11,89.6641,409.532,409.532,409.532,13.1968,-87.3989,10.3081,-947.33,1168.27,66.759,80.5314,80.5315,80.5315,-1.96983,8.66478,-13.0005,-1124.1,1012.52,900.123,168.15,168.15,168.15,7.34841,0,0,7.61749,-2.36748,15.2305,-0.134883,-0.0333766,-0.0033295,-15.1044,7.01661e-015,6.21086,0,0,0.0114164,-7.499,-8.23278,2.18388,-1086.1,881.432,526.239,385.537,385.537,385.537,-14.9538,-87.8774,-1.20956,-996.707,774.372,74.2221,241.116,241.116,241.116,-89.124,-8.73296,-10.422,18.1625,-2.39357,14.9578,0.226159,-0.238055,1.53225,-38.8608,84.9279,-2.68491,0,0,0.0464309,18.0853,0.273901,-27.2673,-0.0536876,-0.128522,0.576231,1.31549,30.382,6.25262,0,0,-0.00629947,8.81416,0.968311,-13.1011,-9.66845,7.85517,-26.206,-1161.63,822.943,89.8744,428.299,428.299,428.299,-14.9538,-87.8774,-1.20954,-917.671,759.833,73.0136,80.3719,80.3719,80.3719
189,0,7.29879,0,0,7.81628,2.3716,-20.9063,-0.141975,0.00493719,-0.00385327,-17.1643,-8.62205e-015,0.604148,0,0,-0.000749192,-1.34911,1.07976,-12.8282,-1115.94,1086.95,511.722,384.097,384.097,384.097,13.1667,-87.3948,10.3546,-1024.99,1147.34,69.2211,241.594,241.594,241.594,-88.1599,-1.5669,-15.082,7.50799,-1.45095,0.24371,-0.00953996,-0.0617195,1.57652,9.92222,-8.95189,0.220285,0,0,-0.00496158,8.25466,0.618137,-7.00889,-0.0930959,-0.0123573,0.590885,-7.01947,3.81461,0.727828,0,0,0.00219964,8.86512,-0.977361,12.8402,-0.461531,9.39927,-5.86276,-1185.85,1087.11,89.6863,409.388,409.388,409.388,13.1668,-87.3948,10.3546,-947.276,1168.29,66.7243,80.5314,80.5314,80.5315,-1.9646,8.71823,-12.7387,-1125.38,1013.02,900.014,168.15,168.15,168.15,7.47776,0,0,7.72501,-2.27916,14.4933,-0.134278,-0.0326096,-0.00320724,-14.9178,2.67564e-015,5.91473,0,0,0.0109766,-7.65122,-8.42244,2.47143,-1085.58,880.992,526.227,385.735,385.735,385.735,-15.3225,-87.9155,-1.45334,-997.188,772.981,74.6589,241.116,241.116,241.116,-89.2238,-8.82022,-10.8064,18.4331,-2.53429,14.9973,0.229322,-0.242391,1.52935,-38.8156,84.7013,-3.0213,0,0,0.0459364,18.3801,0.514354,-27.1531,-0.0563529,-0.127348,0.575141,0.60995,30.1807,5.95075,0,0,-0.00591679,8.86512,0.977361,-12.8402,-9.64304,7.97624,-25.8728,-1161.81,822.677,89.9923,428.267,428.267,428.267,-15.3225,-87.9155,-1.45334,-918.249,757.912,73.5895,80.3719,80.3719,80.3719
190,0,7.27835,0,0,7.78899,2.3554,-20.8031,-0.141972,0.00480888,-0.00384365,-17.1666,9.33012e-015,0.587964,0,0,-0.000733617,-1.34946,0.85356,-12.5576,-1116.07,1087.32,511.635,384.074,384.074,384.074,13.1378,-87.3907,10.4002,-1024.93,1147.35,69.1999,241.594,241.594,241.594,-88.1497,-1.51744,-15.0921,7.79152,-1.45685,0.25102,-0.000158684,-0.0632258,1.57639,7.41498,-9.02896,0.198399,0,0,-0.00374286,8.45067,0.644823,-6.84878,-0.091949,-0.0129815,0.590978,-6.90884,3.72429,0.709787,0,0,0.00219499,8.91719,-0.986452,12.5719,-0.501173,9.37279,-5.75095,-1185.78,1087.1,89.7071,409.248,409.248,409.248,13.1378,-87.3907,10.4002,-947.219,1168.32,66.6894,80.5314,80.5315,80.5314,-1.95875,8.77291,-12.4694,-1126.64,1013.49,899.898,168.15,168.15,168.15,7.58783,0,0,7.81188,-2.18658,13.7152,-0.133779,-0.0315958,-0.00310973,-14.7668,-7.25531e-015,5.53844,0,0,0.0103193,-7.79992,-8.60668,2.76209,-1085.06,880.553,526.207,385.931,385.931,385.931,-15.7117,-87.9348,-1.72412,-997.714,771.491,75.0519,241.116,241.116,241.116,-89.3097,-8.90311,-11.2226,18.698,-2.67597,15.0335,0.232233,-0.24642,1.52657,-38.8431,84.2885,-3.39649,0,0,0.0452881,18.6689,0.75228,-27.0293,-0.0590588,-0.12593,0.574155,-0.0836115,29.8725,5.57251,0,0,-0.00549101,8.91719,0.986452,-12.5719,-9.61749,8.098,-25.5271,-1161.99,822.402,90.1081,428.233,428.233,428.233,-15.7117,-87.9348,-1.72411,-918.885,755.849,74.1022,80.3719,80.3719,80.3719
191,0,7.25871,0,0,7.76232,2.33824,-20.6936,-0.141969,0.00468498,-0.00383404,-17.1688,-1.14656e-014,0.572749,0,0,-0.00070894,-1.34778,0.626746,-12.2807,-1116.18,1087.68,511.548,384.051,384.051,384.051,13.11,-87.3867,10.4447,-1024.87,1147.36,69.1782,241.594,241.594,241.594,-88.1399,-1.46946,-15.1023,8.07684,-1.46229,0.259176,0.00898052,-0.0646443,1.57616,4.92638,-9.08194,0.177452,0,0,-0.00251947,8.64893,0.670456,-6.68889,-0.0908369,-0.0135564,0.591059,-6.80354,3.63936,0.692842,0,0,0.00219812,8.97026,-0.99543,12.2964,-0.538713,9.34754,-5.63264,-1185.7,1087.1,89.7265,409.113,409.113,409.113,13.11,-87.3867,10.4448,-947.157,1168.34,66.6545,80.5314,80.5314,80.5314,-1.95207,8.82874,-12.193,-1127.89,1013.93,899.777,168.15,168.15,168.15,7.6769,0,0,7.87691,-2.09026,12.9001,-0.133402,-0.0303542,-0.00303447,-14.657,1.76525e-015,5.08854,0,0,0.00944579,-7.94452,-8.78511,3.05533,-1084.55,880.115,526.18,386.124,386.124,386.124,-16.1183,-87.9337,-2.01944,-998.284,769.914,75.395,241.116,241.116,241.116,-89.3798,-8.9809,-11.6671,18.9567,-2.81832,15.0659,0.234909,-0.25016,1.52395,-38.9701,83.7174,-3.80604,0,0,0.0445104,18.951,0.986913,-26.8959,-0.0617709,-0.124286,0.573295,-0.749153,29.4648,5.12427,0,0,-0.00503265,8.97026,0.99543,-12.2964,-9.59176,8.22016,-25.1692,-1162.17,822.117,90.2214,428.196,428.196,428.196,-16.1183,-87.9337,-2.01944,-919.577,753.661,74.543,80.3719,80.3719,80.3719
