Model Outputs
100
,,Maciej:LAbsAnkleAngle,,,Maciej:LAnkleAngles,,,Maciej:LAnkleForce,,,Maciej:LAnkleMoment,,,Maciej:LAnklePower,,,Maciej:LFE,,,,,,,,,Maciej:LFO,,,,,,,,,Maciej:LFootProgressAngles,,,Maciej:LHipAngles,,,Maciej:LHipForce,,,Maciej:LHipMoment,,,Maciej:LHipPower,,,Maciej:LKneeAngles,,,Maciej:LKneeForce,,,Maciej:LKneeMoment,,,Maciej:LKneePower,,,Maciej:LPelvisAngles,,,Maciej:LTI,,,,,,,,,Maciej:LTO,,,,,,,,,Maciej:PEL,,,,,,,,,Maciej:RAbsAnkleAngle,,,Maciej:RAnkleAngles,,,Maciej:RAnkleForce,,,Maciej:RAnkleMoment,,,Maciej:RAnklePower,,,Maciej:RFE,,,,,,,,,Maciej:RFO,,,,,,,,,Maciej:RFootProgressAngles,,,Maciej:RHipAngles,,,Maciej:RHipForce,,,Maciej:RHipMoment,,,Maciej:RHipPower,,,Maciej:RKneeAngles,,,Maciej:RKneeForce,,,Maciej:RKneeMoment,,,Maciej:RKneePower,,,Maciej:RPelvisAngles,,,Maciej:RTI,,,,,,,,,Maciej:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
212,0,9.03634,0,0,9.03724,-0.736731,0.810552,-0.142037,0.000767455,-0.0031093,-16.7537,-2.38767e-015,0.436128,0,0,0.00171221,-7.84693,4.09465,88.0696,-978.419,-1336.31,529.356,386.077,386.077,386.077,72.8645,-65.5049,73.1539,-1012.76,-1243.58,86.432,239.385,239.385,239.385,-89.1342,-0.616324,-5.39091,3.13006,-0.39122,1.56247,-0.105075,-0.135119,1.56089,42.1783,-31.5301,1.04785,0,0,0.00440421,2.39104,-2.55109,-8.3557,-0.0865548,-0.00467162,0.590887,-10.0033,1.66668,0.606211,0,0,0.000120083,10.8113,-2.64113,0.509763,-7.20498,8.6534,96.0364,-981.116,-1411.07,104.378,413.112,413.112,413.112,72.8645,-65.5049,73.1539,-1020.26,-1164.14,85.2316,79.7949,79.7949,79.7949,-10.5768,6.36873,89.4329,-909.761,-1284.16,915.698,168.15,168.15,168.15,9.62039,0,0,9.65284,-0.0977233,-4.6772,-0.144721,-0.0110342,0.079591,-21.7725,1.11855e-014,3.01665,0,0,-0.00706986,-0.0426125,-10.4336,105.835,-789.087,-1235.17,536.798,387.708,387.708,387.708,49.4533,-77.2329,66.4415,-683.524,-1204.81,86.3849,239.627,239.627,239.627,-84.9148,-7.68258,-15.6219,17.9736,-2.76191,16.0923,0.333127,-0.236334,1.49757,-164.176,95.7703,-9.31273,0,0,0.11557,23.0703,5.99504,-25.0456,0.0345913,-0.0513291,0.589836,85.1776,14.2146,3.30816,0,0,0.00524964,10.8113,2.64113,-0.509763,-17.8028,6.71868,77.9899,-746.237,-1362.14,113.81,425.308,425.308,425.308,49.4534,-77.2329,66.4415,-662.014,-1128.18,79.5665,79.8758,79.8757,79.8757
213,0,9.09563,0,0,9.09643,-0.728464,0.75017,-0.142297,0.000504019,-0.00355973,-16.8296,-1.78191e-015,0.36108,0,0,0.0019628,-7.95725,4.14153,88.148,-978.422,-1335.39,529.265,386.117,386.117,386.117,72.8665,-65.4313,73.2179,-1012.84,-1243.56,86.3319,239.385,239.385,239.385,-89.0789,-0.617984,-5.44861,3.00771,-0.480845,1.49819,-0.102825,-0.132123,1.55911,42.0757,-31.3638,1.01369,0,0,0.00468827,2.40539,-2.58482,-8.27708,-0.0868267,-0.00444181,0.590635,-10.5654,1.51788,0.532963,0,0,0.000301596,10.7878,-2.7762,0.49772,-7.30228,8.7401,96.0276,-981.023,-1411,104.438,413.111,413.111,413.111,72.8664,-65.4313,73.2179,-1020.42,-1164.13,85.0549,79.7949,79.7949,79.7949,-10.6633,6.24552,89.4565,-910.07,-1282.52,915.738,168.15,168.15,168.15,9.45328,0,0,9.4818,-0.126105,-4.4251,-0.144853,-0.0145679,0.0751262,-21.4538,-2.65343e-015,3.70491,0,0,-0.00861373,0.303129,-10.7711,105.96,-789.934,-1230.71,537.5,387.549,387.549,387.549,49.9443,-77.288,66.329,-685.464,-1195.94,86.6809,239.627,239.627,239.627,-85.2292,-7.55389,-15.3848,18.3622,-2.56358,16.1762,0.332558,-0.239461,1.49148,-156.78,97.8889,-9.14553,0,0,0.0998233,22.9395,6.01172,-25.2239,0.0289379,-0.0566807,0.588773,80.2484,16.4019,3.97344,0,0,0.0226925,10.7878,2.7762,-0.49772,-17.3119,6.39528,78.0162,-747.49,-1353.68,113.304,425.295,425.295,425.295,49.9443,-77.288,66.329,-664.273,-1119.19,80.2756,79.8758,79.8758,79.8757
214,0,9.16335,0,0,9.16396,-0.716229,0.660803,-0.142574,0.00030367,-0.00389836,-16.9155,-4.67803e-015,0.28672,0,0,0.00226198,-8.06845,4.18928,88.22,-978.377,-1334.39,529.161,386.157,386.157,386.157,72.8715,-65.3492,73.2829,-1012.91,-1243.55,86.2311,239.385,239.385,239.385,-89.0205,-0.624436,-5.51085,2.88206,-0.569075,1.43696,-0.100565,-0.129055,1.55745,41.9085,-31.0083,0.975946,0,0,0.00501503,2.43075,-2.62147,-8.18123,-0.087056,-0.00400191,0.59041,-11.0595,1.4337,0.460726,0,0,0.000532728,10.7623,-2.90944,0.488098,-7.40684,8.83755,95.9939,-980.91,-1410.94,104.506,413.107,413.107,413.107,72.8715,-65.3492,73.2828,-1020.57,-1164.13,84.8733,79.7949,79.7949,79.7948,-10.7469,6.12188,89.4774,-910.33,-1280.8,915.76,168.15,168.15,168.15,9.25125,0,0,9.27615,-0.153951,-4.17759,-0.145352,-0.0171791,0.0698509,-21.1239,1.24345e-015,4.12612,0,0,-0.00990357,0.648958,-11.073,106.087,-790.868,-1226.35,538.205,387.352,387.352,387.352,50.4538,-77.4058,66.1751,-687.278,-1186.48,87.0113,239.627,239.627,239.627,-85.6093,-7.4422,-15.1708,18.7242,-2.34737,16.2614,0.332124,-0.243038,1.48761,-149.011,99.4058,-8.96739,0,0,0.0848372,22.7037,5.96483,-25.4493,0.0229157,-0.0615992,0.589176,74.4446,18.1668,4.37608,0,0,0.0366688,10.7623,2.90944,-0.488098,-16.7567,5.99027,78.027,-748.682,-1344.62,112.639,425.305,425.305,425.305,50.4538,-77.4059,66.1751,-666.375,-1109.61,81.1093,79.8758,79.8758,79.8758
215,0,9.24127,0,0,9.2417,-0.69989,0.541458,-0.14286,0.000131352,-0.0042425,-17.0078,-4.15783e-015,0.213097,0,0,0.00261041,-8.18031,4.23747,88.2849,-978.289,-1333.29,529.042,386.197,386.197,386.197,72.8793,-65.2601,73.3483,-1012.98,-1243.55,86.1322,239.385,239.385,239.385,-88.9598,-0.635187,-5.57679,2.75356,-0.654622,1.37875,-0.0987558,-0.126013,1.55586,41.879,-30.5209,0.938284,0,0,0.00541573,2.46853,-2.66062,-8.06709,-0.0874874,-0.00340739,0.590159,-11.5478,1.39882,0.389563,0,0,0.000816131,10.7347,-3.0396,0.481621,-7.5199,8.94603,95.9333,-980.779,-1410.88,104.581,413.101,413.101,413.102,72.8793,-65.2601,73.3482,-1020.73,-1164.14,84.6905,79.7949,79.7949,79.7948,-10.8266,5.99875,89.495,-910.546,-1279,915.762,168.15,168.15,168.15,9.01579,0,0,9.03733,-0.180567,-3.94086,-0.146182,-0.0188784,0.0639981,-20.7991,2.29816e-015,4.29577,0,0,-0.0109376,0.994504,-11.3414,106.216,-791.88,-1222.08,538.904,387.12,387.12,387.12,50.9763,-77.5827,65.9813,-688.955,-1176.47,87.3844,239.627,239.627,239.627,-86.049,-7.34685,-14.9818,19.0607,-2.11572,16.3476,0.332135,-0.246876,1.48569,-141.262,100.333,-8.76171,0,0,0.0711368,22.3716,5.85656,-25.7131,0.0169811,-0.0659219,0.590897,68.0619,19.479,4.53155,0,0,0.046776,10.7347,3.0396,-0.481621,-16.1429,5.51026,78.0257,-749.811,-1335.01,111.841,425.343,425.342,425.343,50.9763,-77.5827,65.9813,-668.306,-1099.49,82.0677,79.8758,79.8758,79.8758
216,0,9.33125,0,0,9.33146,-0.679389,0.391703,-0.143133,7.1894e-005,-0.0045322,-17.1009,-1.46445e-015,0.154123,0,0,0.00300958,-8.29256,4.28567,88.342,-978.159,-1332.11,528.906,386.238,386.238,386.238,72.8898,-65.1656,73.4133,-1013.03,-1243.56,86.0379,239.385,239.385,239.385,-88.8977,-0.649728,-5.64557,2.62275,-0.736345,1.32368,-0.0973845,-0.122992,1.55432,41.976,-29.8401,0.911331,0,0,0.00589216,2.52003,-2.70183,-7.9343,-0.088094,-0.00257429,0.589862,-12.0019,1.45269,0.333206,0,0,0.00114982,10.7054,-3.16553,0.479043,-7.64262,9.0657,95.8444,-980.629,-1410.84,104.663,413.093,413.093,413.093,72.8898,-65.1655,73.4134,-1020.88,-1164.17,84.5103,79.7949,79.7949,79.7949,-10.9016,5.87706,89.5081,-910.72,-1277.1,915.74,168.15,168.15,168.15,8.74897,0,0,8.76756,-0.205587,-3.71821,-0.147289,-0.0197753,0.0578207,-20.4911,-5.60663e-015,4.25669,0,0,-0.0117493,1.33954,-11.5791,106.343,-792.959,-1217.88,539.591,386.857,386.857,386.857,51.5079,-77.8128,65.7504,-690.497,-1165.97,87.8092,239.627,239.627,239.627,-86.5414,-7.26644,-14.8173,19.3739,-1.87123,16.4343,0.332697,-0.250996,1.48543,-133.784,100.785,-8.51389,0,0,0.0589984,21.9534,5.69025,-26.006,0.011478,-0.0696585,0.593735,61.3726,20.3617,4.48199,0,0,0.053027,10.7054,3.16553,-0.479043,-15.4763,4.96294,78.0147,-750.875,-1324.89,110.938,425.409,425.409,425.409,51.508,-77.8128,65.7503,-670.069,-1088.89,83.1507,79.8758,79.8757,79.8758
217,0,9.43489,0,0,9.43496,-0.654719,0.211488,-0.143365,9.91319e-005,-0.00466337,-17.1881,-9.3224e-016,0.110503,0,0,0.0034568,-8.40493,4.33364,88.3899,-977.993,-1330.83,528.751,386.278,386.277,386.278,72.9028,-65.067,73.4776,-1013.08,-1243.59,85.9506,239.385,239.385,239.385,-88.8353,-0.667584,-5.71634,2.48995,-0.813242,1.27214,-0.0963098,-0.119974,1.55288,42.1039,-28.9782,0.892965,0,0,0.00641231,2.58628,-2.74463,-7.78314,-0.0887529,-0.00154737,0.58952,-12.3654,1.57917,0.292349,0,0,0.00152098,10.6743,-3.28617,0.481104,-7.77594,9.19671,95.7262,-980.462,-1410.8,104.752,413.081,413.081,413.081,72.9028,-65.0669,73.4775,-1021.02,-1164.2,84.3367,79.7949,79.7948,79.7948,-10.9713,5.75771,89.5162,-910.855,-1275.12,915.69,168.15,168.15,168.15,8.45354,0,0,8.46955,-0.228936,-3.51032,-0.148602,-0.0200525,0.0514517,-20.2077,3.17524e-015,4.0702,0,0,-0.0123836,1.68399,-11.7896,106.467,-794.093,-1213.74,540.258,386.565,386.565,386.565,52.0465,-78.0893,65.4862,-691.91,-1155.03,88.2946,239.627,239.627,239.627,-87.0791,-7.1989,-14.6753,19.666,-1.61669,16.52,0.333669,-0.2553,1.48659,-126.634,100.865,-8.20804,0,0,0.0484886,21.4601,5.47007,-26.3185,0.00653499,-0.0729139,0.59741,54.5691,20.8797,4.28773,0,0,0.0557078,10.6743,3.28617,-0.481104,-14.7634,4.35674,77.9957,-751.876,-1314.31,109.959,425.508,425.508,425.508,52.0465,-78.0893,65.4862,-671.674,-1077.86,84.3572,79.8758,79.8758,79.8757
218,0,9.5537,0,0,9.55371,-0.626015,0.00180193,-0.143559,0.000248434,-0.00482243,-17.2669,-1.50366e-015,0.0882064,0,0,0.00394963,-8.51721,4.38124,88.4282,-977.793,-1329.45,528.575,386.317,386.317,386.317,72.9182,-64.9658,73.5402,-1013.11,-1243.62,85.8727,239.385,239.385,239.385,-88.7733,-0.688292,-5.78837,2.35547,-0.884494,1.22397,-0.0960032,-0.117068,1.55149,42.5247,-27.9819,0.893661,0,0,0.00702706,2.66803,-2.78856,-7.61453,-0.0897806,-0.000341695,0.5891,-12.7385,1.78386,0.272926,0,0,0.00193049,10.6416,-3.40054,0.488629,-7.92058,9.33915,95.579,-980.278,-1410.77,104.849,413.067,413.067,413.067,72.9182,-64.9658,73.5401,-1021.16,-1164.25,84.173,79.7949,79.7949,79.7948,-11.035,5.64137,89.5182,-910.953,-1273.04,915.611,168.15,168.15,168.15,8.13282,0,0,8.14654,-0.250759,-3.31594,-0.150039,-0.0199351,0.0451668,-19.9525,1.82632e-015,3.80871,0,0,-0.0128819,2.02772,-11.9763,106.584,-795.269,-1209.65,540.901,386.248,386.249,386.249,52.5909,-78.4042,65.1931,-693.209,-1143.69,88.8499,239.627,239.627,239.627,-87.6549,-7.14172,-14.5524,19.9397,-1.35493,16.6035,0.335187,-0.259854,1.48867,-120.012,100.782,-7.83381,0,0,0.0396475,20.9029,5.20141,-26.6417,0.00251128,-0.0758026,0.601636,47.903,21.117,4.02009,0,0,0.0554143,10.6416,3.40054,-0.488629,-14.0102,3.70058,77.9698,-752.818,-1303.32,108.935,425.639,425.639,425.639,52.5908,-78.4042,65.1931,-673.139,-1066.45,85.6864,79.8758,79.8757,79.8757
219,0,9.6889,0,0,9.68899,-0.593439,-0.236169,-0.143694,0.000456909,-0.00485371,-17.3317,-4.1335e-015,0.0794135,0,0,0.00447643,-8.62925,4.4285,88.456,-977.562,-1327.97,528.378,386.356,386.356,386.356,72.936,-64.8633,73.601,-1013.13,-1243.67,85.806,239.385,239.385,239.385,-88.7126,-0.711397,-5.8611,2.2194,-0.949463,1.17924,-0.0963761,-0.114426,1.55019,43.1233,-26.9254,0.902614,0,0,0.00769549,2.7657,-2.83312,-7.42984,-0.0910132,0.000933569,0.58862,-13.0478,2.02984,0.267247,0,0,0.00235677,10.6074,-3.50785,0.502274,-8.07712,9.49298,95.4032,-980.079,-1410.76,104.952,413.051,413.051,413.051,72.9361,-64.8633,73.6009,-1021.28,-1164.31,84.0226,79.7949,79.7948,79.7948,-11.0921,5.52872,89.5135,-911.016,-1270.88,915.499,168.15,168.15,168.15,7.79048,0,0,7.80221,-0.271413,-3.1319,-0.151529,-0.0196831,0.0389868,-19.727,-2.06501e-015,3.54952,0,0,-0.0132741,2.37064,-12.1433,106.691,-796.47,-1205.58,541.515,385.911,385.911,385.911,53.1404,-78.7497,64.8755,-694.408,-1132.02,89.484,239.627,239.627,239.627,-88.2616,-7.09219,-14.4446,20.1975,-1.08885,16.6827,0.336721,-0.264568,1.49139,-113.706,100.622,-7.36992,0,0,0.0322463,20.2932,4.8902,-26.9677,-0.000769596,-0.0785104,0.606056,41.4445,21.1783,3.75539,0,0,0.0527098,10.6074,3.50785,-0.502274,-13.223,3.0035,77.9365,-753.704,-1291.97,107.896,425.803,425.803,425.803,53.1405,-78.7498,64.8756,-674.483,-1054.71,87.1375,79.8758,79.8757,79.8758
220,0,9.84138,0,0,9.84176,-0.55728,-0.500304,-0.143757,0.000722889,-0.00471796,-17.3782,-4.15501e-015,0.0832282,0,0,0.00502681,-8.74094,4.47555,88.4729,-977.304,-1326.39,528.157,386.393,386.393,386.393,72.9564,-64.7608,73.6594,-1013.14,-1243.73,85.7522,239.385,239.385,239.385,-88.654,-0.736515,-5.93402,2.08179,-1.0076,1.13776,-0.0975752,-0.111947,1.54896,43.9577,-25.7864,0.918465,0,0,0.00843411,2.87941,-2.87798,-7.23113,-0.0925169,0.00231233,0.588066,-13.2958,2.31617,0.274471,0,0,0.00278592,10.5718,-3.6074,0.522667,-8.24573,9.65821,95.2005,-979.867,-1410.75,105.061,413.033,413.033,413.033,72.9564,-64.7608,73.6594,-1021.38,-1164.38,83.8879,79.7949,79.7949,79.7948,-11.1422,5.42031,89.5015,-911.047,-1268.62,915.352,168.15,168.15,168.15,7.43059,0,0,7.44055,-0.291295,-2.95467,-0.153006,-0.0194841,0.033001,-19.5311,2.6229e-015,3.35504,0,0,-0.0135771,2.71248,-12.2945,106.786,-797.681,-1201.52,542.098,385.556,385.556,385.556,53.6948,-79.1182,64.5375,-695.524,-1120.07,90.2056,239.627,239.627,239.627,-88.8925,-7.04748,-14.3487,20.4423,-0.821337,16.7561,0.338196,-0.269409,1.49444,-107.69,100.493,-6.80475,0,0,0.026151,19.6419,4.54341,-27.2901,-0.00328361,-0.0811475,0.610399,35.3014,21.1535,3.55546,0,0,0.0482444,10.5718,3.6074,-0.522667,-12.4077,2.27456,77.895,-754.542,-1280.31,106.871,425.998,425.998,425.998,53.6948,-79.1182,64.5375,-675.729,-1042.7,88.7099,79.8758,79.8757,79.8758
221,0,10.0115,0,0,10.0125,-0.517933,-0.78771,-0.143775,0.0010047,-0.00474577,-17.4071,1.00336e-015,0.0920517,0,0,0.00558397,-8.85232,4.5228,88.4785,-977.021,-1324.7,527.912,386.43,386.43,386.43,72.9792,-64.6591,73.7154,-1013.13,-1243.79,85.7119,239.385,239.385,239.385,-88.5981,-0.763178,-6.00681,1.94242,-1.05874,1.09952,-0.0999562,-0.109717,1.54777,45.3389,-24.6731,0.943387,0,0,0.00931411,3.00868,-2.92255,-7.02131,-0.0947031,0.00368982,0.587409,-13.6396,2.6122,0.287204,0,0,0.00323583,10.5349,-3.69874,0.550224,-8.4264,9.83453,94.9734,-979.644,-1410.76,105.175,413.016,413.016,413.016,72.9792,-64.6591,73.7154,-1021.48,-1164.46,83.7705,79.7949,79.7948,79.7949,-11.1849,5.3166,89.4815,-911.045,-1266.27,915.169,168.15,168.15,168.15,7.0575,0,0,7.06585,-0.310767,-2.78105,-0.154376,-0.0195504,0.0273636,-19.3578,2.42723e-015,3.2825,0,0,-0.0137963,3.05296,-12.4336,106.865,-798.884,-1197.46,542.647,385.186,385.186,385.186,54.2532,-79.503,64.182,-696.573,-1107.88,91.0231,239.627,239.627,239.627,-89.5417,-7.00485,-14.2621,20.6764,-0.555105,16.8218,0.339649,-0.274397,1.49745,-101.988,100.568,-6.13746,0,0,0.0212097,18.9592,4.16837,-27.6033,-0.00488583,-0.0838808,0.614419,29.5975,21.1553,3.47714,0,0,0.0426964,10.5349,3.69874,-0.550224,-11.5699,1.52274,77.8436,-755.338,-1268.39,105.886,426.221,426.221,426.221,54.2532,-79.5029,64.182,-676.895,-1030.47,90.4038,79.8758,79.8757,79.8757
222,0,10.1995,0,0,10.2014,-0.475785,-1.09552,-0.143703,0.00128361,-0.00448424,-17.4106,1.52656e-016,0.1015,0,0,0.00612808,-8.96354,4.57075,88.4727,-976.717,-1322.91,527.643,386.464,386.465,386.465,73.0044,-64.5591,73.7688,-1013.12,-1243.86,85.6857,239.385,239.385,239.385,-88.5454,-0.790962,-6.07913,1.80098,-1.10273,1.06424,-0.103158,-0.107611,1.5466,46.917,-23.5183,0.961577,0,0,0.0102664,3.1528,-2.96645,-6.8029,-0.0970831,0.00509435,0.586679,-13.88,2.91385,0.301133,0,0,0.00365202,10.4969,-3.78152,0.585274,-8.61895,10.0217,94.7243,-979.413,-1410.77,105.294,412.999,412.999,412.999,73.0044,-64.5591,73.7688,-1021.57,-1164.54,83.6715,79.7949,79.7949,79.7948,-11.2203,5.21786,89.4534,-911.013,-1263.82,914.947,168.15,168.15,168.15,6.67564,0,0,6.68261,-0.330154,-2.60812,-0.155579,-0.0200163,0.0219948,-19.201,9.04485e-015,3.36764,0,0,-0.0139321,3.39161,-12.5645,106.926,-800.065,-1193.36,543.161,384.804,384.804,384.804,54.8144,-79.8984,63.8107,-697.564,-1095.5,91.944,239.627,239.627,239.627,-90.2039,-6.96181,-14.1838,20.9025,-0.292813,16.8783,0.34066,-0.279338,1.50022,-96.3457,100.814,-5.35812,0,0,0.0171819,18.2544,3.77293,-27.9041,-0.00590868,-0.0867917,0.617851,24.2934,21.2648,3.55617,0,0,0.0364828,10.4969,3.78152,-0.585274,-10.7148,0.756644,77.7799,-756.1,-1256.26,104.964,426.466,426.466,426.466,54.8144,-79.8984,63.8107,-677.992,-1018.06,92.2195,79.8757,79.8758,79.8758
223,0,10.4048,0,0,10.4081,-0.431374,-1.41979,-0.143567,0.00155115,-0.00436501,-17.3905,3.55896e-015,0.109067,0,0,0.00664204,-9.07486,4.62019,88.4556,-976.395,-1321.02,527.349,386.498,386.498,386.498,73.0316,-64.4616,73.8196,-1013.1,-1243.94,85.673,239.385,239.385,239.385,-88.496,-0.819393,-6.15066,1.65685,-1.13976,1.03171,-0.107808,-0.105767,1.54543,49.1115,-22.4191,0.982912,0,0,0.011408,3.31038,-3.00913,-6.57941,-0.100171,0.00645843,0.58583,-14.2221,3.20389,0.313883,0,0,0.00406874,10.4579,-3.85561,0.628011,-8.82287,10.2192,94.4569,-979.175,-1410.78,105.416,412.985,412.985,412.985,73.0317,-64.4616,73.8195,-1021.65,-1164.63,83.5907,79.7949,79.7949,79.7949,-11.248,5.12432,89.417,-910.95,-1261.28,914.686,168.15,168.15,168.15,6.28969,0,0,6.29539,-0.349546,-2.43511,-0.156541,-0.0209388,0.0169986,-19.0516,-3.57492e-015,3.62188,0,0,-0.0139753,3.72783,-12.6904,106.968,-801.205,-1189.23,543.639,384.414,384.415,384.415,55.3758,-80.3003,63.4237,-698.505,-1083,92.9747,239.627,239.627,239.627,-90.8748,-6.91612,-14.1147,21.1226,-0.0368528,16.9248,0.341279,-0.284072,1.50243,-90.7564,101.238,-4.47668,0,0,0.0139608,17.5361,3.3652,-28.1902,-0.0063969,-0.0898769,0.620492,19.4372,21.5406,3.80416,0,0,0.0300565,10.4579,3.85561,-0.628011,-9.84738,-0.0153685,77.7019,-756.836,-1243.96,104.124,426.728,426.728,426.728,55.3758,-80.3003,63.4237,-679.026,-1005.54,94.1573,79.8758,79.8758,79.8758
224,0,10.6266,0,0,10.6317,-0.385233,-1.7566,-0.143349,0.00176348,-0.00408675,-17.3436,-5.13825e-015,0.108339,0,0,0.00710319,-9.18672,4.6721,88.4273,-976.058,-1319.03,527.03,386.529,386.529,386.528,73.0605,-64.367,73.8681,-1013.07,-1244.01,85.6727,239.385,239.385,239.385,-88.4499,-0.847984,-6.22108,1.50925,-1.1702,1.00187,-0.113592,-0.104148,1.5443,51.6843,-21.3696,0.994535,0,0,0.0127079,3.47969,-3.05003,-6.35414,-0.103666,0.00775427,0.584897,-14.5413,3.46796,0.319165,0,0,0.0044413,10.418,-3.92109,0.678299,-9.03748,10.4264,94.1748,-978.933,-1410.8,105.541,412.974,412.974,412.974,73.0605,-64.367,73.8681,-1021.72,-1164.72,83.5269,79.7949,79.7949,79.7948,-11.2684,5.03596,89.3723,-910.857,-1258.65,914.385,168.15,168.15,168.15,5.90406,0,0,5.90868,-0.368891,-2.26248,-0.157204,-0.0223243,0.0122727,-18.9004,7.94365e-015,4.03776,0,0,-0.0139108,4.06076,-12.8146,106.99,-802.291,-1185.03,544.08,384.019,384.02,384.019,55.9341,-80.7058,63.0199,-699.396,-1070.4,94.1201,239.627,239.627,239.627,-91.5509,-6.86599,-14.0572,21.3386,0.210586,16.9604,0.341528,-0.288377,1.504,-85.1431,101.743,-3.50126,0,0,0.0114244,16.8117,2.95311,-28.4607,-0.00654489,-0.0930693,0.622225,14.9816,22.012,4.21397,0,0,0.0236586,10.418,3.92109,-0.678299,-8.97194,-0.785537,77.6072,-757.554,-1231.55,103.383,426.998,426.998,426.998,55.934,-80.7058,63.0199,-679.995,-992.949,96.2172,79.8757,79.8757,79.8757
225,0,10.8635,0,0,10.8709,-0.33796,-2.10154,-0.143063,0.00199826,-0.00394253,-17.2722,4.05231e-016,0.109204,0,0,0.00750222,-9.29966,4.72759,88.3878,-975.709,-1316.96,526.688,386.557,386.557,386.557,73.0904,-64.2756,73.9144,-1013.03,-1244.09,85.6829,239.385,239.385,239.385,-88.4069,-0.876285,-6.29,1.35723,-1.19459,0.975052,-0.120676,-0.102519,1.54313,54.8348,-20.2752,1.01096,0,0,0.0142565,3.65848,-3.08862,-6.13088,-0.107803,0.00912206,0.583812,-14.9568,3.74701,0.326741,0,0,0.00479015,10.3772,-3.97821,0.735752,-9.26185,10.6425,93.8819,-978.689,-1410.82,105.667,412.967,412.966,412.967,73.0904,-64.2756,73.9145,-1021.78,-1164.81,83.4778,79.7949,79.7949,79.795,-11.2817,4.95278,89.3198,-910.735,-1255.91,914.043,168.15,168.15,168.15,5.52326,0,0,5.52698,-0.387847,-2.09327,-0.157496,-0.0240942,0.00800066,-18.7367,-2.498e-015,4.58385,0,0,-0.0137103,4.38952,-12.9396,106.991,-803.309,-1180.77,544.482,383.621,383.621,383.621,56.4846,-81.1136,62.5963,-700.232,-1057.78,95.3832,239.627,239.627,239.627,-92.2295,-6.81009,-14.016,21.552,0.447643,16.985,0.341621,-0.292144,1.50466,-79.6629,102.317,-2.46703,0,0,0.00954194,16.0875,2.54437,-28.7156,-0.00620208,-0.0962528,0.622917,11.0114,22.6803,4.75448,0,0,0.0176408,10.3772,3.97821,-0.735752,-8.09267,-1.54653,77.4943,-758.262,-1219.07,102.752,427.271,427.271,427.271,56.4846,-81.1136,62.5963,-680.887,-980.341,98.3981,79.8757,79.8757,79.8757
226,0,11.1136,0,0,11.1239,-0.29012,-2.45046,-0.142695,0.00218474,-0.00359119,-17.1762,3.88231e-015,0.10486,0,0,0.0078202,-9.41439,4.78812,88.3374,-975.35,-1314.8,526.322,386.583,386.583,386.583,73.1203,-64.1877,73.9589,-1012.99,-1244.17,85.701,239.385,239.385,239.385,-88.3662,-0.90382,-6.357,1.19956,-1.21377,0.951341,-0.128731,-0.101013,1.54197,58.2575,-19.2068,1.01847,0,0,0.0160119,3.84411,-3.12422,-5.91273,-0.112188,0.0104279,0.582652,-15.3207,4.00586,0.329904,0,0,0.00505402,10.3357,-4.02741,0.799816,-9.49495,10.8666,93.582,-978.444,-1410.84,105.795,412.964,412.964,412.965,73.1203,-64.1877,73.9589,-1021.83,-1164.89,83.4399,79.7949,79.7948,79.7948,-11.2883,4.87462,89.2602,-910.582,-1253.07,913.659,168.15,168.15,168.15,5.15148,0,0,5.15442,-0.405951,-1.93163,-0.157411,-0.0261494,0.00401405,-18.5584,-2.28706e-015,5.21509,0,0,-0.0133425,4.71317,-13.0676,106.971,-804.246,-1176.43,544.846,383.224,383.224,383.224,57.0221,-81.5231,62.1493,-701.004,-1045.17,96.7641,239.627,239.627,239.627,-92.9085,-6.7476,-13.9966,21.764,0.67282,16.9986,0.341367,-0.295028,1.50443,-74.1596,102.76,-1.40185,0,0,0.00817651,15.3693,2.14609,-28.9562,-0.00574167,-0.0993025,0.622537,7.41577,23.5353,5.38091,0,0,0.0120065,10.3357,4.02741,-0.799816,-7.21336,-2.29177,77.3616,-758.965,-1206.56,102.238,427.537,427.537,427.537,57.0222,-81.523,62.1493,-681.685,-967.765,100.697,79.8758,79.8757,79.8757
