Model Outputs
100
,,Tom:LAbsAnkleAngle,,,Tom:LAnkleAngles,,,Tom:LAnkleForce,,,Tom:LAnkleMoment,,,Tom:LAnklePower,,,Tom:LFE,,,,,,,,,Tom:LFO,,,,,,,,,Tom:LFootProgressAngles,,,Tom:LHipAngles,,,Tom:LHipForce,,,Tom:LHipMoment,,,Tom:LHipPower,,,Tom:LKneeAngles,,,Tom:LKneeForce,,,Tom:LKneeMoment,,,Tom:LKneePower,,,Tom:LPelvisAngles,,,Tom:LTI,,,,,,,,,Tom:LTO,,,,,,,,,Tom:PEL,,,,,,,,,Tom:RAbsAnkleAngle,,,Tom:RAnkleAngles,,,Tom:RAnkleForce,,,Tom:RAnkleMoment,,,Tom:RAnklePower,,,Tom:RFE,,,,,,,,,Tom:RFO,,,,,,,,,Tom:RFootProgressAngles,,,Tom:RHipAngles,,,Tom:RHipForce,,,Tom:RHipMoment,,,Tom:RHipPower,,,Tom:RKneeAngles,,,Tom:RKneeForce,,,Tom:RKneeMoment,,,Tom:RKneePower,,,Tom:RPelvisAngles,,,Tom:RTI,,,,,,,,,Tom:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
62,0,8.55571,0,0,8.66759,-1.48152,9.17998,-0.14237,0.00485588,-0.00705658,-16.7074,3.70339e-015,0.560902,0,0,6.086e-005,8.48728,-2.52685,-91.451,-682.83,2537.59,476.055,429.806,429.806,429.806,-49.2235,-77.2527,-54.6352,-621.855,2472.05,54.4918,233.837,233.837,233.837,-86.8282,-0.784872,-22.9378,2.38643,-8.95152,2.39598,-0.0995841,0.192741,1.56602,38.5071,53.7313,-1.41812,0,0,0.000612417,7.56229,9.68192,-32.5443,-0.111411,0.0397551,0.586909,-9.72616,6.51326,0.580137,0,0,0.000291242,5.93032,-1.95703,-0.924189,9.12902,8.05306,-57.4359,-700.773,2617.89,77.6069,390.255,390.255,390.255,-49.2235,-77.2527,-54.6354,-591.477,2400.37,50.5201,77.9457,77.9456,77.9456,3.16345,6.15199,-88.8786,-832.923,2508.15,904.887,195.07,195.07,195.07,5.88152,0,0,7.32536,5.4629,-36.5176,-0.141863,-0.00403877,-0.00964611,-16.152,-3.00325e-015,0.44616,0,0,0.000129501,5.03183,11.2363,-43.8086,-988.871,2567.03,511.596,405.317,405.317,405.317,143.677,106.083,150.443,-1030.88,2487,66.3854,227.805,227.805,227.805,-85.9985,-0.538507,-15.4756,-2.87796,-6.29567,44.5606,-0.324093,0.00584942,1.5443,90.2989,-7.38934,-1.3782,0,0,0.000787414,-6.87011,7.85513,-24.4258,-0.0826298,0.0545722,0.58979,-7.56095,-3.90792,0.138535,0,0,5.51994e-005,5.93032,1.95703,0.924189,9.61157,3.86957,-68.6039,-973.299,2637.51,91.6368,409.116,409.116,409.116,143.677,106.084,150.442,-1051.15,2414,61.2786,75.9351,75.9351,75.9352
63,0,8.55783,0,0,8.66936,-1.47949,9.16541,-0.142684,0.00480419,-0.00727132,-16.8104,1.86874e-015,0.533739,0,0,0.000132971,8.48654,-2.53091,-91.459,-682.846,2537.49,476.056,429.809,429.809,429.809,-49.2109,-77.2495,-54.6413,-621.854,2472.05,54.4674,233.837,233.837,233.837,-86.8176,-0.787867,-22.9414,2.37852,-8.95223,2.3932,-0.101423,0.192466,1.56611,39.2963,53.6388,-1.45987,0,0,0.00053422,7.57826,9.68403,-32.5393,-0.112411,0.0401919,0.586992,-9.80764,6.55989,0.553394,0,0,0.00033602,5.92045,-1.95499,-0.913641,9.14134,8.05968,-57.446,-700.781,2617.88,77.6083,390.274,390.274,390.274,-49.2109,-77.2495,-54.6413,-591.471,2400.38,50.4825,77.9457,77.9457,77.9456,3.15666,6.14317,-88.8897,-832.957,2508.09,904.89,195.07,195.07,195.07,5.88677,0,0,7.33194,5.46299,-36.518,-0.141925,-0.00403821,-0.0096236,-16.1466,-1.02115e-014,0.426361,0,0,0.000158771,5.03146,11.2331,-43.8076,-988.886,2566.98,511.598,405.311,405.311,405.311,143.669,106.077,150.442,-1030.89,2486.99,66.3771,227.805,227.805,227.806,-85.9998,-0.532814,-15.4816,-2.88506,-6.29553,44.5727,-0.324406,0.00584446,1.54456,90.5709,-7.47898,-1.41242,0,0,0.000939097,-6.86779,7.85909,-24.4318,-0.0829428,0.0545696,0.589998,-7.65896,-3.88895,0.120043,0,0,8.11144e-005,5.92045,1.95499,0.913641,9.6164,3.86866,-68.6089,-973.286,2637.48,91.6263,409.134,409.134,409.134,143.669,106.077,150.442,-1051.15,2413.98,61.2721,75.9351,75.9352,75.935
64,0,8.56316,0,0,8.67444,-1.47762,9.15199,-0.142852,0.00483133,-0.00721598,-16.8796,3.89133e-015,0.519097,0,0,0.000228415,8.48517,-2.53581,-91.4644,-682.861,2537.38,476.057,429.814,429.814,429.814,-49.1997,-77.2484,-54.6473,-621.853,2472.06,54.4498,233.837,233.837,233.837,-86.8095,-0.792378,-22.9445,2.37068,-8.9522,2.38857,-0.103178,0.192347,1.56604,39.9268,53.6811,-1.48087,0,0,0.000462208,7.59627,9.6862,-32.5321,-0.113004,0.0405912,0.586999,-9.76187,6.60605,0.538815,0,0,0.000370465,5.90982,-1.95216,-0.903836,9.15434,8.06692,-57.4554,-700.79,2617.88,77.6098,390.293,390.293,390.293,-49.1997,-77.2484,-54.6473,-591.467,2400.39,50.455,77.9457,77.9457,77.9456,3.15009,6.13309,-88.9002,-832.99,2508.04,904.894,195.07,195.07,195.07,5.89292,0,0,7.33995,5.46366,-36.521,-0.141972,-0.00409552,-0.00988156,-16.1426,-1.53687e-015,0.417306,0,0,0.000182288,5.03041,11.2301,-43.8045,-988.904,2566.93,511.599,405.307,405.306,405.307,143.659,106.072,150.443,-1030.89,2486.97,66.3688,227.805,227.805,227.805,-86.0007,-0.52663,-15.487,-2.89226,-6.29663,44.5863,-0.32592,0.00708992,1.54462,91.3073,-8.06903,-1.46642,0,0,0.00108414,-6.86478,7.8647,-24.4367,-0.0839692,0.0548185,0.590101,-7.91292,-3.93309,0.112356,0,0,0.000107425,5.90982,1.95216,0.903836,9.62254,3.86809,-68.6106,-973.275,2637.46,91.617,409.151,409.151,409.151,143.659,106.072,150.443,-1051.16,2413.97,61.2651,75.9351,75.9351,75.9351
65,0,8.5722,0,0,8.68328,-1.47598,9.14019,-0.142985,0.00480732,-0.00741577,-16.9231,1.28944e-015,0.502347,0,0,0.000336683,8.4833,-2.5414,-91.4673,-682.875,2537.27,476.058,429.822,429.822,429.822,-49.1905,-77.25,-54.6533,-621.855,2472.06,54.4409,233.837,233.837,233.837,-86.8048,-0.798706,-22.9469,2.36299,-8.95149,2.38215,-0.105149,0.191808,1.56596,40.8671,53.4944,-1.51515,0,0,0.000404549,7.61587,9.68834,-32.5233,-0.114062,0.0410088,0.58689,-9.86814,6.65418,0.521924,0,0,0.000401229,5.89864,-1.94862,-0.894757,9.16779,8.07457,-57.4637,-700.799,2617.88,77.6111,390.314,390.314,390.314,-49.1905,-77.2499,-54.6533,-591.466,2400.39,50.4402,77.9457,77.9457,77.9457,3.14358,6.12201,-88.91,-833.022,2507.98,904.898,195.07,195.07,195.07,5.89988,0,0,7.34918,5.46504,-36.527,-0.141994,-0.00407089,-0.00977966,-16.1392,-1.05868e-016,0.405016,0,0,0.00019898,5.0287,11.2271,-43.799,-988.925,2566.87,511.599,405.303,405.303,405.303,143.649,106.068,150.444,-1030.89,2486.96,66.3609,227.805,227.805,227.805,-86.001,-0.520109,-15.4914,-2.89944,-6.29892,44.6014,-0.326311,0.00744521,1.54487,91.487,-8.27079,-1.47397,0,0,0.00119683,-6.86113,7.87189,-24.4397,-0.0841989,0.0549555,0.590208,-7.90072,-3.90995,0.10154,0,0,0.000127783,5.89864,1.94862,0.894757,9.62998,3.86786,-68.6082,-973.266,2637.44,91.6096,409.166,409.166,409.166,143.649,106.068,150.444,-1051.17,2413.96,61.2577,75.9351,75.9352,75.9351
66,0,8.58517,0,0,8.69619,-1.47457,9.13006,-0.143013,0.00486851,-0.00748689,-16.9291,-9.15062e-015,0.50284,0,0,0.000442596,8.48116,-2.5474,-91.4678,-682.886,2537.15,476.058,429.832,429.832,429.832,-49.1839,-77.2545,-54.6594,-621.858,2472.06,54.4421,233.837,233.837,233.837,-86.8039,-0.807059,-22.9481,2.35537,-8.95025,2.37421,-0.10682,0.191394,1.56585,41.6421,53.4009,-1.52819,0,0,0.000356854,7.63652,9.69037,-32.5127,-0.114794,0.0413742,0.586756,-9.90039,6.70364,0.521825,0,0,0.000417451,5.88714,-1.94453,-0.886588,9.18153,8.08248,-57.4712,-700.808,2617.87,77.6121,390.335,390.335,390.335,-49.1839,-77.2544,-54.6594,-591.467,2400.39,50.4403,77.9457,77.9456,77.9456,3.13727,6.1102,-88.9189,-833.054,2507.92,904.903,195.07,195.07,195.07,5.90726,0,0,7.35919,5.467,-36.5355,-0.142001,-0.00404488,-0.00980774,-16.1377,5.03486e-015,0.398535,0,0,0.000208844,5.02669,11.2242,-43.7915,-988.948,2566.8,511.598,405.299,405.299,405.299,143.639,106.066,150.446,-1030.89,2486.94,66.3535,227.805,227.805,227.806,-86.0007,-0.513432,-15.4947,-2.90667,-6.30214,44.6176,-0.327056,0.00850162,1.54504,91.747,-8.73947,-1.48283,0,0,0.00129246,-6.85701,7.88021,-24.441,-0.0845937,0.0553116,0.590217,-7.91202,-3.94127,0.0965082,0,0,0.000143491,5.88714,1.94453,0.886588,9.63844,3.86795,-68.6021,-973.26,2637.43,91.6045,409.18,409.179,409.18,143.639,106.066,150.446,-1051.17,2413.95,61.2499,75.9351,75.9351,75.9351
67,0,8.60209,0,0,8.71317,-1.47346,9.1221,-0.142916,0.00489416,-0.00732098,-16.8947,5.9167e-015,0.507311,0,0,0.000533498,8.47884,-2.55374,-91.4651,-682.898,2537.04,476.058,429.843,429.844,429.844,-49.18,-77.262,-54.6656,-621.864,2472.06,54.4536,233.837,233.837,233.837,-86.8071,-0.817545,-22.948,2.3479,-8.94855,2.36399,-0.108988,0.191047,1.56563,42.536,53.3452,-1.53511,0,0,0.000324724,7.65804,9.69205,-32.4999,-0.115558,0.0418511,0.586539,-9.90428,6.75015,0.525396,0,0,0.000419644,5.87554,-1.94,-0.879307,9.19551,8.09043,-57.4777,-700.816,2617.87,77.6126,390.357,390.357,390.357,-49.18,-77.2619,-54.6656,-591.473,2400.39,50.4558,77.9457,77.9457,77.9456,3.13133,6.09795,-88.927,-833.085,2507.86,904.909,195.07,195.07,195.07,5.91481,0,0,7.36964,5.46939,-36.546,-0.142008,-0.00404399,-0.00988246,-16.1395,6.38775e-016,0.400232,0,0,0.000211267,5.02441,11.2215,-43.7824,-988.973,2566.72,511.595,405.297,405.297,405.297,143.627,106.065,150.45,-1030.89,2486.93,66.3465,227.805,227.805,227.806,-85.9997,-0.506695,-15.497,-2.91383,-6.3061,44.6346,-0.328319,0.00966217,1.545,92.2441,-9.29824,-1.49309,0,0,0.00137064,-6.85251,7.88944,-24.441,-0.0853704,0.0556517,0.59016,-7.97842,-3.96775,0.0995553,0,0,0.000152923,5.87554,1.94,0.879307,9.64776,3.86834,-68.593,-973.256,2637.41,91.6018,409.19,409.19,409.19,143.627,106.065,150.45,-1051.18,2413.94,61.2417,75.9351,75.9352,75.935
68,0,8.62204,0,0,8.73321,-1.47267,9.11642,-0.142688,0.00497422,-0.00740931,-16.823,1.36875e-014,0.525338,0,0,0.000593478,8.4767,-2.55991,-91.4601,-682.909,2536.93,476.058,429.857,429.857,429.857,-49.1789,-77.2721,-54.6718,-621.872,2472.05,54.4745,233.837,233.837,233.837,-86.8139,-0.82966,-22.9468,2.34033,-8.94649,2.35239,-0.110788,0.19053,1.56534,43.4185,53.1876,-1.5348,0,0,0.000305766,7.67911,9.69338,-32.4862,-0.116316,0.0422107,0.586212,-9.9902,6.79682,0.542167,0,0,0.000410556,5.86412,-1.93514,-0.872947,9.2092,8.09804,-57.483,-700.823,2617.87,77.6128,390.378,390.378,390.378,-49.1789,-77.272,-54.6717,-591.483,2400.39,50.4852,77.9457,77.9457,77.9457,3.12574,6.0855,-88.9342,-833.116,2507.8,904.916,195.07,195.07,195.07,5.92228,0,0,7.38024,5.47222,-36.5584,-0.141981,-0.00398581,-0.00968445,-16.1406,-1.95954e-015,0.400729,0,0,0.000207358,5.02222,11.219,-43.7717,-989.001,2566.65,511.592,405.296,405.295,405.295,143.616,106.066,150.454,-1030.89,2486.92,66.3401,227.805,227.805,227.805,-85.998,-0.50001,-15.4981,-2.92102,-6.31066,44.6522,-0.32886,0.0103707,1.54507,92.3018,-9.56274,-1.46497,0,0,0.00141895,-6.84805,7.89908,-24.4394,-0.0854144,0.0558674,0.590088,-7.83217,-3.94176,0.101383,0,0,0.000151497,5.86412,1.93514,0.872947,9.65765,3.86887,-68.5808,-973.254,2637.4,91.6015,409.199,409.199,409.199,143.616,106.066,150.454,-1051.18,2413.93,61.2332,75.9351,75.9351,75.9353
69,0,8.64379,0,0,8.75515,-1.47222,9.11321,-0.142307,0.00509864,-0.00706977,-16.7185,-3.20537e-015,0.555048,0,0,0.000611406,8.47496,-2.56567,-91.4529,-682.92,2536.83,476.058,429.871,429.871,429.871,-49.1799,-77.2839,-54.678,-621.882,2472.05,54.5022,233.837,233.837,233.837,-86.8235,-0.842872,-22.9445,2.33268,-8.94416,2.33946,-0.111794,0.190269,1.5648,43.7952,53.2227,-1.50316,0,0,0.000298353,7.69918,9.69421,-32.4718,-0.11636,0.0424209,0.585825,-9.8784,6.8115,0.570353,0,0,0.000377675,5.85312,-1.93009,-0.867534,9.22239,8.105,-57.4869,-700.83,2617.87,77.6129,390.399,390.399,390.399,-49.1799,-77.2839,-54.6781,-591.495,2400.38,50.5248,77.9457,77.9456,77.9456,3.12076,6.07323,-88.9404,-833.147,2507.73,904.923,195.07,195.07,195.07,5.92956,0,0,7.39053,5.47525,-36.5716,-0.141973,-0.00398859,-0.00984132,-16.1457,-3.29419e-015,0.411293,0,0,0.000197508,5.02033,11.2168,-43.7597,-989.031,2566.58,511.588,405.295,405.295,405.295,143.604,106.068,150.459,-1030.89,2486.91,66.3342,227.805,227.805,227.805,-85.9958,-0.493449,-15.4984,-2.92819,-6.31561,44.6699,-0.330287,0.0120846,1.54507,92.7958,-10.3354,-1.46967,0,0,0.00145901,-6.84394,7.90872,-24.4373,-0.0862439,0.0564307,0.589948,-7.89995,-4.01825,0.113064,0,0,0.000145745,5.85312,1.93009,0.867534,9.66784,3.86939,-68.5669,-973.255,2637.39,91.6033,409.206,409.206,409.206,143.604,106.068,150.459,-1051.18,2413.92,61.2244,75.9351,75.9352,75.9352
70,0,8.66553,0,0,8.7772,-1.47221,9.11313,-0.141987,0.00520438,-0.00720027,-16.6184,1.66325e-014,0.584496,0,0,0.000585913,8.47375,-2.57085,-91.4431,-682.932,2536.73,476.059,429.886,429.886,429.886,-49.1824,-77.2965,-54.684,-621.892,2472.04,54.5333,233.837,233.837,233.837,-86.8344,-0.856334,-22.9415,2.32493,-8.94171,2.32473,-0.113978,0.189773,1.56436,44.8718,53.0549,-1.50417,0,0,0.000316458,7.71758,9.69434,-32.4576,-0.11733,0.0429238,0.585379,-10.0454,6.89197,0.598278,0,0,0.00033895,5.84279,-1.925,-0.862993,9.23477,8.1109,-57.4882,-700.836,2617.87,77.6128,390.418,390.418,390.418,-49.1823,-77.2964,-54.684,-591.509,2400.37,50.5693,77.9457,77.9457,77.9457,3.1164,6.06138,-88.9457,-833.179,2507.67,904.93,195.07,195.07,195.07,5.93628,0,0,7.40031,5.47842,-36.5855,-0.141931,-0.00397613,-0.00969734,-16.1477,-3.55271e-016,0.422067,0,0,0.000182305,5.01903,11.2149,-43.7468,-989.062,2566.5,511.585,405.295,405.295,405.295,143.592,106.071,150.465,-1030.89,2486.91,66.3288,227.805,227.805,227.805,-85.993,-0.487053,-15.4979,-2.93538,-6.32071,44.6877,-0.330762,0.0129342,1.54502,92.8817,-10.687,-1.43909,0,0,0.00146737,-6.84052,7.91794,-24.4349,-0.0864251,0.0567206,0.589812,-7.79233,-4.00452,0.124907,0,0,0.000129098,5.84279,1.925,0.862993,9.67801,3.86976,-68.5517,-973.257,2637.39,91.6067,409.211,409.211,409.211,143.592,106.071,150.465,-1051.18,2413.91,61.2155,75.9351,75.9351,75.9352
71,0,8.68579,0,0,8.79777,-1.47252,9.11538,-0.141688,0.00532001,-0.00700131,-16.5288,-1.04873e-014,0.61522,0,0,0.000520588,8.47342,-2.57506,-91.4313,-682.945,2536.65,476.06,429.902,429.902,429.902,-49.1854,-77.3086,-54.69,-621.902,2472.03,54.5643,233.837,233.837,233.837,-86.8452,-0.869222,-22.9382,2.31692,-8.93922,2.30897,-0.11528,0.189511,1.56379,45.386,53.0705,-1.48282,0,0,0.000340301,7.73344,9.69379,-32.4438,-0.117577,0.0432435,0.585,-10.0183,6.93515,0.627548,0,0,0.000282369,5.83336,-1.92,-0.859353,9.24601,8.11556,-57.4878,-700.841,2617.87,77.6128,390.435,390.435,390.435,-49.1854,-77.3086,-54.69,-591.523,2400.36,50.6139,77.9457,77.9456,77.9456,3.11261,6.05026,-88.9501,-833.211,2507.61,904.938,195.07,195.07,195.07,5.94244,0,0,7.40924,5.48153,-36.5991,-0.141927,-0.00394318,-0.00976894,-16.1539,1.4424e-015,0.430884,0,0,0.000162294,5.01854,11.2134,-43.7336,-989.095,2566.44,511.582,405.297,405.297,405.297,143.58,106.075,150.471,-1030.89,2486.9,66.3237,227.805,227.805,227.805,-85.99,-0.480915,-15.497,-2.94263,-6.32577,44.7048,-0.331634,0.0142918,1.54509,93.1064,-11.3054,-1.43216,0,0,0.00145444,-6.83804,7.9263,-24.4325,-0.0868888,0.0572658,0.589704,-7.78386,-4.07334,0.134594,0,0,0.000107622,5.83336,1.92,0.859353,9.68786,3.86991,-68.5363,-973.261,2637.38,91.6113,409.214,409.215,409.215,143.58,106.075,150.471,-1051.18,2413.9,61.2066,75.9351,75.9351,75.9352
72,0,8.70304,0,0,8.81539,-1.4732,9.12027,-0.14148,0.0053931,-0.00682191,-16.4659,3.85921e-015,0.638096,0,0,0.000427171,8.47414,-2.5781,-91.4182,-682.96,2536.57,476.061,429.918,429.918,429.918,-49.1884,-77.3194,-54.6955,-621.911,2472.02,54.5923,233.837,233.837,233.837,-86.855,-0.880828,-22.9349,2.30866,-8.93687,2.29267,-0.11542,0.189318,1.56324,45.4195,53.0915,-1.45341,0,0,0.000373225,7.74597,9.69256,-32.4316,-0.117413,0.0432648,0.584759,-9.92715,6.92471,0.649227,0,0,0.000212996,5.82505,-1.91524,-0.856642,9.25579,8.11863,-57.4849,-700.844,2617.87,77.6129,390.449,390.449,390.449,-49.1884,-77.3194,-54.6954,-591.537,2400.34,50.6541,77.9457,77.9457,77.9456,3.10968,6.04017,-88.9534,-833.244,2507.55,904.946,195.07,195.07,195.07,5.94776,0,0,7.41714,5.48445,-36.6119,-0.141884,-0.00391403,-0.00968588,-16.1544,1.23287e-014,0.438753,0,0,0.000137898,5.01909,11.2123,-43.7205,-989.128,2566.38,511.579,405.299,405.299,405.299,143.569,106.079,150.477,-1030.89,2486.89,66.3191,227.805,227.805,227.806,-85.9868,-0.47505,-15.4958,-2.94995,-6.33049,44.7208,-0.332115,0.0154472,1.54509,93.1606,-11.7425,-1.41397,0,0,0.00141096,-6.83675,7.9334,-24.4308,-0.0870767,0.0576543,0.589578,-7.71885,-4.09594,0.143296,0,0,7.94184e-005,5.82505,1.91524,0.856642,9.69715,3.86972,-68.5216,-973.265,2637.37,91.6167,409.217,409.217,409.217,143.569,106.079,150.477,-1051.18,2413.9,61.1979,75.9351,75.9352,75.935
73,0,8.71665,0,0,8.8293,-1.4743,9.12812,-0.141415,0.00543326,-0.00698195,-16.4376,1.64654e-014,0.654352,0,0,0.000315831,8.4759,-2.57994,-91.4031,-682.977,2536.52,476.062,429.934,429.934,429.934,-49.1908,-77.3284,-54.7006,-621.918,2472.01,54.6154,233.837,233.837,233.837,-86.8631,-0.890863,-22.9318,2.30032,-8.9348,2.27519,-0.116915,0.188957,1.56283,46.1128,52.948,-1.45877,0,0,0.000428037,7.75512,9.69041,-32.421,-0.118166,0.0435904,0.584527,-10.0746,6.97567,0.664569,0,0,0.000138743,5.8181,-1.9109,-0.854781,9.26406,8.11988,-57.479,-700.846,2617.86,77.6129,390.461,390.461,390.461,-49.1909,-77.3284,-54.7005,-591.548,2400.33,50.6872,77.9457,77.9457,77.9459,3.10748,6.03143,-88.9559,-833.279,2507.48,904.954,195.07,195.07,195.07,5.95208,0,0,7.42366,5.48699,-36.6229,-0.141875,-0.00393196,-0.00980086,-16.1574,2.59614e-015,0.449872,0,0,0.000109846,5.02082,11.2116,-43.708,-989.162,2566.32,511.578,405.302,405.302,405.302,143.558,106.082,150.484,-1030.89,2486.89,66.3147,227.805,227.805,227.806,-85.9836,-0.469553,-15.4945,-2.95729,-6.3346,44.7352,-0.33291,0.0167437,1.54515,93.4013,-12.2832,-1.41566,0,0,0.00133638,-6.83678,7.93889,-24.4301,-0.0875677,0.0580855,0.589515,-7.77501,-4.15247,0.155013,0,0,4.77901e-005,5.8181,1.9109,0.854781,9.70556,3.86916,-68.5086,-973.27,2637.37,91.6224,409.219,409.22,409.22,143.558,106.082,150.484,-1051.17,2413.89,61.1894,75.9351,75.9351,75.9351
74,0,8.72604,0,0,8.83912,-1.47568,9.13804,-0.141406,0.00549724,-0.00686766,-16.4309,-6.76998e-015,0.67188,0,0,0.000199652,8.47892,-2.58034,-91.3873,-682.996,2536.47,476.064,429.949,429.949,429.949,-49.1926,-77.3355,-54.7054,-621.924,2472,54.633,233.837,233.837,233.837,-86.8693,-0.899111,-22.929,2.29185,-8.93318,2.25765,-0.117602,0.188856,1.56238,46.2576,52.9838,-1.44417,0,0,0.000481753,7.7603,9.68752,-32.4124,-0.118231,0.0437295,0.584441,-10.0483,6.99518,0.681379,0,0,5.92004e-005,5.81265,-1.90715,-0.853695,9.27059,8.11932,-57.471,-700.847,2617.86,77.6127,390.47,390.47,390.47,-49.1927,-77.3355,-54.7054,-591.557,2400.32,50.7124,77.9457,77.9456,77.9457,3.10602,6.02427,-88.9574,-833.314,2507.42,904.962,195.07,195.07,195.07,5.95543,0,0,7.42871,5.48913,-36.6323,-0.141865,-0.00386581,-0.00971264,-16.1586,-5.71309e-015,0.449336,0,0,7.88155e-005,5.0239,11.2113,-43.6965,-989.195,2566.28,511.578,405.306,405.306,405.306,143.548,106.085,150.49,-1030.89,2486.89,66.3106,227.805,227.805,227.805,-85.9803,-0.464498,-15.4933,-2.96461,-6.33786,44.7478,-0.332851,0.0174155,1.54529,93.2136,-12.4888,-1.40138,0,0,0.00121614,-6.8382,7.94253,-24.4304,-0.0873956,0.0583795,0.589531,-7.68195,-4.17939,0.154984,0,0,1.38617e-005,5.81265,1.90715,0.853695,9.71299,3.86818,-68.4975,-973.275,2637.37,91.6282,409.221,409.222,409.222,143.549,106.085,150.49,-1051.17,2413.89,61.1811,75.9351,75.9351,75.9352
75,0,8.73129,0,0,8.84471,-1.47731,9.14975,-0.141499,0.00546789,-0.00681086,-16.4465,1.63762e-014,0.676318,0,0,8.56339e-005,8.48324,-2.57923,-91.3713,-683.018,2536.45,476.067,429.963,429.963,429.963,-49.1937,-77.3406,-54.7094,-621.928,2471.99,54.6449,233.837,233.837,233.837,-86.8735,-0.905537,-22.9268,2.28338,-8.93219,2.24083,-0.116919,0.188833,1.56215,45.8624,53.0051,-1.42507,0,0,0.000536155,7.76118,9.68398,-32.4064,-0.11784,0.0435341,0.584579,-9.97689,6.94768,0.685467,0,0,-2.26152e-005,5.80885,-1.90417,-0.85341,9.27527,8.11685,-57.4609,-700.846,2617.85,77.6122,390.476,390.476,390.476,-49.1937,-77.3406,-54.7093,-591.564,2400.31,50.7296,77.9457,77.9457,77.9457,3.10536,6.019,-88.9581,-833.352,2507.36,904.969,195.07,195.07,195.07,5.95755,0,0,7.43207,5.49069,-36.6391,-0.141865,-0.00385085,-0.00971106,-16.16,1.93417e-015,0.452174,0,0,4.66035e-005,5.02833,11.2113,-43.6863,-989.228,2566.24,511.579,405.31,405.31,405.31,143.539,106.088,150.497,-1030.89,2486.89,66.3067,227.805,227.805,227.805,-85.9771,-0.459937,-15.4923,-2.97176,-6.34,44.7581,-0.332425,0.0175092,1.54544,92.9906,-12.5295,-1.39119,0,0,0.0010593,-6.84097,7.94419,-24.4321,-0.0872056,0.0585559,0.589543,-7.63253,-4.19924,0.158108,0,0,-2.03929e-005,5.80885,1.90417,0.85341,9.71926,3.86679,-68.4893,-973.28,2637.37,91.634,409.224,409.224,409.224,143.539,106.088,150.497,-1051.17,2413.89,61.173,75.9351,75.9352,75.9352
76,0,8.73275,0,0,8.84654,-1.4792,9.16332,-0.141565,0.00547504,-0.00689084,-16.4637,2.91116e-015,0.68501,0,0,-2.17539e-005,8.48874,-2.57683,-91.3551,-683.042,2536.44,476.069,429.975,429.975,429.975,-49.1941,-77.3442,-54.7129,-621.929,2471.98,54.6521,233.837,233.837,233.837,-86.8762,-0.91041,-22.9251,2.27518,-8.93202,2.22448,-0.116762,0.188777,1.56194,45.743,52.9407,-1.41736,0,0,0.000594808,7.75818,9.6798,-32.4028,-0.117868,0.0434341,0.584674,-10.0354,6.93469,0.693934,0,0,-0.00010206,5.80678,-1.90211,-0.85396,9.27822,8.11255,-57.4487,-700.844,2617.85,77.6114,390.479,390.479,390.479,-49.1941,-77.3443,-54.713,-591.567,2400.3,50.7401,77.9457,77.9456,77.9456,3.10538,6.01574,-88.9578,-833.391,2507.3,904.975,195.07,195.07,195.07,5.95867,0,0,7.43375,5.49165,-36.6433,-0.14188,-0.00383683,-0.00973703,-16.1625,-2.69923e-015,0.453308,0,0,1.39265e-005,5.03396,11.2115,-43.6783,-989.259,2566.22,511.582,405.314,405.314,405.314,143.531,106.09,150.503,-1030.89,2486.88,66.3029,227.805,227.805,227.806,-85.9739,-0.455913,-15.4916,-2.97863,-6.34075,44.7654,-0.332627,0.01778,1.54561,92.9861,-12.567,-1.39317,0,0,0.000868861,-6.84481,7.9439,-24.4348,-0.0872414,0.0586152,0.589641,-7.64426,-4.2131,0.15933,0,0,-5.32068e-005,5.80678,1.90211,0.85396,9.72438,3.86512,-68.4842,-973.285,2637.36,91.6398,409.226,409.226,409.226,143.531,106.09,150.503,-1051.17,2413.89,61.1652,75.9351,75.9351,75.9352
