Model Outputs
100
,,Tom:LAbsAnkleAngle,,,Tom:LAnkleAngles,,,Tom:LAnkleForce,,,Tom:LAnkleMoment,,,Tom:LAnklePower,,,Tom:LFE,,,,,,,,,Tom:LFO,,,,,,,,,Tom:LFootProgressAngles,,,Tom:LHipAngles,,,Tom:LHipForce,,,Tom:LHipMoment,,,Tom:LHipPower,,,Tom:LKneeAngles,,,Tom:LKneeForce,,,Tom:LKneeMoment,,,Tom:LKneePower,,,Tom:LPelvisAngles,,,Tom:LTI,,,,,,,,,Tom:LTO,,,,,,,,,Tom:PEL,,,,,,,,,Tom:RAbsAnkleAngle,,,Tom:RAnkleAngles,,,Tom:RAnkleForce,,,Tom:RAnkleMoment,,,Tom:RAnklePower,,,Tom:RFE,,,,,,,,,Tom:RFO,,,,,,,,,Tom:RFootProgressAngles,,,Tom:RHipAngles,,,Tom:RHipForce,,,Tom:RHipMoment,,,Tom:RHipPower,,,Tom:RKneeAngles,,,Tom:RKneeForce,,,Tom:RKneeMoment,,,Tom:RKneePower,,,Tom:RPelvisAngles,,,Tom:RTI,,,,,,,,,Tom:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
475,0,10.8375,0,0,11.0617,1.35678,-11.4838,-0.142971,-0.00178869,-0.00899637,-17.0959,-1.2904e-014,-0.239055,0,0,0.00464977,67.5828,15.5854,174.562,-844.582,1187.37,490.856,387.909,387.909,387.909,134.183,25.2676,141.714,-899.363,1148.99,64.4978,235.899,235.899,235.899,-86.4273,2.26924,-22.207,61.8572,-12.5158,-0.7245,1.06727,0.173592,1.12447,-252.545,35.2349,0.658587,0,0,0.201078,56.9055,8.64565,2.03324,-0.142398,-0.0312843,0.579792,-17.9649,-3.18214,0.0208172,0,0,0.0228253,19.2367,-3.15805,-0.770591,-22.5019,-6.94574,189.006,-751.139,1225.94,89.7337,397.064,397.064,397.064,134.183,25.2676,141.714,-972.022,1119.27,59.9612,78.6329,78.6329,78.6329,-30.3131,-4.72184,178.672,-593.778,1363.32,778.125,195.07,195.07,195.07,10.5642,0,0,20.4409,12.9815,-58.3344,-0.14063,0.0210578,-0.0118333,-16.1076,4.68038e-015,-2.31577,0,0,0.00377395,56.8438,-43.6642,203.502,-807.025,1531.65,486.847,369.868,369.868,369.868,110.706,-8.07382,117.211,-863.633,1533.69,69.7942,227.184,227.184,227.184,-85.2653,9.89035,-16.8067,54.0938,-9.84547,38.2336,0.531376,-0.752866,1.26745,-120.06,162.644,5.28409,0,0,0.178956,32.2416,43.5193,17.526,-0.0432149,0.163821,0.574304,-1.94022,-21.849,-0.994061,0,0,0.0262341,19.2367,3.15805,0.770591,-19.5774,25.9126,220.522,-714.615,1475.54,99.3025,385.343,385.343,385.343,110.706,-8.07385,117.211,-935.879,1555.59,63.8105,75.7279,75.728,75.728
476,0,10.9957,0,0,11.2355,1.39956,-11.7859,-0.143088,-0.00170978,-0.00897601,-17.1369,5.69663e-015,-0.215736,0,0,0.004847,68.3313,15.6553,174.054,-845.668,1187.32,490.44,387.528,387.528,387.528,134.156,25.2518,141.737,-899.186,1149.07,64.4913,235.899,235.899,235.899,-86.4057,2.27644,-22.1973,62.3216,-12.527,-0.489408,1.075,0.176823,1.11952,-253.702,36.4851,0.626913,0,0,0.200108,57.6292,8.72362,2.26256,-0.145338,-0.0311428,0.579332,-18.2555,-3.19406,0.0595203,0,0,0.0233071,19.1406,-3.14936,-0.721702,-22.7472,-6.99594,188.652,-750.958,1225.99,89.7857,396.908,396.908,396.908,134.156,25.2518,141.737,-971.848,1119.36,59.9271,78.6329,78.6329,78.6328,-30.1525,-4.72147,178.647,-592.239,1363.19,774.931,195.07,195.07,195.07,10.7057,0,0,20.7822,13.0335,-58.4291,-0.140546,0.0215866,-0.0120453,-16.1072,1.25503e-014,-2.38504,0,0,0.00375946,57.8227,-44.15,203.029,-808.314,1531.86,486.252,369.549,369.549,369.549,110.553,-7.85689,117.098,-863.628,1533.72,69.7248,227.184,227.184,227.184,-85.2014,10.147,-16.8292,54.6098,-9.90196,38.3208,0.539357,-0.763209,1.25969,-121.423,164.31,5.27927,0,0,0.178525,33.1506,43.9825,18.1936,-0.0447524,0.165862,0.573675,-2.24516,-22.1841,-0.987401,0,0,0.0268366,19.1406,3.14936,0.721702,-19.9226,26.1775,220.574,-714.648,1475.57,99.4526,384.94,384.94,384.94,110.553,-7.85696,117.098,-935.859,1555.64,63.6612,75.7279,75.728,75.728
477,0,11.1592,0,0,11.4158,1.44295,-12.0917,-0.143202,-0.0016351,-0.00893909,-17.1771,-1.32093e-014,-0.191715,0,0,0.0050381,69.0797,15.7204,173.541,-846.759,1187.28,490.02,387.159,387.159,387.159,134.135,25.2348,141.754,-899.006,1149.15,64.4954,235.899,235.899,235.899,-86.3884,2.28383,-22.1875,62.7817,-12.5362,-0.253901,1.08284,0.180029,1.11442,-254.898,37.7481,0.595824,0,0,0.19913,58.3567,8.80064,2.49503,-0.148258,-0.0310134,0.578875,-18.5426,-3.20906,0.0999033,0,0,0.0237572,19.038,-3.14131,-0.670182,-22.9937,-7.04653,188.294,-750.771,1226.04,89.8374,396.754,396.754,396.754,134.135,25.2348,141.754,-971.671,1119.45,59.9088,78.6329,78.6329,78.6328,-29.9811,-4.7227,178.62,-590.706,1363.02,771.713,195.07,195.07,195.07,10.8467,0,0,21.1252,13.0861,-58.5243,-0.140459,0.0221173,-0.0122447,-16.1056,-1.25471e-014,-2.4537,0,0,0.00374315,58.7964,-44.6374,202.549,-809.581,1532.05,485.657,369.243,369.243,369.243,110.401,-7.64232,116.981,-863.619,1533.74,69.6606,227.184,227.184,227.184,-85.1397,10.403,-16.8532,55.1195,-9.95629,38.4104,0.547354,-0.773596,1.25156,-122.83,166.013,5.27536,0,0,0.178088,34.0696,44.4382,18.8741,-0.0462087,0.167822,0.573057,-2.53979,-22.5098,-0.979675,0,0,0.0274036,19.038,3.14131,0.670182,-20.2654,26.4375,220.626,-714.677,1475.61,99.6017,384.537,384.537,384.537,110.401,-7.64232,116.981,-935.834,1555.69,63.52,75.728,75.728,75.728
478,0,11.3278,0,0,11.6021,1.48679,-12.3999,-0.143311,-0.00156601,-0.00888582,-17.2163,-1.43703e-014,-0.167288,0,0,0.005222,69.8273,15.7812,173.022,-847.85,1187.24,489.594,386.802,386.802,386.802,134.121,25.2164,141.768,-898.821,1149.22,64.5111,235.899,235.899,235.899,-86.3757,2.29167,-22.1778,63.2375,-12.5431,-0.0179147,1.09078,0.183202,1.10909,-256.139,39.0185,0.566664,0,0,0.198139,59.0869,8.87704,2.73002,-0.151144,-0.0309048,0.57842,-18.8278,-3.22909,0.141669,0,0,0.0241761,18.9291,-3.13402,-0.616924,-23.2401,-7.09768,187.933,-750.579,1226.09,89.8889,396.601,396.601,396.601,134.121,25.2164,141.768,-971.491,1119.54,59.9081,78.6329,78.6328,78.6329,-29.7997,-4.72545,178.593,-589.179,1362.82,768.474,195.07,195.07,195.07,10.987,0,0,21.47,13.1395,-58.6204,-0.140368,0.0226506,-0.0124309,-16.1027,-2.88658e-015,-2.52232,0,0,0.00372522,59.7646,-45.1268,202.065,-810.823,1532.22,485.063,368.948,368.948,368.948,110.252,-7.42989,116.861,-863.606,1533.76,69.6017,227.184,227.184,227.184,-85.0803,10.6583,-16.8785,55.6228,-10.0089,38.503,0.55534,-0.784013,1.24305,-124.272,167.752,5.27049,0,0,0.177658,34.9973,44.8866,19.5664,-0.0475841,0.169698,0.572451,-2.82599,-22.8263,-0.971476,0,0,0.0279372,18.9291,3.13402,0.616924,-20.6051,26.6926,220.678,-714.703,1475.63,99.7495,384.133,384.133,384.133,110.252,-7.4299,116.861,-935.805,1555.75,63.3871,75.728,75.728,75.728
479,0,11.5012,0,0,11.7942,1.53097,-12.7097,-0.143416,-0.00150433,-0.00881593,-17.2541,1.19508e-014,-0.143532,0,0,0.00539809,70.5742,15.8383,172.499,-848.937,1187.2,489.165,386.458,386.458,386.458,134.115,25.1967,141.776,-898.633,1149.29,64.5394,235.899,235.899,235.899,-86.368,2.30022,-22.1686,63.6889,-12.5475,0.218164,1.09881,0.186336,1.10349,-257.427,40.2892,0.539093,0,0,0.197142,59.8188,8.95286,2.96707,-0.15398,-0.0308207,0.577968,-19.108,-3.2538,0.183758,0,0,0.0245597,18.8142,-3.12757,-0.562793,-23.4855,-7.1497,187.569,-750.381,1226.13,89.9401,396.449,396.449,396.449,134.115,25.1967,141.776,-971.307,1119.62,59.9264,78.6329,78.6329,78.6328,-29.6088,-4.72967,178.566,-587.655,1362.61,765.216,195.07,195.07,195.07,11.1266,0,0,21.817,13.1938,-58.7177,-0.140272,0.0231864,-0.0126032,-16.0985,-1.38841e-014,-2.59027,0,0,0.0037062,60.727,-45.618,201.575,-812.039,1532.38,484.47,368.664,368.664,368.664,110.104,-7.2194,116.738,-863.587,1533.78,69.5485,227.184,227.184,227.184,-85.0234,10.9131,-16.9052,56.1194,-10.0601,38.5984,0.563274,-0.794445,1.23414,-125.741,169.533,5.2667,0,0,0.177244,35.933,45.3276,20.2699,-0.0488866,0.17148,0.57186,-3.10076,-23.1324,-0.962157,0,0,0.0284344,18.8142,3.12757,0.562793,-20.9415,26.943,220.731,-714.724,1475.66,99.8959,383.729,383.729,383.729,110.104,-7.21942,116.738,-935.77,1555.8,63.263,75.728,75.728,75.728
480,0,11.6791,0,0,11.9918,1.57532,-13.0199,-0.143515,-0.00145213,-0.00872926,-17.2904,4.54557e-015,-0.119708,0,0,0.00556643,71.3199,15.8921,171.973,-850.014,1187.16,488.732,386.129,386.129,386.129,134.116,25.1756,141.779,-898.442,1149.35,64.5811,235.899,235.899,235.899,-86.3657,2.30975,-22.1601,64.1358,-12.5491,0.454221,1.10694,0.189406,1.09757,-258.769,41.552,0.514863,0,0,0.196132,60.5516,9.02837,3.20553,-0.156751,-0.0307694,0.577519,-19.3842,-3.28477,0.226875,0,0,0.0249092,18.6935,-3.12199,-0.508675,-23.7288,-7.20281,187.205,-750.178,1226.17,89.9909,396.297,396.297,396.297,134.116,25.1756,141.779,-971.12,1119.69,59.965,78.6329,78.6329,78.6329,-29.409,-4.7351,178.541,-586.133,1362.36,761.942,195.07,195.07,195.07,11.2655,0,0,22.1662,13.2493,-58.8164,-0.140173,0.0237252,-0.0127615,-16.093,2.38064e-015,-2.65771,0,0,0.00368685,61.6835,-46.1114,201.082,-813.228,1532.51,483.878,368.392,368.392,368.392,109.959,-7.01059,116.611,-863.564,1533.8,69.5009,227.184,227.184,227.184,-84.9691,11.1674,-16.933,56.6095,-10.1105,38.6967,0.571104,-0.804876,1.22483,-127.223,171.359,5.26335,0,0,0.176845,36.8755,45.7612,20.9836,-0.0501213,0.17317,0.571283,-3.36482,-23.428,-0.95189,0,0,0.0288973,18.6935,3.12199,0.508675,-21.2744,27.1887,220.786,-714.74,1475.68,100.041,383.325,383.325,383.325,109.959,-7.01059,116.611,-935.73,1555.86,63.1479,75.728,75.728,75.7279
481,0,11.8612,0,0,12.1946,1.61972,-13.3298,-0.143608,-0.00141181,-0.00862594,-17.3248,9.96822e-015,-0.0975065,0,0,0.00572579,72.0644,15.9434,171.445,-851.077,1187.12,488.297,385.816,385.816,385.816,134.127,25.1532,141.777,-898.247,1149.41,64.6372,235.899,235.899,235.899,-86.3693,2.32053,-22.1525,64.5782,-12.5477,0.68991,1.11515,0.192376,1.09127,-260.17,42.7918,0.493768,0,0,0.195101,61.2842,9.10372,3.44496,-0.159442,-0.0307645,0.577075,-19.6541,-3.32218,0.269348,0,0,0.0252223,18.5673,-3.11726,-0.455383,-23.9691,-7.2573,186.841,-749.972,1226.21,90.0412,396.144,396.144,396.144,134.127,25.1532,141.777,-970.93,1119.76,60.0254,78.6329,78.6328,78.6328,-29.2008,-4.74155,178.517,-584.61,1362.1,758.653,195.07,195.07,195.07,11.4038,0,0,22.5177,13.3059,-58.9165,-0.140069,0.024268,-0.0129055,-16.086,1.04535e-014,-2.72472,0,0,0.00366741,62.6341,-46.6068,200.586,-814.39,1532.63,483.288,368.132,368.132,368.132,109.816,-6.80325,116.481,-863.536,1533.83,69.4591,227.184,227.184,227.184,-84.9174,11.4213,-16.9619,57.0929,-10.1605,38.7981,0.578806,-0.815285,1.21512,-128.712,173.226,5.26211,0,0,0.176465,37.8243,46.1874,21.707,-0.0512901,0.174769,0.570721,-3.61691,-23.7155,-0.940759,0,0,0.0293289,18.5673,3.11726,0.455383,-21.6036,27.4295,220.842,-714.75,1475.7,100.183,382.921,382.921,382.921,109.816,-6.80319,116.481,-935.685,1555.92,63.0421,75.728,75.7279,75.7279
482,0,12.0474,0,0,12.4024,1.66397,-13.6377,-0.143693,-0.0013849,-0.00850625,-17.3571,7.79694e-015,-0.0766715,0,0,0.00587634,72.8075,15.9925,170.914,-852.119,1187.07,487.86,385.518,385.518,385.518,134.148,25.1295,141.77,-898.051,1149.47,64.7084,235.899,235.899,235.899,-86.3791,2.33273,-22.1463,65.016,-12.5431,0.924813,1.12344,0.195236,1.08456,-261.627,44.0022,0.47829,0,0,0.194051,62.0158,9.17892,3.68447,-0.162044,-0.0308112,0.576633,-19.9186,-3.36842,0.311388,0,0,0.0255019,18.4357,-3.11338,-0.403729,-24.2055,-7.31326,186.48,-749.762,1226.24,90.0908,395.991,395.991,395.992,134.148,25.1295,141.769,-970.737,1119.82,60.1087,78.6329,78.6329,78.6329,-28.9847,-4.74884,178.497,-583.085,1361.82,755.35,195.07,195.07,195.07,11.5413,0,0,22.8719,13.3637,-59.0182,-0.139961,0.0248161,-0.0130348,-16.0778,4.40441e-015,-2.79107,0,0,0.00364827,63.5786,-47.1044,200.088,-815.522,1532.72,482.699,367.883,367.883,367.883,109.675,-6.59702,116.347,-863.502,1533.85,69.423,227.184,227.184,227.184,-84.8686,11.6751,-16.9919,57.5697,-10.2106,38.9027,0.586351,-0.825642,1.20501,-130.203,175.134,5.26496,0,0,0.176111,38.7786,46.6066,22.4394,-0.0523949,0.176276,0.570174,-3.85398,-23.9934,-0.928494,0,0,0.029727,18.4357,3.11338,0.403729,-21.9287,27.6657,220.901,-714.755,1475.72,100.324,382.517,382.517,382.517,109.675,-6.59706,116.347,-935.634,1555.98,62.9455,75.728,75.728,75.7279
483,0,12.2372,0,0,12.6147,1.70794,-13.943,-0.14377,-0.00137278,-0.0083698,-17.387,4.14748e-015,-0.0571922,0,0,0.00601741,73.5494,16.04,170.383,-853.138,1187.02,487.422,385.237,385.237,385.237,134.18,25.1047,141.756,-897.853,1149.51,64.7954,235.899,235.899,235.899,-86.3954,2.34658,-22.1415,65.4492,-12.5353,1.15841,1.13177,0.197972,1.0774,-263.144,45.1768,0.468898,0,0,0.192967,62.7457,9.25395,3.92366,-0.164543,-0.0309122,0.576193,-20.176,-3.42344,0.352975,0,0,0.0257464,18.2988,-3.11026,-0.354475,-24.4372,-7.37095,186.122,-749.549,1226.27,90.1396,395.838,395.838,395.838,134.18,25.1047,141.756,-970.543,1119.88,60.2163,78.6329,78.6329,78.6329,-28.761,-4.75665,178.479,-581.557,1361.53,752.035,195.07,195.07,195.07,11.6782,0,0,23.2286,13.4227,-59.1213,-0.139848,0.0253693,-0.0131496,-16.068,8.12525e-015,-2.85766,0,0,0.00362967,64.5174,-47.6042,199.588,-816.625,1532.81,482.113,367.645,367.645,367.645,109.537,-6.39184,116.209,-863.463,1533.88,69.3928,227.184,227.184,227.184,-84.8226,11.9289,-17.0229,58.0399,-10.2614,39.0104,0.593693,-0.835932,1.19451,-131.68,177.085,5.26817,0,0,0.175774,39.7379,47.0186,23.1799,-0.0534512,0.177691,0.56964,-4.08027,-24.2611,-0.916004,0,0,0.0300973,18.2988,3.11026,0.354475,-22.2498,27.8973,220.961,-714.754,1475.74,100.463,382.113,382.113,382.113,109.537,-6.39185,116.209,-935.577,1556.05,62.8585,75.728,75.728,75.7279
484,0,12.4305,0,0,12.8315,1.75148,-14.2444,-0.143839,-0.00137695,-0.00821661,-17.4141,7.1086e-015,-0.0408501,0,0,0.0061484,74.2901,16.0864,169.852,-854.129,1186.96,486.984,384.971,384.971,384.971,134.223,25.0789,141.737,-897.653,1149.55,64.899,235.899,235.899,235.899,-86.4186,2.36225,-22.1387,65.8776,-12.524,1.39026,1.14013,0.200555,1.06976,-264.718,46.3043,0.4631,0,0,0.191841,63.473,9.32892,4.16173,-0.166932,-0.0310726,0.575753,-20.4254,-3.4847,0.392323,0,0,0.0259569,18.1568,-3.10781,-0.30831,-24.6633,-7.43052,185.77,-749.333,1226.3,90.1875,395.683,395.683,395.683,134.223,25.0788,141.737,-970.347,1119.92,60.3492,78.6329,78.6329,78.6328,-28.5299,-4.76466,178.466,-580.024,1361.22,748.709,195.07,195.07,195.07,11.8145,0,0,23.588,13.4828,-59.2257,-0.139731,0.0259276,-0.0132507,-16.0568,1.11562e-014,-2.92386,0,0,0.00361182,65.4505,-48.1063,199.086,-817.699,1532.87,481.529,367.416,367.417,367.416,109.401,-6.18745,116.068,-863.418,1533.9,69.3683,227.184,227.184,227.184,-84.7796,12.1827,-17.0549,58.5034,-10.3132,39.1211,0.600798,-0.846151,1.18363,-133.133,179.076,5.27403,0,0,0.175452,40.702,47.4236,23.9281,-0.0544696,0.179018,0.56912,-4.29441,-24.5207,-0.902654,0,0,0.0304425,18.1568,3.10781,0.30831,-22.5666,28.1242,221.022,-714.747,1475.76,100.6,381.708,381.708,381.708,109.401,-6.18741,116.068,-935.516,1556.11,62.781,75.728,75.728,75.728
485,0,12.6271,0,0,13.0522,1.79439,-14.5407,-0.143897,-0.00139801,-0.00804712,-17.4381,6.05547e-015,-0.0259169,0,0,0.00626943,75.0298,16.132,169.321,-855.088,1186.89,486.547,384.721,384.721,384.721,134.279,25.0521,141.711,-897.453,1149.58,65.0196,235.899,235.899,235.899,-86.449,2.37982,-22.1379,66.3012,-12.5091,1.61978,1.1485,0.202987,1.06162,-266.346,47.384,0.466676,0,0,0.190667,64.1972,9.40366,4.39786,-0.169204,-0.0312913,0.575314,-20.6683,-3.55754,0.431058,0,0,0.0261377,18.0096,-3.1059,-0.265852,-24.8833,-7.49194,185.425,-749.117,1226.32,90.2342,395.526,395.526,395.526,134.279,25.0521,141.712,-970.149,1119.95,60.5084,78.6329,78.6329,78.6328,-28.2916,-4.77253,178.457,-578.485,1360.9,745.371,195.07,195.07,195.07,11.9501,0,0,23.95,13.544,-59.3311,-0.139609,0.0264915,-0.0133381,-16.0443,7.05626e-015,-2.99032,0,0,0.00359478,66.378,-48.6107,198.583,-818.743,1532.93,480.946,367.198,367.198,367.198,109.268,-5.98359,115.922,-863.368,1533.93,69.3497,227.184,227.184,227.184,-84.7395,12.4369,-17.0879,58.9605,-10.3667,39.235,0.60765,-0.856271,1.1724,-134.557,181.106,5.28088,0,0,0.17515,41.6704,47.822,24.6834,-0.0554566,0.180263,0.568612,-4.49748,-24.7705,-0.88907,0,0,0.0307653,18.0096,3.1059,0.265852,-22.879,28.3466,221.086,-714.734,1475.77,100.734,381.304,381.304,381.304,109.268,-5.98359,115.922,-935.448,1556.18,62.7131,75.7279,75.728,75.728
486,0,12.8267,0,0,13.2766,1.83654,-14.831,-0.143946,-0.00143662,-0.00786147,-17.4587,-1.07343e-014,-0.0141846,0,0,0.00637931,75.7685,16.1776,168.792,-856.011,1186.81,486.111,384.486,384.486,384.486,134.346,25.0247,141.68,-897.251,1149.6,65.1579,235.899,235.899,235.899,-86.4868,2.39943,-22.1395,66.7197,-12.4907,1.84651,1.15687,0.205269,1.05298,-268.027,48.411,0.475013,0,0,0.189438,64.9176,9.47826,4.63143,-0.171353,-0.0315675,0.574877,-20.9022,-3.63679,0.467376,0,0,0.0262875,17.8573,-3.10441,-0.227667,-25.0964,-7.55543,185.088,-748.899,1226.34,90.2796,395.368,395.368,395.368,134.346,25.0247,141.68,-969.95,1119.97,60.6947,78.6329,78.6329,78.6329,-28.0462,-4.77999,178.453,-576.939,1360.57,742.022,195.07,195.07,195.07,12.0851,0,0,24.3146,13.606,-59.4375,-0.139482,0.0270616,-0.013412,-16.0302,4.5535e-015,-3.05734,0,0,0.00357851,67.3004,-49.1174,198.079,-819.756,1532.97,480.366,366.988,366.988,366.988,109.137,-5.78002,115.772,-863.313,1533.96,69.3367,227.184,227.184,227.184,-84.7024,12.6915,-17.1219,59.411,-10.4222,39.3519,0.614238,-0.866272,1.16085,-135.946,183.172,5.28839,0,0,0.174856,42.6432,48.2139,25.4455,-0.0564167,0.181429,0.568116,-4.69025,-25.011,-0.875556,0,0,0.0310688,17.8573,3.10441,0.227667,-23.1868,28.5648,221.151,-714.715,1475.78,100.866,380.9,380.9,380.9,109.137,-5.7801,115.772,-935.375,1556.25,62.6546,75.728,75.728,75.728
487,0,13.029,0,0,13.5045,1.87777,-15.1141,-0.143983,-0.00149362,-0.00766018,-17.4758,-1.19714e-014,-0.00583418,0,0,0.00647813,76.5066,16.2234,168.265,-856.896,1186.72,485.677,384.265,384.265,384.265,134.427,24.9968,141.642,-897.05,1149.61,65.3142,235.899,235.899,235.899,-86.5323,2.42115,-22.1437,67.133,-12.4688,2.06984,1.16521,0.207383,1.04384,-269.757,49.3791,0.48901,0,0,0.188147,65.6337,9.55263,4.8616,-0.173377,-0.0319027,0.574441,-21.1293,-3.72327,0.501029,0,0,0.0264119,17.6997,-3.10314,-0.194231,-25.3022,-7.62104,184.761,-748.682,1226.36,90.3235,395.208,395.208,395.208,134.427,24.9968,141.642,-969.75,1119.97,60.9088,78.6329,78.6328,78.6329,-27.7935,-4.78669,178.454,-575.384,1360.23,738.661,195.07,195.07,195.07,12.2195,0,0,24.6817,13.6688,-59.5443,-0.13935,0.0276385,-0.0134728,-16.0149,-6.70892e-015,-3.1242,0,0,0.0035631,68.2179,-49.6266,197.572,-820.739,1532.99,479.789,366.786,366.786,366.786,109.009,-5.57657,115.618,-863.252,1533.99,69.3292,227.184,227.184,227.184,-84.6683,12.9467,-17.1567,59.855,-10.4804,39.4718,0.620543,-0.87615,1.149,-137.294,185.267,5.29966,0,0,0.174569,43.6205,48.5993,26.2144,-0.057357,0.182524,0.567632,-4.87022,-25.2439,-0.861402,0,0,0.0313557,17.6997,3.10314,0.194231,-23.49,28.7787,221.217,-714.69,1475.8,100.995,380.496,380.496,380.496,109.009,-5.57659,115.618,-935.297,1556.32,62.6056,75.728,75.7279,75.728
488,0,13.2339,0,0,13.7354,1.91788,-15.3889,-0.144009,-0.00157011,-0.00744336,-17.4887,-3.46072e-015,-9.76832e-005,0,0,0.00656534,77.2444,16.2699,167.74,-857.74,1186.62,485.246,384.056,384.056,384.056,134.522,24.9687,141.597,-896.849,1149.61,65.4889,235.899,235.899,235.899,-86.5856,2.44496,-22.1508,67.541,-12.4434,2.28928,1.17352,0.209323,1.0342,-271.529,50.2842,0.513146,0,0,0.186786,66.3452,9.62666,5.08752,-0.175274,-0.0322964,0.574005,-21.3486,-3.82082,0.532677,0,0,0.0265131,17.5367,-3.10195,-0.165944,-25.5001,-7.68866,184.444,-748.465,1226.37,90.3656,395.045,395.045,395.045,134.522,24.9686,141.597,-969.549,1119.96,61.1514,78.6329,78.6329,78.6328,-27.5335,-4.79225,178.462,-573.821,1359.89,735.288,195.07,195.07,195.07,12.3533,0,0,25.051,13.7321,-59.6514,-0.139213,0.0282221,-0.0135213,-15.9981,-8.68194e-015,-3.19224,0,0,0.00354819,69.1309,-50.1381,197.064,-821.692,1533.01,479.213,366.592,366.592,366.592,108.883,-5.37315,115.459,-863.186,1534.02,69.3273,227.184,227.184,227.184,-84.6372,13.2028,-17.1926,60.2926,-10.5415,39.5945,0.626563,-0.885902,1.1369,-138.594,187.396,5.31112,0,0,0.174295,44.6025,48.9785,26.9896,-0.0582867,0.183553,0.567159,-5.04093,-25.4678,-0.847961,0,0,0.0316301,17.5367,3.10195,0.165944,-23.7882,28.9885,221.284,-714.659,1475.81,101.122,380.091,380.091,380.091,108.883,-5.3732,115.459,-935.214,1556.4,62.5659,75.728,75.728,75.728
489,0,13.4411,0,0,13.9691,1.95677,-15.6546,-0.144022,-0.00166739,-0.00721072,-17.4974,9.55743e-015,0.000865964,0,0,0.00663996,77.9822,16.3177,167.218,-858.539,1186.5,484.818,383.859,383.859,383.859,134.63,24.9405,141.546,-896.649,1149.6,65.6821,235.899,235.899,235.899,-86.647,2.47093,-22.161,67.9435,-12.4147,2.50436,1.18178,0.211097,1.02408,-273.343,51.1239,0.542131,0,0,0.185354,67.0517,9.70048,5.30854,-0.177041,-0.0327452,0.57357,-21.5585,-3.92371,0.560145,0,0,0.0265914,17.3681,-3.10061,-0.143087,-25.6898,-7.75846,184.141,-748.25,1226.38,90.4059,394.879,394.879,394.879,134.63,24.9406,141.546,-969.349,1119.94,61.4228,78.6329,78.6329,78.6329,-27.2659,-4.7963,178.475,-572.247,1359.54,731.902,195.07,195.07,195.07,12.4866,0,0,25.4224,13.7956,-59.7582,-0.13907,0.0288126,-0.0135582,-15.98,1.9984e-016,-3.26056,0,0,0.00353359,70.0396,-50.652,196.554,-822.615,1533.02,478.64,366.403,366.403,366.403,108.759,-5.1695,115.296,-863.115,1534.05,69.3307,227.184,227.184,227.184,-84.6091,13.4597,-17.2293,60.724,-10.6061,39.72,0.632308,-0.895524,1.12457,-139.848,189.549,5.32403,0,0,0.174017,45.5894,49.3517,27.7713,-0.0592097,0.184527,0.566697,-5.20207,-25.6839,-0.834371,0,0,0.0318951,17.3681,3.10061,0.143087,-24.0814,29.1944,221.352,-714.622,1475.82,101.246,379.687,379.687,379.687,108.759,-5.16947,115.296,-935.125,1556.48,62.5352,75.728,75.7279,75.7279
