Model Outputs
100
,,Tom:LAbsAnkleAngle,,,Tom:LAnkleAngles,,,Tom:LAnkleForce,,,Tom:LAnkleMoment,,,Tom:LAnklePower,,,Tom:LFE,,,,,,,,,Tom:LFO,,,,,,,,,Tom:LFootProgressAngles,,,Tom:LHipAngles,,,Tom:LHipForce,,,Tom:LHipMoment,,,Tom:LHipPower,,,Tom:LKneeAngles,,,Tom:LKneeForce,,,Tom:LKneeMoment,,,Tom:LKneePower,,,Tom:LPelvisAngles,,,Tom:LTI,,,,,,,,,Tom:LTO,,,,,,,,,Tom:PEL,,,,,,,,,Tom:RAbsAnkleAngle,,,Tom:RAnkleAngles,,,Tom:RAnkleForce,,,Tom:RAnkleMoment,,,Tom:RAnklePower,,,Tom:RFE,,,,,,,,,Tom:RFO,,,,,,,,,Tom:RFootProgressAngles,,,Tom:RHipAngles,,,Tom:RHipForce,,,Tom:RHipMoment,,,Tom:RHipPower,,,Tom:RKneeAngles,,,Tom:RKneeForce,,,Tom:RKneeMoment,,,Tom:RKneePower,,,Tom:RPelvisAngles,,,Tom:RTI,,,,,,,,,Tom:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
52,0,4.31417,0,0,4.31474,-0.352679,0.947028,-0.14203,0.00684717,-0.00692243,-16.7477,-1.45063e-015,0.777897,0,0,0.000402212,3.46909,10.6199,80.9631,-854.976,-1522.19,504.702,432.077,432.077,432.077,87.8789,-49.3066,89.5809,-943.776,-1437.99,78.7661,235.565,235.565,235.565,-86.8874,-1.26219,-28.6189,4.55461,-5.28973,-3.54856,-0.150281,0.239988,1.55542,48.4428,72.5034,-0.221696,0,0,0.000423964,2.17762,10.6049,-37.5901,-0.0751014,0.0340703,0.593301,-0.173358,7.32898,0.857655,0,0,-0.000100897,9.54365,5.22267,11.52,-5.38303,7.53826,119.437,-849.906,-1576.29,101.3,390.444,390.444,390.444,87.879,-49.3066,89.581,-981.386,-1369.16,75.0234,78.5217,78.5217,78.5217,-4.42374,10.8889,77.7942,-688.688,-1513.38,924.516,195.07,195.07,195.07,1.0774,0,0,1.26974,4.47627,-31.9464,-0.141798,-0.00788821,-0.0050662,-16.1618,-4.09078e-015,0.938525,0,0,0.000264229,-9.27034,-0.320313,114.043,-546.75,-1562.01,522.123,400.767,400.767,400.767,46.4615,-79.5918,52.6694,-475.816,-1443.12,86.6649,227.668,227.668,227.668,-87.6646,-2.12608,-26.2725,7.87227,-10.5437,36.1872,-0.189125,-0.111434,1.56473,43.6418,33.6847,1.20055,0,0,0.00020031,-4.90904,7.32,-18.6864,-0.0293462,0.0250737,0.597229,8.17509,3.15871,-0.135844,0,0,-0.000478295,9.54365,-5.22267,-11.52,-0.279481,3.63415,95.6275,-561.144,-1580.59,106.542,399.245,399.245,399.245,46.4616,-79.5918,52.6694,-442.224,-1375.13,83.8919,75.8892,75.8892,75.8892
53,0,4.32515,0,0,4.32568,-0.346568,0.902036,-0.142068,0.00685876,-0.00682387,-16.7607,8.07291e-016,0.777106,0,0,0.000383567,3.45244,10.6136,80.9408,-855.095,-1522.15,504.673,432.064,432.064,432.064,87.8727,-49.3105,89.5912,-943.767,-1438.01,78.7474,235.565,235.565,235.565,-86.881,-1.25064,-28.6199,4.54256,-5.28377,-3.53494,-0.150187,0.239164,1.55585,48.2571,72.4718,-0.2175,0,0,0.00036189,2.17569,10.611,-37.5685,-0.0750122,0.0338414,0.593414,-0.138204,7.31907,0.856074,0,0,-0.000115107,9.53725,5.21387,11.531,-5.40948,7.53361,119.392,-849.897,-1576.31,101.3,390.426,390.426,390.426,87.8727,-49.3105,89.5911,-981.378,-1369.18,74.9971,78.5217,78.5216,78.5217,-4.42531,10.8766,77.7847,-688.909,-1513.31,924.505,195.07,195.07,195.07,1.08558,0,0,1.27931,4.47548,-31.9425,-0.141795,-0.00790677,-0.00496592,-16.1626,4.95397e-015,0.942276,0,0,0.000189137,-9.27848,-0.342738,114.024,-546.863,-1561.88,522.123,400.778,400.778,400.778,46.4505,-79.5991,52.6771,-475.823,-1443.11,86.6756,227.668,227.668,227.668,-87.6639,-2.13878,-26.2758,7.88008,-10.5481,36.18,-0.190403,-0.112537,1.56474,44.1439,33.8376,1.21099,0,0,0.000270061,-4.88324,7.33523,-18.6736,-0.0298757,0.0248142,0.597293,8.20325,3.20134,-0.130521,0,0,-0.000403043,9.53725,-5.21387,-11.531,-0.302681,3.63772,95.6206,-561.162,-1580.57,106.55,399.238,399.238,399.238,46.4504,-79.599,52.6771,-442.228,-1375.12,83.9018,75.8892,75.8893,75.8891
54,0,4.33566,0,0,4.33615,-0.340687,0.858739,-0.142119,0.00680501,-0.00688211,-16.7728,-2.25415e-015,0.765741,0,0,0.000368684,3.43418,10.6083,80.9146,-855.213,-1522.12,504.647,432.051,432.051,432.051,87.8665,-49.3153,89.6012,-943.758,-1438.03,78.7301,235.565,235.565,235.565,-86.8752,-1.2389,-28.6205,4.52991,-5.27691,-3.51974,-0.150379,0.238239,1.5563,48.2082,72.3322,-0.232206,0,0,0.000310537,2.17059,10.6167,-37.5524,-0.0751616,0.0336095,0.593547,-0.192507,7.29412,0.843982,0,0,-0.000128318,9.53174,5.20602,11.5441,-5.43504,7.52813,119.349,-849.89,-1576.33,101.3,390.409,390.409,390.409,87.8665,-49.3153,89.6012,-981.37,-1369.21,74.9728,78.5217,78.5217,78.5216,-4.42722,10.8655,77.7729,-689.131,-1513.23,924.493,195.07,195.07,195.07,1.09086,0,0,1.28543,4.47401,-31.9353,-0.141815,-0.00798776,-0.00507727,-16.1671,1.00673e-015,0.951597,0,0,0.000109693,-9.28771,-0.362554,114.003,-546.98,-1561.77,522.125,400.788,400.788,400.788,46.4388,-79.607,52.6845,-475.829,-1443.1,86.6857,227.668,227.668,227.668,-87.6635,-2.15196,-26.2799,7.88675,-10.5531,36.172,-0.191948,-0.113576,1.56466,44.8281,33.9307,1.20478,0,0,0.000353243,-4.86193,7.34727,-18.6623,-0.0307059,0.0245349,0.597351,8.08964,3.22794,-0.120226,0,0,-0.000312787,9.53174,-5.20602,-11.5441,-0.324026,3.63803,95.6095,-561.181,-1580.55,106.557,399.234,399.234,399.234,46.4388,-79.607,52.6845,-442.229,-1375.12,83.9116,75.8892,75.8892,75.8892
55,0,4.3459,0,0,4.34634,-0.335068,0.817369,-0.142158,0.00677109,-0.00689612,-16.7798,-6.66213e-015,0.755189,0,0,0.000356856,3.41455,10.6041,80.8849,-855.331,-1522.09,504.623,432.037,432.037,432.037,87.8605,-49.3212,89.6107,-943.748,-1438.05,78.7144,235.565,235.565,235.565,-86.8701,-1.22706,-28.6205,4.51682,-5.26928,-3.50315,-0.150603,0.237425,1.55676,48.132,72.2507,-0.245241,0,0,0.000263751,2.16261,10.622,-37.5415,-0.0752296,0.0334009,0.5937,-0.234689,7.27508,0.832715,0,0,-0.000141031,9.52713,5.19913,11.5593,-5.45978,7.52194,119.307,-849.883,-1576.35,101.3,390.394,390.394,390.394,87.8604,-49.3212,89.6108,-981.36,-1369.23,74.951,78.5217,78.5216,78.5217,-4.42938,10.8557,77.7589,-689.352,-1513.16,924.481,195.07,195.07,195.07,1.0932,0,0,1.28809,4.472,-31.9255,-0.141831,-0.00803288,-0.00503154,-16.1716,-1.06268e-014,0.955817,0,0,2.99055e-005,-9.29816,-0.379411,113.98,-547.101,-1561.69,522.129,400.795,400.795,400.795,46.4266,-79.6157,52.6914,-475.834,-1443.09,86.6954,227.668,227.668,227.668,-87.6636,-2.16565,-26.2846,7.89202,-10.5586,36.164,-0.192677,-0.115067,1.56456,45.1052,34.2512,1.20787,0,0,0.000449359,-4.84568,7.35596,-18.6529,-0.0309785,0.0241437,0.597404,8.06815,3.28055,-0.115402,0,0,-0.000221941,9.52713,-5.19913,-11.5593,-0.343322,3.63501,95.5952,-561.2,-1580.54,106.563,399.233,399.233,399.233,46.4266,-79.6157,52.6914,-442.228,-1375.11,83.9215,75.8892,75.8892,75.8893
56,0,4.35592,0,0,4.35633,-0.329693,0.777791,-0.142155,0.00669438,-0.00683401,-16.7786,1.92624e-015,0.737961,0,0,0.000347018,3.39379,10.6009,80.852,-855.448,-1522.07,504.602,432.023,432.023,432.023,87.8544,-49.3281,89.6198,-943.738,-1438.08,78.7008,235.565,235.565,235.565,-86.8656,-1.21514,-28.6199,4.50331,-5.26101,-3.48537,-0.150303,0.236612,1.55714,47.7767,72.1752,-0.251608,0,0,0.000216006,2.15199,10.6273,-37.5352,-0.074991,0.0329958,0.593812,-0.219183,7.21437,0.814789,0,0,-0.000151821,9.52333,5.1932,11.5762,-5.48374,7.51507,119.267,-849.877,-1576.38,101.301,390.379,390.379,390.379,87.8544,-49.3281,89.6198,-981.35,-1369.25,74.932,78.5217,78.5216,78.5217,-4.4317,10.8472,77.743,-689.572,-1513.09,924.469,195.07,195.07,195.07,1.09267,0,0,1.28728,4.46951,-31.9133,-0.141848,-0.00809551,-0.00511136,-16.1762,1.92743e-015,0.960605,0,0,-4.66303e-005,-9.30992,-0.393103,113.956,-547.226,-1561.62,522.136,400.801,400.801,400.801,46.4139,-79.6252,52.6979,-475.837,-1443.08,86.7049,227.668,227.668,227.668,-87.6642,-2.17981,-26.29,7.89562,-10.5648,36.1564,-0.193074,-0.116609,1.56444,45.2769,34.5604,1.20125,0,0,0.000548768,-4.83478,7.36116,-18.6459,-0.0311704,0.0238011,0.597434,7.98657,3.30556,-0.110418,0,0,-0.000128085,9.52333,-5.1932,-11.5762,-0.360424,3.62865,95.5778,-561.219,-1580.52,106.567,399.234,399.234,399.234,46.4139,-79.6252,52.698,-442.225,-1375.1,83.9318,75.8892,75.8892,75.8892
57,0,4.36578,0,0,4.36615,-0.324623,0.740464,-0.142145,0.0065709,-0.00681804,-16.7747,3.86913e-015,0.71375,0,0,0.000338376,3.37229,10.5988,80.8168,-855.565,-1522.06,504.583,432.008,432.008,432.008,87.8483,-49.3362,89.6284,-943.727,-1438.1,78.6892,235.565,235.565,235.565,-86.8617,-1.20313,-28.6187,4.48961,-5.25228,-3.46698,-0.149938,0.235678,1.55746,47.4144,72.0148,-0.266339,0,0,0.00017702,2.1392,10.6326,-37.533,-0.0748187,0.032535,0.593896,-0.235723,7.13777,0.789933,0,0,-0.000161666,9.52035,5.18819,11.5946,-5.50698,7.50764,119.228,-849.872,-1576.4,101.302,390.366,390.366,390.366,87.8483,-49.3361,89.6284,-981.337,-1369.27,74.9156,78.5217,78.5216,78.5216,-4.43419,10.8399,77.7255,-689.789,-1513.02,924.458,195.07,195.07,195.07,1.08947,0,0,1.2833,4.46658,-31.899,-0.141862,-0.0081753,-0.00522248,-16.1797,3.74343e-015,0.965608,0,0,-0.000117509,-9.32296,-0.403624,113.931,-547.353,-1561.58,522.146,400.804,400.804,400.804,46.401,-79.6353,52.7039,-475.838,-1443.07,86.7143,227.668,227.668,227.668,-87.6654,-2.19433,-26.296,7.89756,-10.5714,36.1498,-0.193216,-0.118197,1.56419,45.356,34.8906,1.18862,0,0,0.000643626,-4.82916,7.36299,-18.6416,-0.0312969,0.0234567,0.597413,7.86548,3.32478,-0.105499,0,0,-3.74797e-005,9.52035,-5.18819,-11.5946,-0.375335,3.61918,95.5577,-561.238,-1580.5,106.569,399.239,399.239,399.239,46.401,-79.6353,52.7039,-442.219,-1375.09,83.9428,75.8892,75.8892,75.8892
58,0,4.37554,0,0,4.37587,-0.319878,0.705528,-0.142132,0.00648793,-0.00685374,-16.7698,4.7811e-015,0.695568,0,0,0.000331349,3.35038,10.5976,80.7801,-855.681,-1522.05,504.567,431.993,431.993,431.993,87.8419,-49.3454,89.6362,-943.714,-1438.12,78.6793,235.565,235.565,235.565,-86.8584,-1.19105,-28.6165,4.47585,-5.24326,-3.44857,-0.14984,0.234636,1.55774,47.1682,71.7901,-0.283121,0,0,0.000145754,2.12474,10.6381,-37.534,-0.0747963,0.0321037,0.593942,-0.296169,7.07978,0.771129,0,0,-0.000170928,9.51811,5.18408,11.6143,-5.52958,7.49982,119.191,-849.867,-1576.42,101.303,390.354,390.354,390.354,87.842,-49.3455,89.6363,-981.322,-1369.29,74.9017,78.5217,78.5217,78.5217,-4.43684,10.8337,77.7064,-690.002,-1512.96,924.447,195.07,195.07,195.07,1.08387,0,0,1.27649,4.4634,-31.8834,-0.141863,-0.0081927,-0.00517111,-16.1796,-7.17343e-015,0.961461,0,0,-0.000179382,-9.33714,-0.410906,113.906,-547.482,-1561.57,522.158,400.806,400.806,400.806,46.3879,-79.6462,52.7093,-475.838,-1443.06,86.7239,227.668,227.668,227.668,-87.6672,-2.20922,-26.3026,7.89776,-10.5786,36.1446,-0.192319,-0.120201,1.5639,44.919,35.449,1.18659,0,0,0.000725828,-4.82872,7.36154,-18.6398,-0.0307114,0.0230202,0.597361,7.87165,3.36418,-0.109833,0,0,4.5912e-005,9.51811,-5.18408,-11.6143,-0.388078,3.60681,95.5358,-561.257,-1580.48,106.57,399.246,399.246,399.246,46.3879,-79.6461,52.7093,-442.211,-1375.09,83.9547,75.8892,75.8892,75.8892
59,0,4.38523,0,0,4.38553,-0.315431,0.672786,-0.142101,0.00636478,-0.00678148,-16.7632,-6.21725e-016,0.674656,0,0,0.000326802,3.32836,10.5972,80.7423,-855.797,-1522.04,504.553,431.977,431.977,431.977,87.8351,-49.3559,89.6433,-943.7,-1438.14,78.6709,235.565,235.565,235.565,-86.8556,-1.1789,-28.6132,4.46215,-5.2341,-3.43046,-0.149194,0.233611,1.55788,46.6603,71.573,-0.289721,0,0,0.00011232,2.10904,10.6438,-37.5371,-0.0745014,0.0315097,0.593944,-0.288889,6.99065,0.749639,0,0,-0.000176386,9.51654,5.18082,11.6352,-5.55165,7.4917,119.154,-849.864,-1576.45,101.306,390.345,390.345,390.345,87.8351,-49.3559,89.6433,-981.304,-1369.31,74.8898,78.5217,78.5216,78.5217,-4.43952,10.8286,77.686,-690.212,-1512.89,924.437,195.07,195.07,195.07,1.07617,0,0,1.26719,4.45997,-31.8666,-0.141875,-0.00821364,-0.00528651,-16.1784,1.07775e-014,0.955522,0,0,-0.000231995,-9.35229,-0.415246,113.882,-547.612,-1561.58,522.172,400.806,400.806,400.806,46.3747,-79.6577,52.7141,-475.837,-1443.06,86.7336,227.668,227.668,227.668,-87.6696,-2.22433,-26.3097,7.89644,-10.5862,36.1412,-0.191176,-0.122107,1.56364,44.4541,35.9091,1.16929,0,0,0.000787774,-4.83295,7.35705,-18.6408,-0.0302027,0.0227153,0.597329,7.79959,3.35702,-0.116187,0,0,0.000120398,9.51654,-5.18082,-11.6352,-0.398836,3.59189,95.5121,-561.276,-1580.46,106.569,399.255,399.255,399.255,46.3747,-79.6576,52.7141,-442.201,-1375.08,83.9674,75.8892,75.8892,75.8892
60,0,4.39488,0,0,4.39517,-0.311293,0.642313,-0.1421,0.00631404,-0.00682887,-16.7615,3.41314e-015,0.666488,0,0,0.000326167,3.30657,10.5976,80.7044,-855.911,-1522.03,504.543,431.96,431.96,431.96,87.8277,-49.3675,89.6496,-943.683,-1438.15,78.6639,235.565,235.565,235.565,-86.8531,-1.16672,-28.6087,4.4487,-5.22495,-3.41328,-0.148619,0.23248,1.55792,46.2646,71.295,-0.294841,0,0,8.47775e-005,2.09267,10.6499,-37.5415,-0.0743597,0.030971,0.59391,-0.334394,6.93335,0.74092,0,0,-0.000180886,9.51556,5.17835,11.657,-5.57328,7.48347,119.119,-849.861,-1576.47,101.309,390.337,390.337,390.337,87.8277,-49.3675,89.6496,-981.282,-1369.32,74.8796,78.5217,78.5216,78.5216,-4.44228,10.8246,77.6647,-690.416,-1512.83,924.427,195.07,195.07,195.07,1.06684,0,0,1.25594,4.45642,-31.8492,-0.141875,-0.00821786,-0.00527812,-16.1732,-6.19306e-015,0.945738,0,0,-0.000274787,-9.36814,-0.41686,113.859,-547.743,-1561.6,522.187,400.804,400.804,400.804,46.3616,-79.6697,52.7184,-475.835,-1443.05,86.7434,227.668,227.668,227.668,-87.6726,-2.23962,-26.3172,7.89374,-10.594,36.1396,-0.189777,-0.12412,1.56337,43.8062,36.4878,1.15818,0,0,0.000825706,-4.84122,7.34985,-18.6442,-0.0294032,0.0223202,0.597297,7.78702,3.37727,-0.12637,0,0,0.000184277,9.51556,-5.17835,-11.657,-0.407841,3.57487,95.4875,-561.296,-1580.44,106.567,399.267,399.267,399.267,46.3615,-79.6697,52.7184,-442.19,-1375.08,83.981,75.8892,75.8892,75.8892
61,0,4.40472,0,0,4.40499,-0.30746,0.614093,-0.142099,0.00621534,-0.00678816,-16.7605,-6.00076e-015,0.659786,0,0,0.000329642,3.28537,10.5986,80.6672,-856.025,-1522.03,504.535,431.943,431.943,431.943,87.8197,-49.3802,89.6548,-943.664,-1438.17,78.6582,235.565,235.565,235.565,-86.851,-1.15466,-28.603,4.43567,-5.21595,-3.39769,-0.148048,0.231359,1.55797,45.8059,70.9888,-0.291311,0,0,5.53785e-005,2.07628,10.6563,-37.5461,-0.0741663,0.0303437,0.593886,-0.348263,6.85264,0.733708,0,0,-0.000181249,9.51511,5.1766,11.6796,-5.59453,7.47538,119.085,-849.858,-1576.5,101.312,390.332,390.332,390.332,87.8198,-49.3802,89.6549,-981.255,-1369.33,74.8711,78.5217,78.5217,78.5217,-4.44499,10.8215,77.6424,-690.613,-1512.76,924.417,195.07,195.07,195.07,1.05611,0,0,1.24309,4.45281,-31.8315,-0.141883,-0.00818565,-0.00525298,-16.1663,-6.9437e-015,0.930399,0,0,-0.000308216,-9.3844,-0.416119,113.838,-547.873,-1561.64,522.203,400.801,400.801,400.801,46.3486,-79.6821,52.7223,-475.832,-1443.04,86.7534,227.668,227.668,227.668,-87.6761,-2.25501,-26.3248,7.88998,-10.6019,36.1404,-0.187826,-0.126222,1.5632,42.9285,37.1245,1.14911,0,0,0.000836999,-4.85282,7.34031,-18.6499,-0.028298,0.0219352,0.597311,7.8273,3.39132,-0.142206,0,0,0.000237429,9.51511,-5.1766,-11.6796,-0.415302,3.55619,95.4624,-561.315,-1580.42,106.564,399.28,399.28,399.28,46.3486,-79.6821,52.7223,-442.179,-1375.08,83.9953,75.8892,75.8892,75.8892
62,0,4.41487,0,0,4.41509,-0.3039,0.587877,-0.142101,0.0062308,-0.00683291,-16.76,4.63915e-016,0.675139,0,0,0.000338985,3.26502,10.6,80.6312,-856.137,-1522.02,504.529,431.926,431.926,431.926,87.8112,-49.3938,89.659,-943.642,-1438.18,78.6537,235.565,235.565,235.565,-86.8492,-1.14285,-28.596,4.4232,-5.20718,-3.38413,-0.147845,0.230266,1.55792,45.5827,70.6901,-0.281938,0,0,3.12949e-005,2.06041,10.6632,-37.55,-0.0741888,0.0299202,0.593825,-0.41616,6.83533,0.748523,0,0,-0.000180736,9.51506,5.17552,11.7027,-5.61549,7.46759,119.051,-849.856,-1576.52,101.316,390.328,390.328,390.328,87.8112,-49.3938,89.659,-981.225,-1369.34,74.8643,78.5217,78.5217,78.5217,-4.44769,10.8191,77.6195,-690.804,-1512.7,924.408,195.07,195.07,195.07,1.04438,0,0,1.22904,4.44915,-31.8135,-0.141881,-0.00816346,-0.00519801,-16.1563,4.04101e-015,0.91627,0,0,-0.000333991,-9.40069,-0.413441,113.818,-548.003,-1561.69,522.22,400.798,400.798,400.798,46.3359,-79.6947,52.7261,-475.83,-1443.03,86.7633,227.668,227.668,227.668,-87.6799,-2.27038,-26.3324,7.88543,-10.6098,36.1432,-0.185977,-0.128282,1.56305,42.0905,37.772,1.14184,0,0,0.000824825,-4.86686,7.3288,-18.6576,-0.0272166,0.0215239,0.597333,7.86824,3.41662,-0.156793,0,0,0.000279068,9.51506,-5.17552,-11.7027,-0.421567,3.53632,95.4371,-561.334,-1580.4,106.56,399.294,399.294,399.294,46.3359,-79.6947,52.7261,-442.167,-1375.08,84.01,75.8892,75.8892,75.8892
63,0,4.42544,0,0,4.42565,-0.300563,0.563305,-0.142106,0.00625271,-0.00684213,-16.7585,-1.09757e-014,0.701436,0,0,0.000352211,3.24574,10.6016,80.597,-856.246,-1522.01,504.525,431.908,431.908,431.908,87.8022,-49.4082,89.662,-943.617,-1438.19,78.6507,235.565,235.565,235.565,-86.8478,-1.13147,-28.5878,4.41147,-5.19874,-3.37271,-0.14712,0.229141,1.55781,45.1763,70.3717,-0.253335,0,0,-5.63798e-007,2.04553,10.6706,-37.5526,-0.0740434,0.0293606,0.593744,-0.440974,6.79498,0.774273,0,0,-0.000175489,9.51537,5.17503,11.7261,-5.63622,7.46034,119.018,-849.854,-1576.54,101.32,390.326,390.326,390.326,87.8023,-49.4081,89.662,-981.19,-1369.34,74.8594,78.5217,78.5217,78.5216,-4.45029,10.8175,77.5962,-690.988,-1512.64,924.399,195.07,195.07,195.07,1.03184,0,0,1.21406,4.44546,-31.7954,-0.141884,-0.0081795,-0.00520682,-16.1459,2.38301e-016,0.906853,0,0,-0.000353408,-9.41668,-0.409236,113.8,-548.131,-1561.75,522.237,400.793,400.793,400.793,46.3235,-79.7072,52.7298,-475.828,-1443.03,86.7731,227.668,227.668,227.668,-87.6838,-2.28564,-26.3398,7.88045,-10.6174,36.148,-0.18457,-0.13025,1.56297,41.4723,38.393,1.13159,0,0,0.000795505,-4.88255,7.31574,-18.667,-0.0263905,0.0210563,0.597387,7.85452,3.45569,-0.166782,0,0,0.000307338,9.51537,-5.17503,-11.7261,-0.426885,3.51568,95.4119,-561.353,-1580.38,106.556,399.308,399.308,399.308,46.3235,-79.7072,52.7298,-442.156,-1375.07,84.0245,75.8892,75.8891,75.8892
64,0,4.43659,0,0,4.43679,-0.297364,0.539749,-0.142059,0.00633931,-0.0067361,-16.7485,-1.41189e-014,0.745422,0,0,0.000368602,3.22772,10.6034,80.565,-856.352,-1522,504.523,431.891,431.891,431.891,87.7932,-49.4228,89.664,-943.591,-1438.19,78.6492,235.565,235.565,235.565,-86.8469,-1.12075,-28.5789,4.40055,-5.19071,-3.3638,-0.146461,0.228189,1.55759,44.7635,70.1517,-0.204416,0,0,-3.48974e-005,2.03215,10.6783,-37.553,-0.0737617,0.0288767,0.593597,-0.413375,6.77867,0.817639,0,0,-0.000167539,9.51593,5.17502,11.7497,-5.65681,7.45382,118.986,-849.851,-1576.56,101.324,390.326,390.326,390.326,87.7932,-49.4228,89.6639,-981.153,-1369.34,74.8564,78.5217,78.5217,78.5217,-4.45276,10.8164,77.5726,-691.163,-1512.59,924.391,195.07,195.07,195.07,1.01874,0,0,1.1984,4.44181,-31.7776,-0.14187,-0.00819127,-0.00513059,-16.1338,-2.48868e-015,0.898843,0,0,-0.000367497,-9.43216,-0.403878,113.784,-548.258,-1561.81,522.254,400.789,400.789,400.789,46.3115,-79.7194,52.7339,-475.826,-1443.02,86.7825,227.668,227.668,227.668,-87.6877,-2.30077,-26.3467,7.87521,-10.6247,36.155,-0.183102,-0.132181,1.56283,40.8014,39.0576,1.13166,0,0,0.000748452,-4.89921,7.30147,-18.6777,-0.025416,0.0205498,0.59741,7.89598,3.5146,-0.175354,0,0,0.000326663,9.51593,-5.17502,-11.7497,-0.431548,3.49468,95.3873,-561.372,-1580.37,106.552,399.322,399.322,399.322,46.3115,-79.7194,52.7339,-442.146,-1375.07,84.0387,75.8892,75.8892,75.8892
65,0,4.44835,0,0,4.44853,-0.294293,0.517137,-0.142028,0.00652801,-0.00687945,-16.738,7.85086e-016,0.808272,0,0,0.000386035,3.21123,10.605,80.5357,-856.455,-1521.98,504.522,431.874,431.874,431.874,87.7844,-49.4372,89.6651,-943.563,-1438.2,78.6489,235.565,235.565,235.565,-86.8463,-1.11087,-28.5698,4.39068,-5.18313,-3.35766,-0.146765,0.227191,1.55738,44.8957,69.8335,-0.166634,0,0,-6.00819e-005,2.02079,10.6862,-37.5512,-0.0740991,0.028692,0.59344,-0.542401,6.83201,0.879825,0,0,-0.000159491,9.51669,5.17546,11.7733,-5.67716,7.44831,118.954,-849.848,-1576.59,101.329,390.328,390.328,390.328,87.7844,-49.4372,89.6651,-981.115,-1369.34,74.855,78.5217,78.5217,78.5217,-4.45514,10.8159,77.549,-691.329,-1512.53,924.383,195.07,195.07,195.07,1.00521,0,0,1.18225,4.43822,-31.7599,-0.141852,-0.00824286,-0.0051215,-16.1229,1.42941e-015,0.897143,0,0,-0.000377003,-9.44687,-0.397715,113.77,-548.382,-1561.88,522.27,400.783,400.783,400.783,46.2998,-79.7312,52.7384,-475.825,-1443.02,86.7913,227.668,227.668,227.668,-87.6911,-2.31566,-26.3531,7.87,-10.6315,36.1637,-0.182079,-0.133791,1.56271,40.3652,39.6232,1.1296,0,0,0.000691186,-4.91617,7.28636,-18.6895,-0.0247302,0.0200519,0.597418,7.88133,3.57609,-0.1778,0,0,0.000334415,9.51669,-5.17546,-11.7733,-0.435738,3.47371,95.3635,-561.39,-1580.35,106.548,399.336,399.336,399.336,46.2998,-79.7312,52.7384,-442.138,-1375.07,84.0518,75.8892,75.8892,75.8891
66,0,4.46065,0,0,4.46082,-0.291159,0.494058,-0.141954,0.00668335,-0.00676637,-16.7203,5.82946e-015,0.868694,0,0,0.000401377,3.19624,10.6064,80.5089,-856.552,-1521.96,504.522,431.858,431.858,431.858,87.7764,-49.4505,89.6658,-943.537,-1438.2,78.6497,235.565,235.565,235.565,-86.8459,-1.10198,-28.5613,4.3818,-5.17605,-3.35391,-0.146506,0.226398,1.55709,44.7166,69.6518,-0.108314,0,0,-9.55563e-005,2.0116,10.6944,-37.5467,-0.0739775,0.0283984,0.593247,-0.524744,6.8516,0.939551,0,0,-0.000147037,9.51752,5.17621,11.7967,-5.69738,7.44387,118.922,-849.844,-1576.61,101.334,390.33,390.33,390.33,87.7764,-49.4505,89.6658,-981.078,-1369.34,74.8551,78.5217,78.5217,78.5216,-4.45728,10.8157,77.5255,-691.485,-1512.47,924.376,195.07,195.07,195.07,0.991393,0,0,1.16579,4.43464,-31.7423,-0.141833,-0.00835152,-0.00511992,-16.115,2.88182e-015,0.903814,0,0,-0.000382238,-9.46065,-0.391094,113.757,-548.502,-1561.95,522.286,400.778,400.778,400.778,46.2884,-79.7422,52.7435,-475.825,-1443.01,86.7993,227.668,227.668,227.668,-87.6941,-2.33024,-26.3588,7.86496,-10.6377,36.174,-0.181427,-0.135361,1.56246,40.1217,40.2041,1.13266,0,0,0.000626995,-4.93279,7.27075,-18.7021,-0.0242477,0.0194497,0.597374,7.83804,3.67079,-0.172136,0,0,0.000332571,9.51752,-5.17621,-11.7967,-0.439721,3.45306,95.3405,-561.406,-1580.33,106.544,399.348,399.348,399.348,46.2884,-79.7422,52.7435,-442.131,-1375.06,84.0633,75.8892,75.8892,75.8892
