Model Outputs
100
,,Tom:LAbsAnkleAngle,,,Tom:LAnkleAngles,,,Tom:LAnkleForce,,,Tom:LAnkleMoment,,,Tom:LAnklePower,,,Tom:LFE,,,,,,,,,Tom:LFO,,,,,,,,,Tom:LFootProgressAngles,,,Tom:LHipAngles,,,Tom:LHipForce,,,Tom:LHipMoment,,,Tom:LHipPower,,,Tom:LKneeAngles,,,Tom:LKneeForce,,,Tom:LKneeMoment,,,Tom:LKneePower,,,Tom:LPelvisAngles,,,Tom:LTI,,,,,,,,,Tom:LTO,,,,,,,,,Tom:PEL,,,,,,,,,Tom:RAbsAnkleAngle,,,Tom:RAnkleAngles,,,Tom:RAnkleForce,,,Tom:RAnkleMoment,,,Tom:RAnklePower,,,Tom:RFE,,,,,,,,,Tom:RFO,,,,,,,,,Tom:RFootProgressAngles,,,Tom:RHipAngles,,,Tom:RHipForce,,,Tom:RHipMoment,,,Tom:RHipPower,,,Tom:RKneeAngles,,,Tom:RKneeForce,,,Tom:RKneeMoment,,,Tom:RKneePower,,,Tom:RPelvisAngles,,,Tom:RTI,,,,,,,,,Tom:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
40,0,15.1983,0,0,15.3267,-1.22512,7.33127,-0.141355,0.00674601,-0.0146397,-16.701,1.12846e-015,0.526093,0,0,0.015275,1.60553,4.82922,92.2318,-939.975,-1530.31,493.498,422.316,422.316,422.316,80.3274,-55.0959,84.0255,-971.986,-1510.24,77.2649,234.142,234.142,234.142,-85.834,-0.543728,-19.1487,8.95434,-4.96002,-0.380441,-0.0702017,0.179061,1.525,66.2568,38.9589,-3.26867,0,0,-0.0218592,16.8487,8.33732,-22.633,-0.203371,0.0594765,0.54743,-32.4724,9.3629,0.288847,0,0,0.0300905,10.9053,-1.22143,-1.80679,-16.8652,15.5053,115.639,-902.918,-1660.75,103.363,396.43,396.43,396.43,80.3274,-55.096,84.0256,-997.587,-1436.71,71.9088,78.0472,78.0472,78.0472,-9.44093,7.79125,91.6158,-812.819,-1511.27,915.938,195.07,195.07,195.07,6.62368,0,0,7.98322,4.87313,-33.8459,-0.143591,-0.00798623,-0.00705284,-15.1691,-2.00831e-015,0.997453,0,0,0.00795124,-19.3395,9.67503,135.287,-637.468,-1595.35,531.613,403.174,403.174,403.174,53.599,-75.0931,62.5349,-575.455,-1526.16,87.3245,226.189,226.189,226.189,-86.1913,-2.96278,-14.9835,-2.1795,-9.85406,43.4658,-0.261444,-0.147265,1.53824,56.8746,76.2099,-1.41707,0,0,0.0263381,-8.76385,5.92748,-26.9841,-0.00909937,-0.0116639,0.600959,-13.7258,-0.989795,0.883774,0,0,0.00552943,10.9053,1.22143,1.80679,-8.08091,9.82517,108.624,-631.917,-1676.05,111.275,411.049,411.049,411.049,53.599,-75.0931,62.5349,-555.962,-1453.48,82.4865,75.3962,75.3962,75.3962
41,0,15.7247,0,0,15.8411,-1.16023,6.86074,-0.140594,0.00677571,-0.0126123,-16.2714,1.00296e-014,0.554629,0,0,0.0149001,1.66611,4.58729,92.2703,-940.162,-1528.45,492.979,422.254,422.255,422.255,80.4719,-55.1895,83.8249,-971.807,-1510.73,77.6636,234.142,234.142,234.142,-86.0358,-0.682279,-19.0904,9.06661,-4.85478,-0.472088,-0.0793813,0.180354,1.53043,72.4576,40.6447,-3.11195,0,0,-0.0197971,17.3864,8.21881,-22.0727,-0.210139,0.0628045,0.54643,-32.3187,9.01237,0.320309,0,0,0.0286963,10.8338,-1.22127,-1.73849,-17.1558,15.7321,115.083,-902.86,-1661.39,103.198,396.916,396.916,396.916,80.4719,-55.1895,83.8249,-997.333,-1437.15,72.5648,78.0472,78.0472,78.0471,-9.38841,7.72721,91.551,-813.827,-1510.95,915.491,195.07,195.07,195.07,6.92701,0,0,8.37594,4.93013,-34.1119,-0.144248,-0.00708005,-0.00473187,-14.5195,-7.16887e-015,0.889598,0,0,0.0085305,-19.45,9.44425,135.361,-637.376,-1594.17,530.965,403.396,403.396,403.396,53.7633,-75.0985,62.4071,-575.353,-1526.36,87.2847,226.189,226.189,226.189,-86.3086,-2.85929,-14.9589,-2.10038,-10.0115,43.6037,-0.233819,-0.192315,1.55856,44.4821,93.6186,-1.47005,0,0,0.0348876,-8.63188,6.26016,-26.7376,0.00807633,-0.0188557,0.611841,-13.325,-1.20856,0.830329,0,0,0.00788849,10.8338,1.22127,1.73849,-8.20973,10.0363,108.914,-631.725,-1676.32,110.959,411.002,411.002,411.002,53.7633,-75.0985,62.4071,-555.891,-1453.67,82.595,75.3962,75.3962,75.3961
42,0,16.2449,0,0,16.3487,-1.09317,6.37354,-0.139809,0.00670836,-0.01042,-15.8522,8.25272e-015,0.57283,0,0,0.014258,1.71039,4.35634,92.2589,-940.396,-1526.65,492.425,422.216,422.216,422.216,80.605,-55.3004,83.6391,-971.625,-1511.24,78.0474,234.142,234.142,234.142,-86.2342,-0.798555,-19.0284,9.15161,-4.75487,-0.531311,-0.086484,0.180511,1.5365,77.4135,42.1055,-2.94228,0,0,-0.0162785,17.8962,8.11938,-21.5396,-0.21589,0.0652461,0.545819,-32.0038,8.5831,0.344863,0,0,0.026654,10.7519,-1.22512,-1.65345,-17.4521,15.9422,114.504,-902.814,-1662.06,103.033,397.372,397.372,397.372,80.605,-55.3004,83.6391,-997.072,-1437.62,73.2014,78.0472,78.0471,78.0472,-9.3317,7.65015,91.4702,-814.899,-1510.6,915.035,195.07,195.07,195.07,7.26226,0,0,8.81542,4.99783,-34.4257,-0.145089,-0.00621538,-0.00250767,-13.7256,3.27436e-015,0.77976,0,0,0.00878171,-19.547,9.12532,135.43,-637.241,-1592.54,530.258,403.606,403.606,403.606,53.9198,-75.0731,62.2733,-575.264,-1526.53,87.2349,226.189,226.189,226.189,-86.3996,-2.73138,-14.9371,-1.96193,-10.1825,43.7522,-0.207108,-0.238399,1.58181,32.8911,110.531,-1.61085,0,0,0.0481805,-8.4298,6.69944,-26.4258,0.0235463,-0.0255466,0.625188,-13.3568,-1.52654,0.776533,0,0,0.0108946,10.7519,1.22512,1.65345,-8.36597,10.3135,109.248,-631.548,-1676.56,110.707,410.919,410.919,410.919,53.9198,-75.0731,62.2732,-555.83,-1453.82,82.6603,75.3962,75.3962,75.3963
43,0,16.7488,0,0,16.8399,-1.02488,5.87642,-0.139091,0.00654592,-0.00832281,-15.4742,-4.66988e-015,0.581562,0,0,0.0134143,1.73614,4.14098,92.1947,-940.683,-1524.96,491.84,422.198,422.198,422.198,80.7217,-55.4272,83.4733,-971.442,-1511.77,78.4045,234.142,234.142,234.142,-86.4233,-0.888114,-18.9633,9.20543,-4.6621,-0.556172,-0.0915826,0.179259,1.54309,81.2392,43.1697,-2.7708,0,0,-0.0114872,18.3688,8.04348,-21.0425,-0.220929,0.0667546,0.545522,-31.6749,8.10438,0.362859,0,0,0.0241904,10.6599,-1.23335,-1.55084,-17.7509,16.1315,113.91,-902.781,-1662.74,102.872,397.786,397.786,397.786,80.7217,-55.4272,83.4732,-996.804,-1438.11,73.7998,78.0472,78.0472,78.0471,-9.27134,7.56,91.3727,-816.03,-1510.24,914.573,195.07,195.07,195.07,7.62165,0,0,9.29302,5.07539,-34.7823,-0.146205,-0.00537984,-0.000393208,-12.8085,-7.92223e-016,0.6788,0,0,0.00865805,-19.6268,8.7068,135.486,-637.06,-1590.4,529.5,403.796,403.796,403.796,54.0566,-75.0075,62.1426,-575.187,-1526.67,87.169,226.189,226.189,226.189,-86.4493,-2.57981,-14.9183,-1.755,-10.3666,43.9063,-0.181627,-0.284227,1.60797,22.2702,126.289,-1.84155,0,0,0.0663232,-8.14649,7.25767,-26.0442,0.0367213,-0.0311288,0.641213,-13.8115,-2.03143,0.729837,0,0,0.0148929,10.6599,1.23335,1.55084,-8.55344,10.6639,109.62,-631.386,-1676.75,110.553,410.789,410.789,410.789,54.0566,-75.0074,62.1426,-555.777,-1453.95,82.657,75.3962,75.3962,75.3962
44,0,17.2277,0,0,17.3062,-0.956244,5.37588,-0.138444,0.00633099,-0.00627613,-15.1557,-5.91035e-015,0.585948,0,0,0.0124318,1.74173,3.94531,92.077,-941.026,-1523.39,491.232,422.199,422.199,422.199,80.8175,-55.5681,83.3316,-971.259,-1512.31,78.7246,234.142,234.142,234.142,-86.5981,-0.947668,-18.8956,9.22483,-4.57819,-0.546535,-0.0941227,0.176603,1.54983,83.6355,43.858,-2.60131,0,0,-0.00570745,18.7962,7.99467,-20.5878,-0.224894,0.0672948,0.545533,-31.2868,7.60202,0.378759,0,0,0.0213933,10.5584,-1.24635,-1.43022,-18.0493,16.2963,113.307,-902.763,-1663.43,102.72,398.148,398.148,398.148,80.8175,-55.5681,83.3315,-996.534,-1438.6,74.3429,78.0472,78.0472,78.0472,-9.20801,7.45691,91.2581,-817.216,-1509.85,914.11,195.07,195.07,195.07,7.99388,0,0,9.79576,5.16187,-35.1762,-0.147766,-0.00455589,0.00134861,-11.8198,-3.90957e-016,0.599928,0,0,0.00817266,-19.6854,8.1784,135.524,-636.833,-1587.7,528.7,403.956,403.957,403.956,54.1586,-74.8917,62.0273,-575.123,-1526.76,87.0814,226.189,226.189,226.189,-86.4395,-2.40745,-14.9025,-1.47112,-10.5631,44.0598,-0.158091,-0.328167,1.63685,12.9542,140.046,-2.17708,0,0,0.0886777,-7.77044,7.94568,-25.5875,0.0466557,-0.0348499,0.659963,-14.7538,-2.86456,0.699967,0,0,0.0204592,10.5584,1.24635,1.43022,-8.77586,11.0943,110.024,-631.239,-1676.86,110.539,410.598,410.598,410.598,54.1586,-74.8917,62.0272,-555.733,-1454.04,82.5566,75.3962,75.3962,75.3963
45,0,17.6741,0,0,17.7406,-0.88829,4.87949,-0.13797,0.00603493,-0.0043994,-14.9218,2.3394e-015,0.583402,0,0,0.0113713,1.72623,3.77279,91.9078,-941.431,-1521.96,490.606,422.215,422.215,422.215,80.8891,-55.7209,83.2168,-971.078,-1512.84,78.9989,234.142,234.142,234.142,-86.7545,-0.975525,-18.8257,9.20764,-4.50477,-0.504655,-0.0939573,0.172252,1.55657,84.5433,44.007,-2.43168,0,0,0.000667918,19.1722,7.97527,-20.1805,-0.2278,0.0667117,0.545913,-30.8902,7.06166,0.389453,0,0,0.0184141,10.448,-1.26446,-1.29135,-18.3445,16.4345,112.704,-902.762,-1664.11,102.579,398.449,398.449,398.449,80.8892,-55.7209,83.2167,-996.264,-1439.09,74.8167,78.0472,78.0472,78.0472,-9.14245,7.34118,91.1259,-818.451,-1509.43,913.65,195.07,195.07,195.07,8.36456,0,0,10.3066,5.25643,-35.6025,-0.149889,-0.00364116,0.0026358,-10.8284,2.24781e-015,0.547933,0,0,0.00738712,-19.7184,7.53138,135.535,-636.56,-1584.36,527.872,404.081,404.081,404.081,54.2067,-74.7156,61.9422,-575.068,-1526.81,86.9685,226.189,226.189,226.189,-86.3496,-2.21936,-14.8902,-1.10266,-10.7703,44.2067,-0.136453,-0.368854,1.66828,4.82021,151.134,-2.59832,0,0,0.114007,-7.28999,8.77221,-25.0495,0.0530301,-0.0358199,0.681323,-16.0481,-4.17189,0.689143,0,0,0.0280686,10.448,1.26446,1.29135,-9.03652,11.6106,110.452,-631.107,-1676.89,110.713,410.331,410.331,410.331,54.2067,-74.7157,61.9422,-555.693,-1454.09,82.3293,75.3962,75.3962,75.3962
46,0,18.0826,0,0,18.1378,-0.822001,4.39456,-0.137656,0.00572739,-0.00268894,-14.7793,-3.71687e-015,0.582885,0,0,0.0102842,1.68937,3.62609,91.6913,-941.9,-1520.68,489.969,422.245,422.245,422.245,80.9347,-55.8829,83.1304,-970.904,-1513.36,79.2213,234.142,234.142,234.141,-86.8894,-0.971436,-18.7541,9.15266,-4.44331,-0.434604,-0.0906567,0.166294,1.56304,83.7996,43.653,-2.26303,0,0,0.00713106,19.4926,7.98621,-19.8234,-0.22941,0.06503,0.546655,-30.4612,6.51124,0.403054,0,0,0.0153602,10.3296,-1.28808,-1.13441,-18.6338,16.5447,112.109,-902.778,-1664.76,102.451,398.684,398.684,398.684,80.9346,-55.8829,83.1304,-995.996,-1439.56,75.2111,78.0472,78.0472,78.0472,-9.07559,7.21336,90.9765,-819.729,-1508.97,913.197,195.07,195.07,195.07,8.7169,0,0,10.8049,5.35836,-36.057,-0.152699,-0.00261753,0.00332124,-9.92777,3.1566e-015,0.536367,0,0,0.0064185,-19.7213,6.75902,135.51,-636.245,-1580.37,527.033,404.165,404.165,404.165,54.1792,-74.4699,61.9043,-575.022,-1526.8,86.8302,226.189,226.189,226.189,-86.1571,-2.02285,-14.8826,-0.643213,-10.9859,44.34,-0.116806,-0.405066,1.70165,-2.14237,158.991,-3.0624,0,0,0.140511,-6.69319,9.74333,-24.423,0.0553629,-0.0333273,0.704806,-17.5726,-6.04132,0.710057,0,0,0.0381145,10.3296,1.28808,1.13441,-9.33819,12.2182,110.899,-630.994,-1676.81,111.133,409.968,409.968,409.968,54.1792,-74.4699,61.9044,-555.657,-1454.09,81.9465,75.3962,75.3962,75.3962
47,0,18.4497,0,0,18.4947,-0.75841,3.92875,-0.137584,0.00533263,-0.00128062,-14.7401,1.28548e-015,0.575373,0,0,0.00920526,1.63164,3.50699,91.4342,-942.435,-1519.55,489.326,422.286,422.285,422.285,80.9534,-56.0513,83.0724,-970.736,-1513.85,79.388,234.142,234.142,234.142,-87.0012,-0.936738,-18.6815,9.0598,-4.39516,-0.342645,-0.0846002,0.158631,1.56922,81.6423,42.6486,-2.09812,0,0,0.0132167,19.7551,8.02694,-19.518,-0.230079,0.0622232,0.547734,-30.1017,5.93478,0.410463,0,0,0.0123922,10.2043,-1.31762,-0.959926,-18.915,16.6271,111.53,-902.813,-1665.39,102.336,398.852,398.852,398.852,80.9534,-56.0513,83.0725,-995.735,-1440.02,75.5201,78.0472,78.0473,78.0472,-9.00843,7.07399,90.8101,-821.042,-1508.48,912.755,195.07,195.07,195.07,9.03249,0,0,11.2678,5.46737,-36.5372,-0.156267,-0.0013126,0.00335202,-9.2258,4.51781e-015,0.559067,0,0,0.00537918,-19.6891,5.85741,135.443,-635.896,-1575.68,526.203,404.204,404.204,404.204,54.0521,-74.1464,61.9314,-574.983,-1526.73,86.6715,226.189,226.189,226.189,-85.8395,-1.82717,-14.8815,-0.0880677,-11.2063,44.4533,-0.0985003,-0.435875,1.73621,-8.40383,163.307,-3.4843,0,0,0.166281,-5.96836,10.8615,-23.6997,0.0539203,-0.0266862,0.729656,-19.0011,-8.55332,0.758245,0,0,0.0504708,10.2043,1.31762,0.959926,-9.68251,12.9211,111.355,-630.906,-1676.62,111.858,409.491,409.491,409.491,54.0521,-74.1464,61.9314,-555.62,-1454.05,81.3849,75.3962,75.3962,75.3962
48,0,18.774,0,0,18.8101,-0.698483,3.48931,-0.137718,0.00495249,-0.000154922,-14.7957,-1.5781e-016,0.573056,0,0,0.00816838,1.55407,3.41643,91.1453,-943.037,-1518.58,488.682,422.336,422.336,422.336,80.9462,-56.2233,83.0413,-970.579,-1514.32,79.4985,234.142,234.142,234.142,-87.0894,-0.874036,-18.6083,8.93002,-4.36128,-0.236568,-0.0757145,0.149318,1.57491,78.0662,41.0331,-1.93552,0,0,0.0184537,19.9593,8.09547,-19.2635,-0.229685,0.0583632,0.549139,-29.7888,5.36092,0.422951,0,0,0.00958197,10.0732,-1.35342,-0.768801,-19.1865,16.6828,110.975,-902.866,-1665.99,102.235,398.952,398.952,398.952,80.9462,-56.2233,83.0413,-995.483,-1440.45,75.7425,78.0472,78.0472,78.0473,-8.94203,6.92396,90.6278,-822.382,-1507.94,912.327,195.07,195.07,195.07,9.29299,0,0,11.672,5.58336,-37.0415,-0.160582,0.000223323,0.00254732,-8.83406,4.7581e-015,0.631109,0,0,0.00436726,-19.6166,4.8254,135.324,-635.524,-1570.28,525.406,404.197,404.197,404.197,53.801,-73.7393,62.0398,-574.954,-1526.61,86.5049,226.189,226.189,226.189,-85.3757,-1.64282,-14.8902,0.565774,-11.4276,44.5397,-0.0817044,-0.460306,1.77083,-13.9845,163.794,-3.75748,0,0,0.189077,-5.10391,12.1254,-22.8708,0.0484217,-0.0154512,0.754669,-20.145,-11.6951,0.852378,0,0,0.0647782,10.0732,1.35342,0.768801,-10.0699,13.7221,111.815,-630.855,-1676.29,112.953,408.883,408.883,408.883,53.801,-73.7393,62.0398,-555.58,-1453.98,80.6305,75.3962,75.3962,75.3962
49,0,19.0561,0,0,19.0848,-0.643181,3.08341,-0.13806,0.00451222,0.000776681,-14.9374,-4.01266e-016,0.566928,0,0,0.0071891,1.45821,3.35442,90.8352,-943.703,-1517.76,488.041,422.396,422.396,422.396,80.9152,-56.3961,83.0344,-970.433,-1514.75,79.5548,234.142,234.142,234.142,-87.1549,-0.787184,-18.5351,8.76526,-4.34243,-0.125843,-0.0641198,0.138241,1.58008,73.1101,38.6959,-1.76503,0,0,0.0224408,20.107,8.18837,-19.0581,-0.228245,0.0533411,0.550895,-29.503,4.74304,0.431613,0,0,0.00700132,9.93766,-1.39584,-0.562217,-19.4469,16.7143,110.453,-902.937,-1666.54,102.146,398.987,398.987,398.987,80.9152,-56.3961,83.0344,-995.244,-1440.84,75.8818,78.0472,78.0473,78.0472,-8.87758,6.76415,90.4305,-823.74,-1507.36,911.918,195.07,195.07,195.07,9.48148,0,0,11.9954,5.70685,-37.5711,-0.165542,0.00222146,0.00108498,-8.85907,7.15301e-015,0.730761,0,0,0.00337404,-19.4986,3.66543,135.148,-635.143,-1564.17,524.669,404.145,404.145,404.145,53.403,-73.2456,62.2432,-574.938,-1526.43,86.3509,226.189,226.189,226.189,-84.7484,-1.48069,-14.913,1.31905,-11.6447,44.5934,-0.0655607,-0.478165,1.80415,-19.5812,160.668,-3.71062,0,0,0.207671,-4.08909,13.5287,-21.9269,0.0398087,0.000581829,0.77842,-20.4859,-15.3844,0.975877,0,0,0.0793849,9.93766,1.39584,0.562217,-10.499,14.6221,112.27,-630.86,-1675.8,114.477,408.131,408.131,408.131,53.403,-73.2457,62.2433,-555.534,-1453.88,79.6824,75.3962,75.3962,75.3962
50,0,19.2987,0,0,19.3213,-0.593404,2.71779,-0.138594,0.00403019,0.00137798,-15.149,6.02692e-015,0.557669,0,0,0.00628623,1.34609,3.32019,90.5158,-944.43,-1517.06,487.408,422.466,422.466,422.466,80.8637,-56.5671,83.0484,-970.303,-1515.14,79.5617,234.142,234.142,234.142,-87.1998,-0.680949,-18.4627,8.56835,-4.33906,-0.0207941,-0.0506958,0.125657,1.58479,67.2659,35.6638,-1.59944,0,0,0.0250259,20.2019,8.3011,-18.8984,-0.22624,0.0474078,0.552876,-29.3491,4.11611,0.436727,0,0,0.00472881,9.79908,-1.44525,-0.341744,-19.6954,16.7249,109.971,-903.026,-1667.04,102.067,398.965,398.965,398.965,80.8637,-56.5671,83.0484,-995.019,-1441.2,75.9451,78.0472,78.0472,78.0472,-8.81628,6.59558,90.2198,-825.107,-1506.72,911.531,195.07,195.07,195.07,9.58431,0,0,12.2197,5.83867,-38.1281,-0.170983,0.00457973,-0.00109764,-9.39299,2.34098e-015,0.868278,0,0,0.00232999,-19.3298,2.38342,134.907,-634.77,-1557.36,524.02,404.05,404.05,404.05,52.8392,-72.666,62.5507,-574.941,-1526.21,86.2393,226.189,226.189,226.189,-83.9458,-1.35094,-14.9554,2.17021,-11.852,44.609,-0.050602,-0.489093,1.83436,-25.0658,154.183,-3.18362,0,0,0.220851,-2.91418,15.0604,-20.8587,0.0280998,0.0210618,0.799158,-19.787,-19.3906,1.14301,0,0,0.0924017,9.79908,1.44525,0.341744,-10.9665,15.6199,112.713,-630.943,-1675.13,116.486,407.227,407.227,407.227,52.8392,-72.6659,62.5506,-555.484,-1453.77,78.5566,75.3962,75.3962,75.3962
51,0,19.5055,0,0,19.5233,-0.549923,2.39823,-0.139234,0.00357256,0.00174493,-15.4042,2.97698e-015,0.552178,0,0,0.00547743,1.22002,3.31224,90.1997,-945.212,-1516.48,486.783,422.545,422.545,422.545,80.7957,-56.7337,83.0789,-970.188,-1515.48,79.5259,234.142,234.142,234.142,-87.2269,-0.560612,-18.3916,8.34288,-4.35124,0.0677461,-0.0357177,0.111848,1.58896,60.6589,32.0458,-1.43889,0,0,0.0260904,20.2492,8.42824,-18.7798,-0.223634,0.0407235,0.55503,-29.283,3.49973,0.444423,0,0,0.00277451,9.65892,-1.50194,-0.109186,-19.9313,16.7188,109.538,-903.13,-1667.48,101.996,398.891,398.891,398.891,80.7957,-56.7338,83.0789,-994.812,-1441.51,75.9427,78.0472,78.0473,78.0472,-8.7594,6.41939,89.9974,-826.473,-1506.01,911.168,195.07,195.07,195.07,9.59277,0,0,12.3321,5.98025,-38.7168,-0.176604,0.00743354,-0.00338736,-10.4939,-3.26723e-015,1.02065,0,0,0.00105906,-19.1055,0.989279,134.598,-634.424,-1549.87,523.487,403.918,403.918,403.918,52.097,-72.0047,62.9641,-574.975,-1525.93,86.209,226.189,226.189,226.189,-82.9639,-1.26164,-15.0239,3.11505,-12.0435,44.5829,-0.0356122,-0.493909,1.85959,-31.3289,145.349,-1.9324,0,0,0.229855,-1.57211,16.7036,-19.6579,0.0151754,0.0451586,0.815146,-17.3659,-23.3163,1.33201,0,0,0.0997961,9.65892,1.50194,0.109186,-11.4664,16.7116,113.14,-631.136,-1674.25,119.019,406.173,406.173,406.173,52.097,-72.0047,62.9642,-555.43,-1453.66,77.2891,75.3962,75.3962,75.3962
52,0,19.6815,0,0,19.6957,-0.51344,2.12999,-0.139956,0.00300225,0.00205486,-15.6822,8.08242e-015,0.532511,0,0,0.0047691,1.0825,3.32854,89.8995,-946.042,-1515.99,486.17,422.634,422.635,422.634,80.7158,-56.8937,83.1215,-970.09,-1515.78,79.4556,234.142,234.142,234.142,-87.2393,-0.431838,-18.3226,8.09296,-4.37872,0.129265,-0.0192419,0.0969002,1.59265,53.2836,27.7962,-1.27109,0,0,0.0255637,20.2554,8.56391,-18.6973,-0.220342,0.0332013,0.557415,-29.2299,2.8245,0.437275,0,0,0.00116272,9.51869,-1.56616,0.133396,-20.1547,16.7009,109.159,-903.249,-1667.87,101.932,398.776,398.776,398.776,80.7158,-56.8936,83.1214,-994.626,-1441.78,75.8871,78.0472,78.0472,78.0471,-8.70807,6.23676,89.7652,-827.829,-1505.25,910.832,195.07,195.07,195.07,9.50405,0,0,12.3277,6.13326,-39.3421,-0.182088,0.0107537,-0.00546434,-12.1861,2.7026e-015,1.17476,0,0,-0.000617481,-18.8218,-0.503543,134.221,-634.127,-1541.76,523.1,403.752,403.752,403.752,51.1724,-71.2707,63.4779,-575.055,-1525.6,86.3067,226.189,226.189,226.189,-81.8086,-1.21779,-15.1256,4.14682,-12.213,44.513,-0.0208988,-0.493075,1.8777,-38.3987,134.984,0.200619,0,0,0.235887,-0.0589681,18.4362,-18.3186,0.00185093,0.0717064,0.824566,-12.8961,-26.7093,1.52608,0,0,0.0978863,9.51869,1.56616,-0.133396,-11.9901,17.89,113.545,-631.475,-1673.13,122.098,404.98,404.98,404.98,51.1724,-71.2707,63.478,-555.381,-1453.56,75.9363,75.3962,75.3962,75.3962
53,0,19.8324,0,0,19.844,-0.484541,1.91745,-0.140676,0.002508,0.00201088,-15.9564,-1.72878e-015,0.518684,0,0,0.00418039,0.936213,3.36652,89.6279,-946.909,-1515.57,485.57,422.735,422.735,422.735,80.6289,-57.0446,83.1713,-970.011,-1516.03,79.3596,234.142,234.142,234.142,-87.2407,-0.300356,-18.2564,7.82323,-4.421,0.153394,-0.0028503,0.0812999,1.59593,46.0412,23.1039,-1.12684,0,0,0.0239093,20.2281,8.70184,-18.6452,-0.217235,0.0254495,0.559698,-29.3844,2.21098,0.433615,0,0,-0.000123961,9.3799,-1.63813,0.383644,-20.3656,16.6766,108.841,-903.38,-1668.2,101.871,398.629,398.629,398.629,80.6289,-57.0446,83.1713,-994.461,-1441.99,75.7916,78.0472,78.0472,78.0472,-8.66352,6.04892,89.5257,-829.164,-1504.41,910.524,195.07,195.07,195.07,9.32261,0,0,12.2101,6.29967,-40.0095,-0.187107,0.0144646,-0.00651567,-14.4512,-7.35919e-016,1.3141,0,0,-0.00281327,-18.4761,-2.07796,133.777,-633.899,-1533.09,522.885,403.558,403.558,403.558,50.0719,-70.4774,64.0776,-575.202,-1525.19,86.5845,226.189,226.189,226.189,-80.4963,-1.22025,-15.268,5.25604,-12.3546,44.3997,-0.00657134,-0.487683,1.88653,-46.4894,124.432,3.35372,0,0,0.241646,1.62382,20.2311,-16.839,-0.0103612,0.0988001,0.825954,-5.94916,-28.911,1.69951,0,0,0.082167,9.3799,1.63813,-0.383644,-12.526,19.144,113.925,-631.997,-1671.72,125.721,403.67,403.67,403.67,50.0719,-70.4773,64.0776,-555.347,-1453.46,74.575,75.3962,75.3962,75.3962
54,0,19.9638,0,0,19.9737,-0.463656,1.7638,-0.141344,0.00192879,0.00207046,-16.2064,-5.67641e-015,0.490081,0,0,0.00371113,0.783717,3.42341,89.3963,-947.803,-1515.2,484.983,422.848,422.848,422.848,80.5395,-57.1844,83.2239,-969.951,-1516.22,79.2467,234.142,234.142,234.142,-87.2344,-0.171665,-18.1937,7.53845,-4.47721,0.131189,0.0136305,0.0653059,1.59871,38.6802,18.0448,-0.987876,0,0,0.0211602,20.1753,8.83597,-18.6175,-0.213855,0.0173871,0.561995,-29.5338,1.57663,0.4135,0,0,-0.0010896,9.24406,-1.71792,0.639215,-20.5645,16.6511,108.587,-903.52,-1668.48,101.814,398.461,398.461,398.461,80.5396,-57.1844,83.2239,-994.32,-1442.16,75.6692,78.0472,78.0472,78.0472,-8.62692,5.85715,89.281,-830.472,-1503.49,910.247,195.07,195.07,195.07,9.05991,0,0,11.9924,6.48176,-40.7249,-0.19124,0.0186481,-0.00551059,-17.2096,-9.89367e-015,1.39339,0,0,-0.00552073,-18.0678,-3.71399,133.271,-633.763,-1523.93,522.867,403.339,403.34,403.339,48.8135,-69.643,64.7396,-575.438,-1524.68,87.096,226.189,226.189,226.189,-79.0552,-1.2652,-15.4579,6.43085,-12.4629,44.2459,0.00804713,-0.479436,1.88392,-56.2071,115.22,7.60606,0,0,0.250992,3.46773,22.0567,-15.2223,-0.0192237,0.124221,0.818239,3.94254,-29.236,1.79331,0,0,0.0483657,9.24406,1.71792,-0.639215,-13.0596,20.4585,114.279,-632.745,-1669.99,129.857,402.274,402.274,402.274,48.8135,-69.643,64.7396,-555.343,-1453.33,73.2988,75.3962,75.3962,75.3963
