Model Outputs
100
,,Tom:LAbsAnkleAngle,,,Tom:LAnkleAngles,,,Tom:LAnkleForce,,,Tom:LAnkleMoment,,,Tom:LAnklePower,,,Tom:LFE,,,,,,,,,Tom:LFO,,,,,,,,,Tom:LFootProgressAngles,,,Tom:LHipAngles,,,Tom:LHipForce,,,Tom:LHipMoment,,,Tom:LHipPower,,,Tom:LKneeAngles,,,Tom:LKneeForce,,,Tom:LKneeMoment,,,Tom:LKneePower,,,Tom:LPelvisAngles,,,Tom:LTI,,,,,,,,,Tom:LTO,,,,,,,,,Tom:PEL,,,,,,,,,Tom:RAbsAnkleAngle,,,Tom:RAnkleAngles,,,Tom:RAnkleForce,,,Tom:RAnkleMoment,,,Tom:RAnklePower,,,Tom:RFE,,,,,,,,,Tom:RFO,,,,,,,,,Tom:RFootProgressAngles,,,Tom:RHipAngles,,,Tom:RHipForce,,,Tom:RHipMoment,,,Tom:RHipPower,,,Tom:RKneeAngles,,,Tom:RKneeForce,,,Tom:RKneeMoment,,,Tom:RKneePower,,,Tom:RPelvisAngles,,,Tom:RTI,,,,,,,,,Tom:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
177,0,7.10267,0,0,7.13426,-0.956808,5.38,-0.141624,0.00860229,-0.00992528,-16.7072,-8.6874e-015,1.00772,0,0,-0.000120237,-10.822,9.34284,178.139,-845.839,1204.25,499.586,414.021,414.021,414.021,130.512,32.9868,141.935,-904.485,1128.88,61.3188,236.042,236.042,236.042,-85.5522,-1.60929,-24.8232,-1.40569,-6.7654,0.02227,-0.19037,0.162812,1.55903,64.8276,47.4127,-0.994931,0,0,-0.000662337,4.70265,7.38479,-30.7046,-0.110586,0.0497967,0.585891,-9.88871,10.2239,1.08228,0,0,8.28363e-005,5.60478,-0.726348,0.881706,-22.0303,3.47554,209.062,-760.59,1213.57,87.4827,404.332,404.332,404.332,130.512,32.9868,141.935,-975.681,1095.84,55.7809,78.6807,78.6806,78.6807,-8.75023,-1.20162,178.937,-893.955,1345.47,909.685,195.07,195.07,195.07,6.02883,0,0,7.45765,5.3415,-35.9822,-0.141615,-0.00537048,-0.0122838,-16.0913,-3.68559e-015,0.605431,0,0,-0.000165728,-29.2336,-6.03965,220.121,-809.38,1496.85,525.251,398.339,398.339,398.339,111.06,-22.3965,121.903,-872.859,1547,71.8336,227.202,227.202,227.202,-84.7271,-0.314569,-20.5526,-6.44507,-7.14912,42.6242,-0.387937,0.0664452,1.5299,108.598,-26.4783,-1.92971,0,0,-3.04738e-005,-8.09822,6.81905,-26.3838,-0.099946,0.0573463,0.587372,-11.478,-4.53239,0.338465,0,0,-0.000193103,5.60478,0.726348,-0.881706,-17.5826,7.11472,194.575,-728.989,1476.44,99.8808,416.381,416.381,416.381,111.06,-22.3966,121.903,-943.472,1573.58,65.3167,75.7339,75.734,75.7339
178,0,7.09909,0,0,7.13077,-0.957937,5.38824,-0.141623,0.00859654,-0.00993158,-16.7075,1.41588e-014,1.00785,0,0,-0.000120029,-10.8115,9.34259,178.148,-845.809,1204.24,499.582,414.015,414.015,414.015,130.514,32.9815,141.935,-904.492,1128.87,61.3184,236.042,236.042,236.042,-85.5528,-1.60716,-24.821,-1.39962,-6.76563,0.0156853,-0.190078,0.162751,1.55911,64.7789,47.3964,-0.993217,0,0,-0.000681317,4.70592,7.3829,-30.7024,-0.110569,0.0497775,0.585903,-9.88365,10.2174,1.08255,0,0,8.69922e-005,5.60405,-0.727462,0.880391,-22.0229,3.47511,209.069,-760.594,1213.56,87.4819,404.321,404.321,404.321,130.514,32.9815,141.935,-975.689,1095.84,55.7811,78.6807,78.6807,78.6806,-8.74915,-1.20327,178.938,-893.879,1345.46,909.682,195.07,195.07,195.07,6.0229,0,0,7.44997,5.34064,-35.9784,-0.141615,-0.00537768,-0.0122767,-16.0914,-7.25015e-015,0.606122,0,0,-0.0001712,-29.2336,-6.03941,220.123,-809.309,1496.83,525.253,398.335,398.335,398.335,111.065,-22.3998,121.902,-872.859,1547,71.8357,227.202,227.202,227.202,-84.7308,-0.31873,-20.5522,-6.44572,-7.14785,42.6248,-0.387947,0.0664487,1.52992,108.576,-26.4633,-1.92583,0,0,2.51427e-006,-8.10367,6.81114,-26.3899,-0.0998621,0.0572962,0.587395,-11.4586,-4.52119,0.338007,0,0,-0.000207861,5.60405,0.727462,-0.880391,-17.5673,7.10811,194.573,-728.987,1476.44,99.8723,416.378,416.378,416.378,111.065,-22.3999,121.902,-943.473,1573.58,65.3233,75.7339,75.7339,75.734
179,0,7.09554,0,0,7.1273,-0.959142,5.39703,-0.141622,0.00859091,-0.00993842,-16.708,-1.19229e-014,1.00759,0,0,-0.000119218,-10.8011,9.34232,178.156,-845.78,1204.23,499.577,414.009,414.009,414.009,130.516,32.9762,141.935,-904.5,1128.87,61.3179,236.042,236.042,236.042,-85.5532,-1.60501,-24.8188,-1.3934,-6.76588,0.00949414,-0.189807,0.162696,1.55919,64.7357,47.3797,-0.992205,0,0,-0.000696631,4.70922,7.38113,-30.7013,-0.110556,0.0497626,0.585916,-9.88,10.2123,1.08243,0,0,9.03921e-005,5.60351,-0.728538,0.879303,-22.0157,3.47482,209.076,-760.598,1213.55,87.4812,404.31,404.31,404.31,130.516,32.9762,141.935,-975.698,1095.84,55.7809,78.6807,78.6807,78.6806,-8.74834,-1.20486,178.94,-893.804,1345.44,909.68,195.07,195.07,195.07,6.01681,0,0,7.44205,5.33984,-35.9748,-0.141615,-0.005386,-0.0122694,-16.0915,-1.02117e-014,0.607036,0,0,-0.000176497,-29.2343,-6.03858,220.124,-809.236,1496.81,525.257,398.33,398.33,398.33,111.07,-22.4032,121.901,-872.858,1547,71.8378,227.202,227.202,227.202,-84.7347,-0.323115,-20.5518,-6.44657,-7.14649,42.6255,-0.387952,0.0664359,1.52994,108.55,-26.438,-1.92174,0,0,3.35475e-005,-8.10943,6.80259,-26.3957,-0.0997688,0.057236,0.587418,-11.4401,-4.50831,0.337724,0,0,-0.000222241,5.60351,0.728538,-0.879303,-17.5516,7.1013,194.571,-728.985,1476.44,99.8637,416.376,416.376,416.376,111.07,-22.4032,121.901,-943.473,1573.58,65.3302,75.7339,75.7339,75.7339
180,0,7.09204,0,0,7.12391,-0.96043,5.40644,-0.141621,0.00858567,-0.00994532,-16.7084,-1.14345e-014,1.00788,0,0,-0.000118688,-10.7906,9.34209,178.164,-845.752,1204.22,499.571,414.004,414.004,414.004,130.517,32.9708,141.935,-904.508,1128.86,61.3171,236.042,236.042,236.042,-85.5535,-1.60288,-24.8164,-1.38703,-6.76614,0.00353767,-0.189569,0.162651,1.55926,64.7026,47.3651,-0.990644,0,0,-0.000707691,4.71262,7.37948,-30.7012,-0.110548,0.0497568,0.585928,-9.8754,10.2076,1.08286,0,0,9.21914e-005,5.60317,-0.729548,0.878489,-22.009,3.47472,209.084,-760.603,1213.54,87.4805,404.299,404.299,404.299,130.517,32.9708,141.934,-975.708,1095.84,55.7804,78.6807,78.6807,78.6807,-8.74786,-1.20637,178.94,-893.73,1345.42,909.677,195.07,195.07,195.07,6.0105,0,0,7.43394,5.33913,-35.9716,-0.141616,-0.00539539,-0.012262,-16.0915,-3.68564e-015,0.60767,0,0,-0.000181478,-29.2356,-6.03722,220.126,-809.16,1496.8,525.261,398.326,398.326,398.326,111.075,-22.4068,121.9,-872.858,1547,71.8401,227.202,227.202,227.202,-84.7385,-0.327718,-20.5513,-6.44762,-7.1451,42.6264,-0.387955,0.0664007,1.52995,108.525,-26.4004,-1.91789,0,0,5.83857e-005,-8.11547,6.79343,-26.4009,-0.099666,0.0571647,0.587441,-11.4218,-4.49457,0.337117,0,0,-0.000235525,5.60317,0.729548,-0.878489,-17.5355,7.09433,194.57,-728.982,1476.44,99.8551,416.374,416.374,416.374,111.075,-22.4069,121.9,-943.473,1573.58,65.3372,75.7339,75.7339,75.7339
181,0,7.08866,0,0,7.12061,-0.961756,5.41611,-0.14162,0.00858069,-0.00995218,-16.7087,-1.17379e-014,1.00789,0,0,-0.000117757,-10.7803,9.34182,178.171,-845.726,1204.21,499.566,413.998,413.998,413.998,130.519,32.9654,141.934,-904.516,1128.86,61.3162,236.042,236.042,236.042,-85.5537,-1.60078,-24.814,-1.38054,-6.7664,-0.00202803,-0.189365,0.162619,1.55933,64.6775,47.3559,-0.989326,0,0,-0.000716568,4.71607,7.37793,-30.702,-0.110544,0.0497597,0.58594,-9.86996,10.2028,1.083,0,0,9.34556e-005,5.60303,-0.730523,0.877991,-22.0026,3.47475,209.092,-760.607,1213.53,87.48,404.288,404.288,404.288,130.519,32.9653,141.934,-975.718,1095.84,55.7797,78.6807,78.6807,78.6806,-8.74767,-1.20784,178.941,-893.658,1345.41,909.674,195.07,195.07,195.07,6.00402,0,0,7.42564,5.33851,-35.9689,-0.141616,-0.00540519,-0.0122543,-16.0915,6.75254e-016,0.608737,0,0,-0.000185839,-29.2377,-6.03525,220.127,-809.083,1496.78,525.266,398.32,398.321,398.321,111.08,-22.4105,121.899,-872.857,1547,71.8424,227.202,227.202,227.202,-84.7425,-0.332541,-20.5506,-6.44885,-7.14364,42.6275,-0.387939,0.066352,1.52995,108.489,-26.3529,-1.91348,0,0,7.84719e-005,-8.12178,6.78366,-26.4056,-0.0995484,0.0570869,0.587463,-11.4028,-4.48068,0.336898,0,0,-0.000247708,5.60303,0.730523,-0.877991,-17.5192,7.08716,194.569,-728.979,1476.44,99.8463,416.373,416.373,416.373,111.08,-22.4106,121.899,-943.473,1573.58,65.3444,75.7339,75.7339,75.7339
182,0,7.08531,0,0,7.11736,-0.963161,5.42636,-0.141619,0.00857566,-0.00996061,-16.7092,-4.67979e-015,1.00806,0,0,-0.000116664,-10.7702,9.34156,178.178,-845.702,1204.2,499.56,413.993,413.993,413.993,130.52,32.9598,141.934,-904.526,1128.86,61.3152,236.042,236.042,236.042,-85.5538,-1.59868,-24.8114,-1.37399,-6.76669,-0.00710816,-0.189202,0.162577,1.55941,64.6647,47.3385,-0.988129,0,0,-0.000720993,4.71944,7.37654,-30.7042,-0.110553,0.0497633,0.585951,-9.86762,10.1984,1.0833,0,0,9.31665e-005,5.6031,-0.731457,0.877883,-21.9965,3.47497,209.1,-760.612,1213.52,87.4795,404.277,404.277,404.277,130.52,32.9597,141.934,-975.729,1095.84,55.7787,78.6807,78.6807,78.6806,-8.74778,-1.20933,178.941,-893.588,1345.39,909.672,195.07,195.07,195.07,5.99736,0,0,7.41718,5.33795,-35.9664,-0.141616,-0.00541514,-0.0122462,-16.0915,1.17063e-014,0.609857,0,0,-0.000189573,-29.2403,-6.03281,220.128,-809.005,1496.76,525.271,398.315,398.315,398.315,111.085,-22.4144,121.899,-872.856,1547,71.8449,227.202,227.202,227.202,-84.7465,-0.33756,-20.5499,-6.45019,-7.14213,42.6287,-0.38791,0.0662916,1.52996,108.448,-26.2979,-1.90903,0,0,9.24789e-005,-8.12831,6.77336,-26.4095,-0.0994162,0.0570034,0.587487,-11.3835,-4.46741,0.336695,0,0,-0.000258479,5.6031,0.731457,-0.877883,-17.5026,7.07984,194.569,-728.975,1476.44,99.8374,416.372,416.372,416.372,111.085,-22.4144,121.899,-943.473,1573.58,65.3518,75.7339,75.7339,75.7339
183,0,7.082,0,0,7.11417,-0.964638,5.43714,-0.141619,0.00857063,-0.00997073,-16.7096,1.22506e-014,1.00851,0,0,-0.000115926,-10.7602,9.3413,178.183,-845.679,1204.2,499.554,413.989,413.989,413.989,130.521,32.9542,141.934,-904.535,1128.85,61.3139,236.042,236.042,236.042,-85.5538,-1.59661,-24.8089,-1.3674,-6.76698,-0.0117976,-0.18908,0.162529,1.55949,64.6658,47.313,-0.986592,0,0,-0.000721616,4.72274,7.37529,-30.7077,-0.110578,0.0497675,0.585962,-9.86688,10.1927,1.08389,0,0,9.15658e-005,5.60338,-0.732319,0.878212,-21.9907,3.47536,209.109,-760.618,1213.51,87.4791,404.266,404.266,404.266,130.521,32.9542,141.934,-975.74,1095.84,55.7773,78.6807,78.6807,78.6807,-8.74818,-1.21068,178.941,-893.518,1345.38,909.668,195.07,195.07,195.07,5.9906,0,0,7.4086,5.33749,-35.9644,-0.141616,-0.00542508,-0.0122368,-16.0912,1.59042e-014,0.6109,0,0,-0.00019267,-29.2433,-6.02984,220.129,-808.924,1496.74,525.277,398.309,398.309,398.309,111.091,-22.4183,121.898,-872.854,1547,71.8475,227.202,227.202,227.202,-84.7506,-0.342777,-20.5491,-6.45163,-7.14057,42.6301,-0.387855,0.0662193,1.52996,108.396,-26.2305,-1.90431,0,0,9.90372e-005,-8.13498,6.76254,-26.4128,-0.099267,0.0569127,0.58751,-11.3624,-4.45396,0.336387,0,0,-0.000267374,5.60338,0.732319,-0.878212,-17.4858,7.07234,194.569,-728.971,1476.44,99.8284,416.372,416.372,416.372,111.091,-22.4182,121.898,-943.472,1573.58,65.3595,75.7339,75.7339,75.7339
184,0,7.07876,0,0,7.11105,-0.966141,5.44811,-0.141619,0.00856584,-0.00998128,-16.7101,3.15147e-015,1.00867,0,0,-0.000114919,-10.7505,9.34093,178.187,-845.657,1204.19,499.548,413.984,413.984,413.984,130.522,32.9486,141.934,-904.545,1128.85,61.3125,236.042,236.042,236.042,-85.5538,-1.59454,-24.8062,-1.36081,-6.76728,-0.0158216,-0.188991,0.162485,1.55956,64.6752,47.2897,-0.985484,0,0,-0.000718732,4.72587,7.37418,-30.7124,-0.110609,0.0497774,0.585973,-9.8659,10.188,1.08418,0,0,8.87124e-005,5.60387,-0.733146,0.878995,-21.9853,3.47582,209.118,-760.623,1213.49,87.4787,404.255,404.255,404.255,130.522,32.9485,141.934,-975.751,1095.84,55.7757,78.6807,78.6807,78.6806,-8.74887,-1.21202,178.94,-893.451,1345.37,909.665,195.07,195.07,195.07,5.98373,0,0,7.39994,5.33713,-35.9628,-0.141616,-0.00543504,-0.0122264,-16.091,3.1053e-015,0.612254,0,0,-0.000194623,-29.2468,-6.02653,220.129,-808.843,1496.71,525.284,398.303,398.303,398.303,111.097,-22.4223,121.898,-872.853,1546.99,71.8502,227.202,227.202,227.202,-84.7548,-0.348155,-20.5482,-6.4531,-7.139,42.6316,-0.387761,0.0661286,1.52996,108.329,-26.153,-1.89906,0,0,0.000100379,-8.14179,6.75134,-26.4152,-0.0990999,0.056817,0.587532,-11.3404,-4.4398,0.336358,0,0,-0.000274453,5.60387,0.733146,-0.878995,-17.4688,7.06476,194.57,-728.966,1476.44,99.8194,416.372,416.372,416.372,111.097,-22.4223,121.898,-943.471,1573.58,65.3672,75.7339,75.7339,75.7339
185,0,7.07557,0,0,7.10798,-0.967687,5.45939,-0.141619,0.00856117,-0.0099918,-16.7105,7.07735e-015,1.00901,0,0,-0.000114,-10.7412,9.34053,178.191,-845.636,1204.18,499.542,413.98,413.98,413.98,130.523,32.943,141.934,-904.555,1128.84,61.311,236.042,236.042,236.042,-85.5537,-1.5925,-24.8036,-1.35425,-6.76756,-0.0193524,-0.188945,0.162451,1.55964,64.6961,47.2665,-0.984268,0,0,-0.000711364,4.7288,7.37324,-30.7185,-0.110645,0.0497959,0.585983,-9.86529,10.1837,1.08466,0,0,8.44441e-005,5.60457,-0.733903,0.880304,-21.98,3.47643,209.127,-760.629,1213.48,87.4783,404.244,404.244,404.244,130.523,32.943,141.934,-975.762,1095.84,55.7739,78.6807,78.6806,78.6807,-8.7499,-1.2133,178.939,-893.385,1345.35,909.662,195.07,195.07,195.07,5.9768,0,0,7.3912,5.33683,-35.9614,-0.141616,-0.0054456,-0.0122155,-16.0908,9.52309e-015,0.613543,0,0,-0.000195711,-29.2505,-6.02284,220.129,-808.76,1496.69,525.291,398.296,398.296,398.296,111.103,-22.4263,121.897,-872.851,1546.99,71.853,227.202,227.202,227.202,-84.759,-0.353706,-20.5472,-6.45455,-7.13741,42.6331,-0.387634,0.0660051,1.52996,108.255,-26.0616,-1.89394,0,0,9.28576e-005,-8.14862,6.73975,-26.4167,-0.0989174,0.0567125,0.587554,-11.3185,-4.42644,0.336243,0,0,-0.00027929,5.60457,0.733903,-0.880304,-17.4517,7.05704,194.571,-728.962,1476.44,99.8102,416.373,416.373,416.373,111.102,-22.4264,121.897,-943.47,1573.58,65.3752,75.7339,75.7339,75.7339
186,0,7.07243,0,0,7.10496,-0.969261,5.47088,-0.141619,0.00855637,-0.0100024,-16.7109,-1.26185e-014,1.00929,0,0,-0.000113537,-10.7322,9.34,178.193,-845.616,1204.17,499.536,413.975,413.975,413.975,130.524,32.9373,141.934,-904.564,1128.84,61.3093,236.042,236.042,236.042,-85.5535,-1.59046,-24.8009,-1.34781,-6.76781,-0.022249,-0.188947,0.162418,1.5597,64.7282,47.2433,-0.983142,0,0,-0.000700066,4.73144,7.37244,-30.7259,-0.110687,0.04982,0.585993,-9.86485,10.1794,1.08508,0,0,7.86397e-005,5.60546,-0.734605,0.882139,-21.975,3.47707,209.136,-760.635,1213.47,87.4779,404.233,404.233,404.233,130.524,32.9373,141.934,-975.773,1095.84,55.7719,78.6807,78.6807,78.6807,-8.75116,-1.21456,178.937,-893.32,1345.34,909.659,195.07,195.07,195.07,5.96984,0,0,7.3825,5.33662,-35.9605,-0.141616,-0.00545706,-0.0122038,-16.0904,2.27749e-015,0.615043,0,0,-0.000195578,-29.2545,-6.01887,220.128,-808.677,1496.67,525.299,398.289,398.289,398.289,111.108,-22.4305,121.897,-872.848,1546.99,71.8559,227.202,227.202,227.202,-84.7632,-0.359356,-20.5462,-6.45596,-7.13584,42.6348,-0.387494,0.0658438,1.52996,108.173,-25.9533,-1.88822,0,0,7.69536e-005,-8.15549,6.72793,-26.4175,-0.0987223,0.0565966,0.587575,-11.2953,-4.41112,0.336333,0,0,-0.000281536,5.60546,0.734605,-0.882139,-17.4346,7.04924,194.573,-728.956,1476.44,99.801,416.374,416.374,416.374,111.108,-22.4305,121.897,-943.469,1573.57,65.3833,75.7339,75.7339,75.7339
187,0,7.06931,0,0,7.10197,-0.970856,5.48251,-0.14162,0.00855161,-0.0100139,-16.7113,5.4679e-015,1.00966,0,0,-0.000113493,-10.7236,9.33939,178.193,-845.597,1204.16,499.531,413.971,413.971,413.971,130.525,32.9317,141.934,-904.574,1128.83,61.3074,236.042,236.042,236.042,-85.5533,-1.58844,-24.7983,-1.34148,-6.76806,-0.0245676,-0.189002,0.162394,1.55977,64.7737,47.2203,-0.981921,0,0,-0.000683631,4.73377,7.37177,-30.7346,-0.110739,0.049849,0.586002,-9.86449,10.1751,1.08558,0,0,7.11618e-005,5.60654,-0.735274,0.884515,-21.9702,3.4778,209.146,-760.641,1213.46,87.4775,404.223,404.223,404.223,130.525,32.9317,141.934,-975.785,1095.83,55.7697,78.6807,78.6807,78.6807,-8.75271,-1.21578,178.934,-893.257,1345.32,909.655,195.07,195.07,195.07,5.9629,0,0,7.37383,5.33647,-35.9598,-0.141616,-0.00546906,-0.0121925,-16.09,1.11838e-014,0.61686,0,0,-0.000193751,-29.2585,-6.01468,220.127,-808.594,1496.65,525.307,398.282,398.282,398.282,111.115,-22.4346,121.896,-872.846,1546.99,71.8588,227.202,227.202,227.202,-84.7676,-0.365116,-20.5451,-6.45725,-7.13424,42.6366,-0.387349,0.0656655,1.52995,108.091,-25.8359,-1.88253,0,0,5.34407e-005,-8.16224,6.71593,-26.4173,-0.0985209,0.0564725,0.587596,-11.2741,-4.39655,0.336734,0,0,-0.000281082,5.60654,0.735274,-0.884515,-17.4175,7.04136,194.575,-728.951,1476.44,99.7917,416.376,416.376,416.376,111.115,-22.4346,121.896,-943.467,1573.57,65.3914,75.7339,75.7339,75.7339
188,0,7.0662,0,0,7.09898,-0.972459,5.49421,-0.141621,0.00854725,-0.0100265,-16.7116,-4.8789e-015,1.01026,0,0,-0.000113563,-10.7155,9.33864,178.193,-845.578,1204.15,499.525,413.967,413.967,413.967,130.525,32.926,141.935,-904.584,1128.83,61.3055,236.042,236.042,236.042,-85.5531,-1.58641,-24.7956,-1.33534,-6.76826,-0.0261675,-0.189098,0.16237,1.55983,64.8306,47.1935,-0.980559,0,0,-0.00066288,4.73566,7.37123,-30.7447,-0.110799,0.0498798,0.58601,-9.86715,10.17,1.08631,0,0,6.21222e-005,5.60781,-0.735873,0.887442,-21.9654,3.47857,209.155,-760.647,1213.45,87.477,404.213,404.213,404.213,130.525,32.9261,141.935,-975.796,1095.83,55.7673,78.6807,78.6806,78.6807,-8.7545,-1.21691,178.931,-893.195,1345.31,909.652,195.07,195.07,195.07,5.95601,0,0,7.36527,5.33637,-35.9594,-0.141616,-0.00548047,-0.0121809,-16.0896,8.90666e-015,0.61863,0,0,-0.000190757,-29.2623,-6.0104,220.125,-808.511,1496.62,525.315,398.274,398.274,398.274,111.121,-22.4387,121.896,-872.843,1546.99,71.8617,227.202,227.202,227.202,-84.7719,-0.370949,-20.5439,-6.45833,-7.13269,42.6383,-0.387194,0.0654657,1.52995,108.005,-25.71,-1.87688,0,0,2.06422e-005,-8.16881,6.7039,-26.4163,-0.098312,0.056343,0.587618,-11.2524,-4.38351,0.3371,0,0,-0.000278011,5.60781,0.735873,-0.887442,-17.4006,7.03341,194.578,-728.945,1476.44,99.7823,416.378,416.378,416.378,111.121,-22.4388,121.896,-943.465,1573.57,65.3997,75.7339,75.7339,75.7339
189,0,7.06307,0,0,7.09595,-0.97407,5.50596,-0.141622,0.00854358,-0.0100397,-16.712,-1.51195e-014,1.0111,0,0,-0.000114547,-10.708,9.33778,178.191,-845.559,1204.14,499.52,413.963,413.963,413.963,130.526,32.9204,141.935,-904.594,1128.83,61.3034,236.042,236.042,236.042,-85.5527,-1.58433,-24.7929,-1.32942,-6.76844,-0.0271612,-0.189227,0.162336,1.55989,64.8945,47.1637,-0.979072,0,0,-0.00063786,4.73709,7.37087,-30.756,-0.110864,0.0499124,0.586018,-9.8695,10.1659,1.08728,0,0,5.12599e-005,5.60924,-0.736425,0.89092,-21.9606,3.4793,209.165,-760.653,1213.44,87.4766,404.203,404.203,404.203,130.526,32.9205,141.935,-975.808,1095.83,55.7647,78.6807,78.6806,78.6807,-8.75653,-1.21805,178.928,-893.136,1345.3,909.649,195.07,195.07,195.07,5.94929,0,0,7.35694,5.33636,-35.9593,-0.141616,-0.00549119,-0.0121674,-16.0891,-8.20673e-016,0.620605,0,0,-0.000185921,-29.266,-6.00609,220.123,-808.428,1496.6,525.324,398.266,398.266,398.266,111.127,-22.4428,121.896,-872.84,1546.99,71.8647,227.202,227.202,227.202,-84.7763,-0.376794,-20.5426,-6.45919,-7.13118,42.6401,-0.387006,0.0652251,1.52996,107.908,-25.5694,-1.87042,0,0,-1.94091e-005,-8.17513,6.69194,-26.4143,-0.0980891,0.0562077,0.587641,-11.228,-4.36922,0.337698,0,0,-0.000271668,5.60924,0.736425,-0.89092,-17.3839,7.02549,194.58,-728.938,1476.44,99.7728,416.38,416.38,416.38,111.127,-22.4428,121.896,-943.463,1573.57,65.408,75.7339,75.734,75.7339
190,0,7.0599,0,0,7.09292,-0.975633,5.51737,-0.141623,0.00854043,-0.0100528,-16.7122,1.22838e-014,1.01197,0,0,-0.000115648,-10.701,9.33674,178.188,-845.54,1204.13,499.515,413.958,413.958,413.958,130.527,32.9148,141.935,-904.604,1128.82,61.3012,236.042,236.042,236.042,-85.5524,-1.58223,-24.7903,-1.32378,-6.76858,-0.0274292,-0.189383,0.162298,1.55995,64.9617,47.1352,-0.977518,0,0,-0.000607206,4.73798,7.37064,-30.7684,-0.110926,0.0499475,0.586025,-9.87075,10.1622,1.08828,0,0,3.89558e-005,5.61083,-0.736944,0.894938,-21.9559,3.47989,209.174,-760.659,1213.43,87.4762,404.194,404.194,404.194,130.527,32.9149,141.935,-975.819,1095.83,55.762,78.6807,78.6808,78.6807,-8.75877,-1.21916,178.924,-893.077,1345.28,909.646,195.07,195.07,195.07,5.94274,0,0,7.34884,5.33639,-35.9595,-0.141615,-0.00550158,-0.0121525,-16.0885,5.21582e-016,0.622095,0,0,-0.000179398,-29.2694,-6.00188,220.12,-808.347,1496.58,525.332,398.258,398.258,398.258,111.133,-22.4468,121.896,-872.836,1546.99,71.8677,227.202,227.202,227.202,-84.7807,-0.382619,-20.5413,-6.45975,-7.12974,42.642,-0.386784,0.0649481,1.52996,107.801,-25.4184,-1.86454,0,0,-6.75857e-005,-8.1812,6.68017,-26.4117,-0.097855,0.0560682,0.587661,-11.2043,-4.3553,0.337846,0,0,-0.00026245,5.61083,0.736944,-0.894938,-17.3676,7.01763,194.583,-728.931,1476.44,99.7633,416.383,416.383,416.383,111.133,-22.4468,121.896,-943.461,1573.56,65.4164,75.7339,75.7339,75.7339
191,0,7.05663,0,0,7.08977,-0.977179,5.52865,-0.141625,0.00853687,-0.0100667,-16.7126,-3.95889e-015,1.01285,0,0,-0.000117371,-10.6947,9.33551,178.184,-845.521,1204.12,499.511,413.954,413.954,413.954,130.527,32.9093,141.936,-904.613,1128.82,61.2989,236.042,236.042,236.042,-85.552,-1.58008,-24.7878,-1.31844,-6.76865,-0.0270108,-0.189561,0.162252,1.56,65.0339,47.1022,-0.975957,0,0,-0.000572387,4.73826,7.3705,-30.7819,-0.11099,0.0499803,0.586032,-9.87424,10.1576,1.0893,0,0,2.511e-005,5.61256,-0.737411,0.899443,-21.951,3.48046,209.183,-760.664,1213.41,87.4757,404.185,404.185,404.185,130.527,32.9093,141.936,-975.83,1095.83,55.7591,78.6807,78.6807,78.6807,-8.76121,-1.22021,178.919,-893.02,1345.27,909.642,195.07,195.07,195.07,5.93645,0,0,7.34108,5.33646,-35.9598,-0.141615,-0.00551219,-0.0121371,-16.0879,2.90353e-015,0.624095,0,0,-0.000171402,-29.2724,-5.99787,220.117,-808.267,1496.55,525.341,398.25,398.25,398.25,111.14,-22.4506,121.895,-872.833,1546.99,71.8706,227.202,227.202,227.202,-84.7851,-0.388364,-20.5399,-6.45995,-7.12839,42.6439,-0.386548,0.0646523,1.52997,107.692,-25.2626,-1.85791,0,0,-0.000123144,-8.18686,6.66876,-26.4083,-0.0976196,0.0559264,0.587681,-11.1795,-4.3412,0.338552,0,0,-0.000250361,5.61256,0.737411,-0.899443,-17.3517,7.00985,194.587,-728.924,1476.44,99.7537,416.386,416.386,416.386,111.14,-22.4506,121.895,-943.459,1573.56,65.4247,75.7339,75.7339,75.7339
